movie_id,text_rank,content,emotion
123519.,2.0655134208837307,"오늘 보고왔습니다박찬욱은 확실히 천재가 맞고영화 신선한 연출, 영상미, 배우들 연기도 좋았음결말이 배드엔딩 이였다면 더 여운이 남지 않았을까 하는 개인적인 의견올해 곡성과 아가씨를 볼수있어서 기뻣다고 생각합니다",1
123519.,1.983998656193719,실로 박찬욱 감독스러운 영화가 아닐 수 없다. 박쥐의 그것과도 같은 분위기 속에 나도 모르는 순간 스르르 빠져 들어가버렸다. 다른 배우들도 다 정말 좋아하는 배우지만 단연 김태리의 연기는 최고였다.,1
123519.,1.982844862146866,"박찬욱 감독의 영화 큰 기대는 하지 않고 봤는데, 지루하지않고 반전을 거듭하며 재미있게 볼 수 있었던 영화입니다. 김민희는 그저 이쁘고 김태리는 생각 외로 다시 보게 된 배우입니다. 흥하세요~!",1
123519.,1.8986417317351876,"반전의 반전이 있는 스토리 구성도 좋고, 배우들의 연기도 훌륭하고, 미술성도 좋지만, 나같은 범인이 공감하기엔 너무도 거리가 먼 불편한 이야기...나는 앞으로 박찬욱 감독의  영화는 선택하지 않을 것 같다.",1
123519.,1.8836099706570084,연출적인 부분이 굉장히 좋았다. 배우들의 호흡이 돋보였고 김태리가 내 스타일이였다. 그리고 감독이 보여주고자 하는게 무엇인지 확실하게 알 수 있었다. 요새는 관객을 속이고 속이는 게 한국영화에 추세인것같다.,1
123519.,1.803933146066563,스토리가좋앗어요 반전에반전에반전을 거듭한스토리가 한국영화역사상 아마도처음인거같은데 박찬우 감독님짱이엿음 다만 여친이 어리숭해서 마지막장면을보고 충격이 일주일은갈듯하다고 하네요,1
123519.,1.790876821701405,어제 저녁에 보고 왔는데 와.. 김민희씨가 연기를 정말 잘하더군요. 동성간의 강렬한 끌림과 이를 분출하는 과정을 박찬욱 감독이 잘 표현하신것 같습니다. 곡성과 다르게 참인상깊었던 영화였습니다 잘봤습니다,1
123519.,1.7586343570574705,여자 배우들의 연기가 정말 너무 좋았음. 영상미는 두말할것도 없이 아름다웠지만 전체적인 내용이 영 내 스탈일이 아니었던듯.. 공포영화볼때마냥 똑바로 스크린을 볼수가 없었음..너무 과하지 않았나란 생각이 듬.,1
123519.,1.7530581902392748,"배우들의 연기 감독은 연출 뭐하나 빠지는게 없는 영화하정우,조진웅 보러 갔는데여배우들 한테 홀림...그중 난 김민희가 이렇게 연기 잘하고 이렇게 이쁜지 처음 알았어요...민희언니  팬 됨♡",1
123519.,1.7390458701212412,김민희 좋아해서 보러갔어요.  어려운 영화인데도 김민희씨면 다른배우들 연기는 잘하신것같고  신인배우님도 연기 넘잘햇어요.. 배경이나 음악등등  구성이 잘 짜여진것 같았고  아가씨를 잘 표현했다고 봅니다.,1
123519.,2.0989407186830347,김태리 연기 잘하는거 빼고 도대체 뭐가 대단하다는 영화인지 모르겠다. 외설적이고 자극적이면서 뭔가 담고 있어야하는데 그게 없는것같다. 만약 감독이 박찬욱이 아니였다면 이 영화가 높게 평가 받을수 있을지가 의문...,0
123519.,2.0853041278044975,솔까 스토리와 소재는 삼류영화인데 박찬욱감독과 하정우의 만남이라서 함부로 욕못하는것같은 영화네요. 곡성에이어 앞으로 감독보고 영화고르면 안되겠다고 느꼈습니다.색채와 영상느낌이 좋아서 별1개,0
123519.,1.9690140192807726,스토리가 있는 퀄리티 있는 동성야동ㅡㅡ엔딩에 꼭 구슬로 그러는 장면 넣어야했는지 박찬욱 감독에게 묻고 싶음너무 적나라한거 싫어하는 사람들이 보면 보고도 기분 구릴영화,0
123519.,1.9349511637847039,"불륜스캔들 터지기 전에 봤는데, 솔직히 박찬욱 감독 필모그래피 보시고 그 중에 한개라도 좋아하는 영화 있으면, 영화보고. 없으면 절대 보지마시길!! 김민희의 의상, 메이크업, 촬영배경지만 빼면 ... 정말 별로다.",0
123519.,1.9087164749874512,마지막씬이 압권이다 김민희랑 다른 여두아공이랑  자위질 하며 끝나는 장면보며 마누라랑 다시는 박찬욱 변태영화따위 보지말자고 다짐했다  진짜  보고도기분더럽고 배우 이미지만 망치게 하는 박감독 대단,0
123519.,1.8970463993030044,0점 없나요? ㅠㅜ영화의 완성도 스토리 다 떠나서 조연도 아니고 주연 배우 이미지가 저렇게 바닥이라 영화에 몰입 자체가 안될 것 같은데 ㄷ보러갈까 하다가 안가길 백번 잘했네요돈 아까울 뻔 ....,0
123519.,1.8410718911177981,초반에는  스토리 전개가  기대만큼 좋았으나영화 중반부로 갈수록 지루하고 아름답지않은 사랑전개가 눈살찌푸리게 하네요...박찬욱 감독과 하정우란 배우만보고 기대했는데실망입니다..,0
123519.,1.8249196329609485,무엇을 이야기하는거지???칸느를 왜가는거지뭘이야기하는건가이야기전개도없고 그저 이름값으로 돈벌려고하는영화진짜 거지같은 영화같은 영화다나도 이제 박감독이 만든건 안보려고 ㅠㅠ,0
123519.,1.814465017812676,"의미 없고, 내용 없고, 재미 없고, 공감 없는 영화.박찬욱 감독만의 독특한 작품 세계를 볼 수 있었으나 가끔은 그 세계중 몇몇개는 평범한 관람객에는 난해하고 지루하게 느껴지는것 같다.",0
123519.,1.7616633484511626,쓰레기. 공감도 안되고 감독이 말하고자하는것도 느낄수 없음. 삼류영화 . 박찬욱은 올드보이에서 끝냈어야 함. 쓰레기를 고급포장지에 포장한다고해서 작품이되지는 않는다.,0
