score,review
10,퇴짜를 맞고 밤길을 쓸쓸히 돌아가는 76세의 트레이너를 잠시후 뒤쫓아가서 다독이는 록키... 영화사상 가장 감동적인 씬. 
10,스텔론은 이 영화 각본 쓴 것 만으로 100여년의 영화 역사에서 할 일 다 했다고 본다 
10,정신이 썩어가는 분들게 추천해드립니다 
10,진짜 감동적이다 눈물나네 우와... 
10,그대는 나의 영웅 
10,난 보잘것없는 사람이야. 하지만 상관없어 머리가 터져 버려도 상관없어 15회까지 버티기만하면되아무도 끝까지 가진 못했거든. 내가 그때까지 버티면종소리가 울릴때까지 두발로 서있스면 내인생에서처음으로 뭔가를 이뤄낸 순간...
8,마지막 격투씬의 희열 과 ost와 의 쩌는조화 
10,복싱영화는 록키라더니 정말이군 고전적인 느낌이 어색하지가 않다 오히려 더 자연스럽다 77년도 영화를 보고 이렇게 느끼다니... 게다가 명곡과 함께... 
10,이전에 없었고 이후에도 없을 권투 영화 
10,과거로 돌아가고프게 만드는 작품 
10,"바닥에 살아도 정의를 알고 성실을 알고 그리고 순수한 사랑을 아는 록키의 도전과 사랑을 보게 됩니다. 그리고 오가는 대사 속에서 정말로 주옥같은 대사를 발견합니다. 바닥 생활 경험이 있는 분, 도전 중에 힘든 분들께..."
10,20년째 다시 보고있는 영화... 
10,에이드리안을 부르짖는 장면에서 나도 모르게 눈물이 나올뻔 했다. 
10,24살인데 이제야봤다. 멋지다 이게 70년대영화라니.. 
10,영화 사상 최고의 스포츠 영화일듯. 음악 최고. 감동 최고 
10,이 영화를 볼 수 있어 신에게 감사하다. 
9,실베스타 스텔론처럼 정말 인생 밑바닥에서 세계 정점을 찍은 사람이 얼마나 있을까.. 난 감독한테 고맙다고 말하고 싶다. 시나리오 파는 대신 실베스타 스텔론 본인이 주연을 해야 한다는 제안을 감독이 거절 했으면 이 영...
10,다시보고울어버렸네 뭐 알면서도 감동이있냐 
10,어렸을때 얼핏봤던 기억에 다시 1편부터 록키발보아까지 전편 다 봤습니다. 최고입니다. 시리즈중 하나를 고르고싶진않습니다. 록키시리즈는 그냥 죽기전에 꼭봐야하는 영화입니다. 친구놈들 아무리 추천해줘도 관심없고 게임에만...
10,내 인생 최고의 영화!! 
10,"밑바닥 인생이지만, 차가운 아침공기를 가르며 시장통을 지나고 부둣가를 지나 마침내 계단 꼭대기에 뛰어 올라 조지워싱톤 기마상을 향해 승리를 선언하는 독창적인 예술영화 ... 매우 투박한 대사와 character 들은..."
10,록키..진짜 최고의 영화입니다이게 진짜 77년에 나온 영화가 맞나요? 맙소사영상도 대사도 음악도 진짜 예술이에요불안한 시절을 보낸 분들에겐 마음아플정도로 공감되는 장면과 대사가 많네요.. 
10,명작 중에 명작 지금 다시 봐도  감동이 밀려온다. 
10,마지막 포옹신에서 몇번을 봐도 나는 울었다 
10,아카데미 작품상을 받을 자격이 없다고? 개소리!!! 
10,아름다운영화.... 
10,힘들때 보면 힘나는 영화.. 명작 
