score,review
10,배경음 love theme의 감동적인 선율과 영사기에서 나오는 달콤한 키스 장면들을 보며 토토의 회상에 젖은듯한 애잔한 표정 지금도 잊을수가 없다. 
9,불멸의 명작. 영화인을 꿈꾸는 사람이라면 반드시 봐야할 영화 
10,"탄탄한 스토리와 거장 엔니오 모리꼬네가 만들어낸 최고의 영화. 몇번을 봐도 마지막장면에선 항상 토토와 함께 눈물을 흘린다. 우정, 사랑, 추억이 어우러져 가슴을 절로 아련하게 만든다. 숨은 이야기가 담긴 감독판으로 ..."
10,20년이 훨씬 지났지만 아직도 생각하면 가슴이 벅차네요... 
10,오랜만에 다시 보아도 너무 예쁘고 사랑스런 눈물나게 하는 영화 
10,지금 극장에 걸려 있는 건 축약판(123분). 축약판만 보신 분들은 꼭 감독판(173분)도 구해서 보시길. 전혀 다른 맛을 느낄 수 있음. 나는 개인적으로 감독판을 훨씬 더 좋아함...훨씬 더 뭐랄까 맛이 깊어서. 
10,"10대에 보았다 그때는 왜 눈물이 그치지 않는지 알수가 없었다. 30중반 이제서 다시 보고 알게 되었다.. 첫사랑같이 추억은  아름답지만  그립지만 다시는, 다시는 가질수없는 안타까움 때문이다. "
1,영화관에서 절대 보지말아라 이야기를 끌어가는 주요 이야기인 엘레나와 토토의 재회부분을 끝에 통째로 들어냈다. 상영시간 때문에 그랬을거지만 이건 범죄 수준에 가깝다. 번역도 개판이고 이 영화를 진심으로 사랑하는 사람으...
10,아 근데 재개봉 버전 뭐이렇게 삭제된 장면이 많냐;; 후반 엘레나 시퀀스는 통째로 삭제됐네 
10,삶의 모든 것이 들어있었다 ㅠㅠ 
9,살바토레와 알프레도의 케미는 가히 역대급이다... 명작의 가치는 역시 시대를 초월한다 
10,ost만 들어도 눈물나는 영화 
10,"왜 죽기 전에 꼭 봐야 하는 영화인지 알겠습니다. 오늘 12시 15분에 관람했는데 정말 보는 내내 감동적이었고 사랑, 인생에 대해서 되돌아보고 생각하게 해주었습니다. 이 영화를 제작해주신 영화 감독님께 진심어린 감사..."
10,무슨 네오리얼리즘 영화도 아니고 구지 해석하고 분석하려 하지 말아라.그냥 그대로 보고 감성의 소리에 기울이면 되는 영화다.엔딩타이틀이 올라가고 극장문을 나설때 마음속에 따스한 그 무엇을 느겼다면 충분하다.나도 토토처...
6,신촌cgv에서 예전시네마천국  기대했는데   너무영화가  뚝뚝 끊어지냉 ㄴ누가  편집했는지  몰라도   영화  망쳐났냉   너무티나게  짤랐냉    ... 
10,"아주  먼  훗날, 이제  더는  흘릴  눈물이 남아 있을 것 같지  않을 그 날에도 조용히 마른 가슴을 적셔줄 영화... "
10,살아가는 동안 누구나 하나쯤 시네마천국을 가질것이다. 이영화는 나의 시네마천국을 생각하게 끔 한 영화이다 
8,시대는 변하고 기억은 변하지 않기때문에아름답게 추억할수있는 과거 
10,마지막 장면은 절대 잊을 수 없을 것이다! 
