score,review
10,다이하드 최고명작이다 헐크나  스파이더맨 같이 초능력을 가진 영웅보다는 서민적인  영웅을 원했다.브루스 윌리스는 완벽하게 소화해냈다액션 영화중 최고봉 
8,악당이 이렇게 멋지다니. 중후하고 섹시한 알란 릭맨 
9,최신작보다 훨씬 재밌네요.. 
10,개쪄는 최고의 명작!! 
10,"근육질 몸과 막강화력의 큰총으로 무장한 마초식 영웅들이 람보, 코만도등과 더불어 영화계를 점령하던 시절, 영화내내 권총한자루, 맨발에 흰 러닝셔츠차림으로 나오는 평범한 영웅은 가히 혁신적이었음! "
10,친구의 추천으로 봤는데...대단한 명작이군!!!! 
10,스네이프교수님 너무멋진거 아닙니까? 역시 다이하드는 1편이 진리지 
10,개쩐다 
10,영화 처음부터 끝까지 지루할 틈이없다. 최고의 액션영화 
10,캬~ 호돌이가 나와서 올림픽 하던 그 시절에 나온 액션영화의 바이블! 
9,여러 방면에서 가공할 만한 특급 오락영화. 
10,한스 그루버가 릭맨이었구나... 편히 잠드시길... 
10,테이큰 이전에 다이하드가 있었다 역대액션영화중 최고를 꼽으라면 반드시 나오는 최고의 명작 
10,20년이 더 지난 지금에 다시 봐도 이만큼 재밌는 영화가 또 있을까 싶다 
10,요즘엔 이런 영화가 없어서 안타깝다... CG는 발달하고 감동은 퇴보한듯. 
9,정말이지 맨 끝 장면은 아직까지 기억이 나는 장면이네요~!!! 
10,스네이프 교수님 여기서 이러시면 안됩니다. 
10,완벽한 스토리와 영상.  진짜 개 쩐다.... 
9,의심할 여지없는 최고수준의 액션영화. 
9,걸작 액션 시리즈의 시작! 
10,알고보니 프레데터1도 만든 감독이였음.ㅎㄷㄷ 
10,최고라는 말밖에 할 수가 없다. 악역들도 멋진 영화. 그리고 악역 한스 역할 하셨던분 얼마전에 돌아가셨는데 명복을 빕니다. 
10,와 진짜 오래된 영환데 너무 재밌다 
10,"브루스 윌리스가 마초여서가 아니라, 진짜로 맨몸으로 전장을 누비는 영화다. "
10,1988년의 추억은 늘 좋은 기억으로만 자리하고 있다. 왜냐하면 바로 이 영화 때문이다. 액션영화의 패러다임을 바꾼 혁명같은 영화 
10,그 옛날 비디오테잎 빌려서 보고 충격 먹었던 영화~~진심 최고의 명작!! 
10,"부인과의 갈등해결, 흑인경찰의 트라우마 극복, 모질한 FBI 응징, 멍청한 앵커에게 펀치작렬 등 뿌린 떡밥을 모두 회수하는 완벽한 시나리오에 죽기직전까지 농담할것같은 젊은시절 브루스형님의 살아숨쉬는 액션. 액션영화의..."
10,10점이 아니라 20점줘도 모자랄 걸작. 빈디젤이 날뛰고 드웬존슨이 깔짝대도 우리 윌리스 성님 발톱때만큼도 못하는게 업계의 현실... 클래스는 이리 30년이 지나도 연말되면 뭉게뭉게 스물스물 맥주몇캔에 과자아그작하며...
10,진짜 말이 필요없다.레전드 영화 라고밖에. 
10,이런게 바로 제대로된 오락영화가 아닌가싶다 
10,내가 고1때 영등포 연흥극장서본 아직두잊을수없는영화! 다시봐두 역시명작! 세월이많이흘렀네~ 브루스형님처럼나두.. 
10,등에 권총 숨긴 장면은 아직도 생생하다. 
10,내가본 액션영화중에 최고는 본시리즈였지만 이걸본후 88도 영화지만 이게 최고가 될거같다. 
10,어떠한 액션물과도 비교할수 없는 최고명작 
10,현시점 드라마는 쇼생크탈출..얙션은 다이하드1이 영화역사상 최고이다. 
8,브루스윌리스의 덜까진 머리가 반가울 정도로 리즈시절때의 모습. 88년 당시로서는 상당한 블록버스터급이고 지금의 한국영화는 따라할 수 없을 만큼의 스케일과 액션을 선사한다 
10,"영화 시작부터 끝까지 몰입감 , 스릴, 액션 완벽하다 "
10,백날을 OO봐라 이만한 액션영화가있냐 
10,"정말  재미있는 영화. 영화사에 손꼽히는 캐릭터, 존 맥클레인~액션,스릴러,드라마,코믹등 모든 장르가 이렇게 잘 어울어질 순 없다. "
10,진짜 최고중의 최고다ㅋㅋ 이 정도는 돼야 액션영화라고 할 수있지 
10,주인공 맥클레인 형사와 악당의 심리싸움. 여기에 탄탄한 극 전개와 탁월한 액션 장면이 긴장감 넘친다. 
10,형사물이자 액션영화의 고전이자 교과서....  88년작이지만 지금 개봉한다해도 왠만한 액션영화는 버로우타게 할 명작.최고의 캐릭터와 악역. 지루할 틈 없는 전개. 봐도 봐도 재미있음.... 
10,다이하드 전설의 시작을 알리는영화..  대체 이런 명작에 10점은 안주는 사람들은 머냐 ㅋㅋ 
10,"최첨단 일본기업 바벨탑을 박살내고, 치밀하고 거만한 독일 귀족을 날려버리며, 집 나간 워킹걸 아내까지 되찾아오는.. 양키 마초맨 카우보이의 좌충우돌 투쟁기! 일리아드와 ""레마겐의 철교""를 배합해, 뜨겁..."
10,"""Yippee-Ki-yay, mother fucker."" "
10,존잼..이게어떻게 88년도영화야 
8,88년도영화며 빌딩안에서만 보여주는 액션만으로 수작 
7,릭맨의 소식 듣고 왔습니다. 영화로 기억 할께요. 
10,"사람들이 진정으로 원하는 민폐(?)경찰, 액션은 정말 bb "
10,명작이지 명작. 이피카이예이 마XXX 이 대사는 꼭 생각남 
10,요즘도 티비에서 나오는 재방 보는데 지금 시대에 몇번을 돌려 봐도 갓띵작입니다. 볼때마다 재밌어. 
10,정말 오락성 하나는 죽이지 않냐?  지루할 틈이 없다. 
10,진짜 재미있었다 우리아빠가 이영활 좋아했던 이유늘 오늘 알았어 
10,30년이 지나도 명작은 명작이요 
8,강남역에 다이하드 라는 카페 있었는데 맨날 이 영화 틀어줌...그럴만한 영화였지... 
10,말이 필요없는 불후의 명작~~!! 
8,페쇄된 빌딩 공간안에서의 긴박한 테러범과의 대치를 훙륭하게 표현 했다고 생각함.. 알란 릭맨의 연기가 상당히 돋보였음.. 심지어 이 작품이 영화 데뷔작.. 
8,본 시리즈와 더불어 가장 애착하는 액션 시리즈 
10,정말 브루스윌리스아저씨나오시는 영화는 다 재밌고 손에 땀을쥐면서보게되고 다이하드시리즈 식스틴블럭 .호스티지.레드등등 여러명작영화를 남기시면서 최고의 연기파 영화배우라고생각합니다 연세도많으신데 진짜 액션씬과 총격전 완...
10,10점은 이런영화에 주는 것이다 
8,처절한 맥클레인표 맨몸 액션 
10,"이게 바로 액션영화다., "
9,거의 20년이 지난후에 다시 보아도 명작 인정! 
9,훌륭한 액션의 정석이다. 
10,다시봐도 명불허전이다 
10,"남자의 피를  끓게 만드는게 뭔지 아는 영화 도심속의 헬기씬, 장갑차에 내리 꽂아지는 미사일 등등등 "
10,그냥 레전드다 레전드!!! 
10,이렇게 재밌는 액션영화가 어디에 있을까! 
10,"액션영화의 레전드~~~ 브루스 윌리스의 매력, 완성도 굿! "
10,시대를 뛰어넘는 진정한 마초 아버지. 
10,몇년이 지나도 최고의 명작영화 
10,초딩때 영화를 보고 고딩때까지 브루스윌리스 이름이  존 맥클레인 인줄 알았다. ㅋㅋ 
10,다이하드 시리즈의 시작을 알리다. 
10,"우람한 근육질의 초인에 가까운 주인공이 나약한 악당들을 초토화시키던 그 시절 나타난 인간미 넘치고 수다스러운, 현실에 있을 법한 주인공은 액션영화의 새로운 공식을 만들었다. "
10,내 생애 최고의 액션 영화 
8,88년도에 이런 액션씬은 요즘 나오는 액션씬과 맞붙을듯 하다. 
8,88년도에 만들어진 훌륭한 오락물ㅋㅋㅋ잘 만들음ㅋㅋㅋ 
10,몇일전 우연히 다이하드 3보고 1편본건데 ㅎㅎ 잼있당 ~! 지금 봐도  잘만들었음 대단 
