score,review
9,지금 EBS에서 해주는데 겁나게 재미있다 
10,2006버젼보다 낫다는데 한표 더 추가요 
10,최고였다 얼마나 많이 봤던가 조드와의 전쟁 81년도에 이런 완성도를 보이다니 지금 봐도 재미있다 
10,7번은 넘게본 영화..  전편에 비해 더욱 볼거리도 많고 악당과의 대결도 볼만한..   당시에 시대적 기술을 감안하면 지금 만드는 왠만한 영화 보다도 좋다. 
10,어쨌거나 근육빵빵 난 슈퍼맨. 지구인의 친구 난 슈퍼맨 
10,슈퍼맨 시리즈의 역대 역작은 역시 슈퍼맨2! 우연히 채널을 돌리다 어릴때 너무 재밌게 본 기억에 다시 앉아서 감상...저게 1981년도 작품이라니 허~~ 
10,10점 만점에 10점인 고전 슈퍼 히어로 물중에 최고 명작이다. 원작자가 1편과 2편을 하나로 생각해서 만들었기에 더욱더 완성도가 높은 2편이 되었다. 3편부터는 번외편 같은 감이 있어서 인기가 떨어졌지만 원작1편과...
9,악당이 너무 맘에 들었다 
9,역시 실망시키지 않아.(4와 리턴즈는 빼고 
9,리처드 도너 버젼(2006)보다 낫다. 왜 감독이 바뀌었는지 보면 알 듯. 
10,2편도 재밌음.. 그러나 이 후로가면 좀 심각한 문제가 생김.. 
8,"솔까 우리의 영웅은 아니고 미국, 헐리웃의 영웅이지...슈퍼맨 보단 3인의 악당들이 골때렸어, 어릴적엔 몰랐는데 나이들어 보니 아주 교묘하고, 배신하고, 야합하는것이 한국의 국회의원같은거 있지 크하하하 영화가 대단히..."
10,엔터테인먼트가 지향해야할 궁극의 도달점 
8,세상 어디에도 없는 진정한 슈퍼맨 스토리 크리스토퍼 리브 슈퍼맨의 큰 S로고가 아직도 선명히  그리고 장엄한 수퍼맨의 비행과 OST 지금과 비교불가 
8,"진심 슈퍼맨의 1,2편 최고였다. 그뒤로는..  다 망작 "
9,지금 EBS 에서 또 하고있다 잼나는군 
9,화려한 cg로 때려부수기만 하는 맨오브스틸보다 휠씬 나음 
10,결말이 허무하지만 나름볼만 
9,이 당시엔 이미 최고의 영화였지~~~ 
8,1편보단 못했지만 여전히 재밌었다. 더 많은 적과 상대해야 했던 슈퍼맨!ㅋ 
10,악당 삼인방에서 조드장군하고 여자가 매력적.. 찾아보니 브이에도 나왔었네 
10,한대 패주고픈 해크먼의 의리없는 루써와 말볼리오인 양 버려진 불쌍한 오티스 
9,좀 얼버무리면서 넘어가는 장면이 있는것같다. 렉스 루터가 귀엽다. 
10,1보다 재미있습니다. 
8,슈퍼맨 시리즈 중 최고의 긴장감과 오락성을 갖춘 성공작. 
8,재밌었다. 미국이 세계의 지배자라는 듯한 내용이 좀 거슬렸지만 뭐.. 미국영화니... 
8,이 정도면 당시 블록버스터로서 엄청난 수준이지 
10,슈퍼맨 시리즈는 전부다 볼꺼♥♥♥♥♥♥♥♥♥♥ 
10,1편보다 재미있는 2편이다. 이 시절의 재미를 어떻게 설명할수 있는가. 
9,로열 크리스마스를 보고 순간 사라 더글러스가 떠올랐는데  맞았다!!  정말 세월에는 장사 없다 란 말을 실감.  그 매력적이던  모습이 왜 그리 주름이 많아졌는가?  나이도 68세 밖에는 안됐던데... 
9,어린 시절 극장에서 첨 본 영화. 그 나이에도 미국의 파워가 느껴졌다! 
10,슈퍼맨은 사랑하기도 힘들구나 
9,슈퍼맨1은 인간이 슈퍼맨이 되어가는 과정에서 고뇌하는 철학적인 부분과 오락까지 포함한 영화라면 슈퍼맨2는 그저 오락에만 치우쳐 살짝 실망하게 되었다. 그래도 30년이 지났음에도 기억에 남는 영화라는 점. 9점을 줄 ...
8,우주에서 온 악당과의 대결 
9,조드 장군 카리스마가 이정도는 되야지. 
8,1탄에 비해 볼거리가 늘었다. 더욱 강력한적들... 
8,사라 더글러스 ⓒⓞⓞⓛ 
7,유치함마저 소화해내는 영웅 
8,<엑스맨> 시리즈 캐릭터들이 지녔던 딜레마에 대해 이미 먼저 다가갔던 선구자 
8,전편보다 더 화려해진 영상과 슈퍼맨의 고뇌를 잘 담고 있다.. 
7,어렸을땐 정말 최고의 영화였는데.. 
9,CG나 연기가 현시대에 많이 뒤떨어지는게 흠이지만 SF의 시초로서 슈퍼맨의 위상을 고려하면 9점.. 
10,....... 뭔가 아쉽지만 재밋게 봤다 
10,마냥 좋은거임 
8,재미는 충분하지만 어딘지 공허. 리처드 도너 판을 기다린다. 
10,슈퍼악인 3명과 동시에 뉴욕에서 대결하는 장면 최강 
10,슈퍼맨 1.2 최고!!! 
8,어릴적 정말 재미있게 봤었는데...지금은 어떨까? 
8,배트맨 슬슬 몸이 간지럽기 시작하겠는걸. 
9,그땐 진핵크만이 왜그리 밉던지.^^. 
9,슈퍼맨 시리즈는 하나도 빼놓치 않고 볼정도로 잼난다 
10,오옷~~~~~~~~~ 
8,"멋진 그의 이름, 슈퍼맨. "
8,전편보다 오락성이 강화된 작품 
