score,review
1,이것이 우리나라 영화의 현실인가..하품나와서 눈물 닦은모습보고 옆사람이 감동받은줄 착각했을까 두렵다 
1,알바들 한테 낚일려면봐라 
1,진짜  나만 당할수없다 제발꼭바라이건  설경구랑 여진구 둘이얘기만하다 끝난다 2015년 최악이엿음돈아까워 
1,엄마한테 보자고 추천한 내가 OO이지... 왜봤는지 노이해다 그냥 베테랑이나 한번 더볼껄 진짜 개후회 그냥 이거볼시간에 집에서 자는거 강추 
1,알바들 소름돋아서 1점 그냥 예고에 보이는게 다다 뻔한내용 뻔한감동 
1,절대 네버 보지마세요. 정말 재미없습니다. 너무 허접해서나오면서 헛웃음만 웃었네요. 
1,영화는 그냥그랬어요 ㅠㅠ 
1,왜이거 평점이 그리높은거죠?..진짜 어설픈 개그영화같은데 
1,내용이 없음배우들이 아까움 
1,허접해요 극장가서 볼 영화는 아니네요 
1,진짜 궁금해서 그러는데 이렇게 평점알바하면 얼마나 받나요?좀 참신한 평좀 없어요? 구구커플 케미돋는다는 평을 몇번을 봐야하는지 
1,이 영화가 왜 평점이 높은거임?  주연캐릭터하고 조연캐릭터들 원인도 없고 결과도 없는 오바연기;;; 감독이 무엇을 말하려는지 모르겠음 
4,설경구와 여진구라는 이름이 아까움억지감동과 유치웃음.극장서 보기엔 완비추 
1,대체 영화를 어떻게 만들면 이렇게 재미가읍지? 
1,주인공들때문에 그나마 개봉할수있지않았을까 
5,설경구 여진구 투맨쑈를 보는영화 
1,어떻게 포스터부터 재미없음이 느껴지지 
10,베플 아이디 앞부분 다 mlik로 시작함 ㅋㅋㅋㅋ 대놓고 알바질이네ㅋㅋㅋㅋ 
1,추석연휴에 보면 좋은영화?? 절대 추석에 가족들이랑 보러가지마세요. 노잼이라 기분좋은 추석연휴망쳐요. 정보고싶으면 추석끝나고 보시구요. 보고나면 저처럼 알바들에게 속은게 분해서 1점짜리 평점달러 여기 오실거임. 
3,삼류영화에요보지마세요가족용임 
1,진짜 평점 잘 안쓰는데 보지마라 진짜 후회한다 OO 억지웃음 억지감동 스토리도없다 2주면 내려갈영화ㅂㅂ 
1,쓰레기..보다 나옴ㅡㅡ 돈아까워 
1,최악임 재미도 감동도 웃음도 없음그냥 최악 
1,국산영화는 항상 알바때문에 초반에 9점.. 
1,평점 10점씩 준사람들은 진짜 영화를 본 사람들일까 의문이 든다  몰입도도 없고 내가 왜 이 영화를 보고 있는지도 모르겠고 지루함의 연속 에피소드 늘어놓기 마지막 눈물짜기위한  억지스러움 에휴 
1,어째 성룡 주연한 영화 배낀거 같지 않냐???? 
1,돈이 남아도는사람 보세요... 
1,원래 불면증이있는 나에게 단잠을 선사해준 영화 
1,네이버야 평점관리좀해.. 이게 모야 나오는 영화마다.. 
1,아니 10점준사람들은 제정신인가?진짜 너무하네.완전삼류영화.차라리 병맛스타일로 완전간것도 아니고. 메세지 감동 전혀없슴. 정말 최근 3년간 본 영화중 가장 최악. 설경구 믿고 뭔가 하나 나오겠지 생각하면서 끝까지 봤...
1,관람객 평점 대부분이 1점대 형성하는데 10점대 베댓들은 알바? 무슨 해적 때도 그렇고 제작진 토테미즘 있나? 소는 무슨 내비달았나 없는 곳이 없네 
1,아주 알바를 무지막지하게 풀었군.... 이러니 네이버평점을 점점더 못믿게 되는거다!!! 으이그~~~ 
1,돈아까워 진짜 잠온다 
1,끝까지 유치함으로 억지 웃음끝에 감동은 줘야겠는데 쌩뚱 
7,오늘보고왔는데 솔직히 난 설경구란배우 연기를좋아해서  왠만한건다보는데  이건솔직히   대박날영화는아니다  소소한웃음과약간의감동정도  여진구와설경구연기는좋다  그리고  잠깐나오는조연분들도좋고 특히조희봉 ㅋ 걍  킬링타...
1,친척들이랑 같이보면 추석용돈 못받습니당 
8,알바쩐다.. 나온지얼마나ㅤㄷㅚㅆ다고 공감수가 저리많아 
1,왜 0점이 없나... 영화 자체는 3~4점 줄 수 있는데 극혐알바들 ㅋㅋ 
10,왜 나만 재밌게봤나.... 
1,보자고 졸랐던 여친이 상영관 나오면서 사죄했다. 인턴볼걸 ㅜㅜ 
1,너무 해요.그다지  추천하고싶은생각은 없네요. 
7,너무 기대해서 그런지 기대에 못미친것 같은... 
7,장르가 뭔지 모르겠음. 여진구는 너무 연기 잘함. 
7,영화 기냥 쇼소하게 보고왔음. 기대했던거에 비하면 쫌 별로.  실제 재미없게 평가되는지 1+1행사 까지이거는 아니지~~ 
1,어중간한 재미와 어중간한 감동..이도저도 아닌 영화입니다..정말 설경구와 여진구때문에 이만큼이라도 보는 사람이 있는듯...정말 볼 영화가 없더라도 이 영화는 안돼요..차라리 그 돈아껴서 맛난거 사드세요  제가 여진구...
1,별로네요~둘이서만담하는것같음! 
1,1점도아깝네요..10자압박 
1,헛웃음을 원한다면 보셈ㅋㅋ 
