score,review
9,김동욱씨가 이렇게 연기잘하는 배우인지 몰랐었어요 ㅜㅜ 완전 재발견!! 
10,노출이 다가 아닌 영화. 외롭고 약한 왕을 연기한 김동욱이 인상적이었다. 
10,"정말 몰입해서 봤다. 가슴이 먹먹해지는 기분.. 배우들의 열연으로, 인물들의 아픔이 전달되어 나도 마음이 아팠다... 살아남기 위해 변해야했던 여인. 사랑하는 사람들을 죽게하고, 연이은 배신. 누가뭐래도 이 영화는 ..."
10,조여정이 잘 생기긴 잘 생겼더군 
8,난 재밌게 봤는데.. 사실 노출기대하고 봤는데 노출이 다가 아닌거 같았음 
9,김동욱의 재발견. 배우들의 호연 평점이 너무 짜지 않았나.. 
10,충분히 재미있는 영화라 생각하는데.. 다 보고나니까 가슴이 먹먹해지는 이 기분.. 
10,어라 평점이 왜 이렇게 낮지? 전 영화 상당히 가리는 편인데 이건 재미나게 봤어요. 조여정씨와 김동욱씨의 눈빛과 표정연기가 너무 좋았고 스토리 구성도 나름 새로웠어요! 촬영세트나 의상에 돈을 좀 덜 들인 것 같지만 ...
10,졸라여운길다....이런영화흔치않은데 나는되게의미있게봤다 한결같이진심으로 허연을사랑한왕이계속아른아른거린다 상처속에살아온인생에서 상처를보듬어주었던 허연에게죽임을당할때도 이해한다는그표정이 뭔가여운이남는다 
10,조여정이 왜 다시한번 노출이라는 모험을 감행했는지 보고나서 알았다. 조여정을 위한 영화. 
9,김동욱 연기 좋네요 기대 이상으로 집중해서 본영화 
10,벗는 걸로 이슈를 만드려던 몇몇 실패작과는 달랐다 
8,김동욱의 연기가 인상 깊다.. 영화도 참 괜찮더라ㅠ가슴이 먹먹하다. 간만에 참 잘 봤음. 
9,"성원대군 이  화연생각하면서 섹한장면은 진짜 쇼크 ,,  기존의영화 섹장면에보다 독창성?이있었음. 내용만 좋았다면 만점짜리 영화인거같음. "
10,평점이 너무 짜네 올려야겠어 
9,배우들의 연기가 좋았다. 노출이 많다고 낮게 평가할 영화는 아니다. 
9,좋은영화 잘봤습니다. 영화스토리도 배우들 연기도 구성도 좋은영화네요. 노출논란에 묻혀 영화가 제대로 빛을 보지못한듯해서 안타까운 영화네요..김동욱이라는 배우는 그동안 가벼운역활을 주로 맡아 몰랐는데 연기 내공이 탄탄...
10,기대이상. 연출력 연기력 음악 흐름 다 맘에듬..  6점대 영화는 절대 아니란 생각이 듬 
10,궁궐에서 살아남기 위한 사람의 본심 그것이 악녀로서 환생한다.  흔한말처럼 이기는자가 승리하는것이 아니라 살아남은 자가 승리하는것이다. 마지막장면 문이 닫히고 새로운 승부가 펼쳐지는듯한 암시 그리고 밀궁에서의 대비의...
10,기대안하고 봤었는데 진짜 재밋게본거같다! 조여정 김동욱을 다시보게되는 영화인듯... 
10,"기대를 안하고 봤는데 꽤 재밌었음, 평점 올리기 위한 만점 한 7~8점 정도 되는 영화 "
