score,review
2,시간가는줄 알고 봤습니다. 
6,최고급 재료로 비빔밥이라니 
7,배우들이 왜 굳이 예능까지 나왔는지 알 것 같은 영화 무언가 부실하니 이를 메우려는 옅은 수작 부족한 영화 
6,소문난 잔치에 먹을건 많았는데 맛이 없었다. 
1,감히 내부자들과 비교하지말길.. 
6,감상평쓰면 500원준다니까 쓰는데 말해주겠음 개들이 다같이 짖는다고 호랑이 울음소리를 낼 수는 없음문제는 호랑이들이 한꺼번에 울어대니 개짖는 느낌이었다는거 결론 오늘 조조영화 개망 
7,말그대로 아수라. 피만 가득 
4,"2016년 최악의 영화. 믿고 보는 황정민, 정우성 영화였는데, 답답하다. "
7,아수라장이네요..어지러워요 
10,황정민 X 곽도원 연기가 개쩝니다.. 그리고 정우성은 욕하는연기가 살짝 안어울리네요..! 
6,등장인물이 다 악역이라 누가 쳐맞던 ㅈㄴ통쾌함ㅋㅋㅋㅋ 
6,초호화 캐스팅에 비해 망작느낌 
8,"정우성 욕이 어색해요 ㅠㅠㅠ 되게 착한 사람인데 나쁜사람인척 연기하는거 같은 ,, 눈에 힘 빡주시고 나 못된사람이야! 라고 말하는거 같았어요 "
7,생각보다 실망.. 별 내용이 음슴 잔인만 하고.. 배우어벤져스에 기대햇는데.. 
4,축구만 감독 놀음이 아니었음 
1,다시는 배우만보고 영화안볼듯.. 왜 여기저기나와서 홍보하는지 알만했던영화. 
5,걍  볼내용이 없음 ....   실망 
2,"이것도 넣고 저것도 넣고 다 껴넣은 영화. 정우성의 역활이 아쉬움. 병든와이프와의 사랑을 얘기하고싶은 건지 주지훈과의 우정,형재애를 얘기하고싶은 건지..결국 이도저도 아닌게 됨. "
1,대체...뭘..보여주려고..이런 초호화캐스팅을 한건지..그냥 각각배우들 연기잘한다~~이거 하나보여주려는 목적이였는지.. 
5,예고편에서 본게전부.. 오프닝은. 화려한데 그게끝 
7,유료시사회로 보고나왔는데 정신이 급피곤해짐비교하자면 곡성보다 더 피곤함 진짜 아수라장 중심에 있는 기분..영화자체는 나쁘지 않아요 개연성이 좀 떨어질뿐 
1,씨발로 시작해서 씨발로 끝남 정우성 욕 진짜 안 어울리고 영화가 난장판인것같음 이번영화에선 주연들이 연기 잘하는거 모르겠고 짝대기가 연기갑이였다... 
3,아....정우성 곽도원 황정민 믿고 봤는데 머리가 아픔.. 
5,결말이 지저분해요너무 
1,아 내돈..하 다신안볼영화 
10,모두 배우가 주연인 영화 
10,성지순례 왔습니다 전부터 실화라는 루머가 있었죠 
4,기대이하다.  소문난  잔치에  먹을  것이 없었다. 
10,이 영화는 20180721 그것이 알고 싶다를 통해 다시 재평가받아야할 영화다. 개봉 당시 허무맹랑한 이야기라고 까이고 까인 영화였는데 실상은 현실반영을 제대로 한 영화였다. 재평가 가즈아!! 
7,배우는 최고들인데..뻔한 내용과 개연성이 아쉽네요 재미는 있지만 뭔가 아쉬운 정우성의 욕은 살짝 오그라드는 ㅠ 
1,"큰기대하고갓는데,솔직히별로 "
2,배우들이 아깝다 아까워~훌륭한 배우가 열연을 해도 대본이 안 좋으면 어떻게 되는지 올해 인천상륙작전과 함께 보여주는 좋은 사례 
8,황정민 곽도원 연기 우와... 
1,최악이다 정말 정우성은 진짜연기못하는듯 유치한 나래이션하며  감독이누구야 이런 쓰레기같은영화를 만들고 무엇보다 스토리가 무슨 악마 초딩이썼냐 ㅉㅉ 
7,끝까지 주지훈이 갑자기 왜 그렇게 급작스럽게 변하게 됐는지 알수가 없다. 
10,이 영화가 등장인물 이름하고 지명만 바꾸면 실화된다는 그 영화인가요? 
5,욕이랑 잔인함만 난무하는 아수라장. 등장 인물들 모두 에너지는 넘치는데 살짝 과하다는 느낌을 받았다. 메인 포스터는 등장인물들 홍보 효과일뿐 실제 영화 분위기는 그것과 다르다. 
10,주지훈이 미친듯이 섹시합니다. 
10,감독님이 목숨걸고 찍으신줄 몰랐습니다. 
10,실화라고 명시해주셨으면 그동안 오해 안 했을텐데 이제야 진실을 알고나니 소름이 끼칩니다. 
5,싸우고 죽이고 싸우고 죽이고 끝 .. 
10,아수라장에 내가 있는 기분 연기를 너무 잘한다 
1,내가 이거 조조로본다고 연차쓴게 악수다...진짜... 고급재료로 죽을 만들다니. 
10,극중 황정민 배우님이 안경 쓰신 이유가.... 
10,이건 영화가 아니라 탐사보도였다. 이재명과 박성배... 소름이 돋는다. 
3,그냥..너무내용이...넘기대를햇나봐요ㅜ 
10,이런 명작영화 별점테러한 인간들 이재명 똥구멍 빠는 국제마피아 조직원들이었네ㅋ 
10,아수라 후일담이 그알에서 방영되었고 이 영화는 전설이 되었다. 
1,초호화 캐스팅에 저런 영화라니..감독은 반성하라.. 
1,시사회를 보고왔습니다.내용이 있으면서 잔인했으면 좋겠는데...다보고도 뭔가 찜찜하고 정신이 피폐해지는 기분이였어요 너무 기대해서 그럴 수도 있는데 연기들은 다들 잘하시는데..스토리가 실망스러웠어요 
1,"아무의심없이 황정민 정우성님 보고 간건데 진짜 보는내내 너무 마음 불편햇어요 보러간단사람 말리고 싶네요 시종일관 욕,폭력,피 밖에 기억안나거..엔딩은 더 어이없었음 일행 아니었음 중간에 자리 뜰뻔햇네요 "
6,내 생각은 신세계>아수라 
3,이기적이고 잔인한 현실을 묘사하고 싶은건 알겠는데 상업영화로서 오락성을 잃었다. 좀 더 긴장감넘치고 개연성 있는 스토리가 필요하다. 스토리도 아수라. 
10,"호불호가 심하단건 인정, 그러나 영화가 별로인건 절대 아님. 장르를 생각하면 손에 꼽을만한 작품일듯. "
3,안본눈 삽니다.... 
10,"영화속 안남시의 롤모델이 성남이고,중간에 경원대학교가 나오는데 경원대는 성남에있는 대학교. 즉 이 영화는 성남을 모티브로 한 영화 "
7,"뭐 볼만했다 다만,,,,카체이싱 장면은 잘찍긴했는데 대체 왜 정우성이 갑자기 분노의 질주를 했는지 이해가 안간다 계속 총내놓으라하고 ,,라이터를 켜라에서 김승우가 라이터하나에 목숨거는거 떠올랐다 "
10,이재명...은수미...성남국제마피아...코마트레이드... 
4,잔인한것도 어느정도 맥락이 있어야지 이건 뭐 그냥 변태적인 가학성으로 범벅 그리고  정우성오빤  진짜 고생은 많이 하신 것 같은데 연기가 이게 욕대사도 어색하고 참... 암튼 힘들게 찍은것 같이 보이긴 하는데 음.....
5,맛있어보이는 수박을 갈라는데 흰부분이 많았다. 
10,미안하다~그땐 관람객들이 몰랐다~~ 
10,OCN 뭐하냐 ㅋ 어서 현실미화물 3부작 시리즈 편성해서 내부자들 더킹 아수라 재상영해라 
1,그래서 악당은 어딨는데? 그 누구도 악당 캐릭터가 살아나지 않았고 마지막씬에서 정말 사람 김빠지게 만들었다 정우성은 찡찡거리고 주지훈은 겉멋들었고 황정민은 억지악당에 곽도원은 범죄와의 전쟁에서 보여준 그 검사는 없고...
5,삼겹살이랑 치킨이랑 피자를 다 섞은것같음 
10,다큐를 영화라고 뻥치다니 감독님 미워 ㅜ 
7,좀 뭔가 아쉬운 느낌이 들었엉ㅅ 
1,10점주는 영알못들 덕분에 평점 낮추려고 1점 줍니다. 배우들이 연기를 암만 잘하고 잘생기면 뭐하냐 스토리가 씹폭망인데. 이딴거 몰아주느라고 개띵작들 빨리 내리는거보면 맘이 매우 아프다. 정우성 황정민쓰고 네티즌 7...
10,<내부자들>도 그렇고 <아수라>도 그렇고 실화를 모티프로 했구나. 이재명과 황정민이 연기한 배역과의 연결고리 소름 ㄷㄷ 안남시=성남시? 
10,중간에 경원대학교가 나오는데 경원대는 성남에 있는 가천대의 옛날 이름 ㅋㅋㅋㅋ 감독은 다 알고 있었다 
10,야  실화였다고 했으면 실화라고 했어야지 허구인지 알았잖아 . 
3,"정우성 연기,,아직 멀었다 "
1,평점을 줘야되나 싶은영화 이배우들로 이정도면 진심 아니다 
1,어우 18 아수라18 전신에 1818만 거리네정우성 대사전달력엑스 배우라인은좋은데 그에비해 영화 감동도없고 재미도없고 뭐만하면 1818 명대사는 18 
8,하도 잼없다고 떠들어대서 봤는데 ㅋㅋ정우성 인생연기에 90년대 홍콩느와르 느낌 좋았다 ㅋㅋ근데 너희가 얼마니 영화를 잘보면 국제시장 명량 7번가의기적 천만찍어주면서 ㅋㅋ이거보고 잼없다고 하면 좀 너무하지 않냐??ㅋㅋ...
10,감독님 도지사가 된 박성배로 2탄 가시죠!ㅋㅋ 
10,난이거 개봉하고 바로 봤었는데 그때 딱보고 이재명 생각했음 선견지명 ㅅㅌㅊ? 
4,매운 음식만 계속 먹으면 맛이 없잖아요..  디테일 폭력씬에. 집착할 나머지 배우들의 열연을 못살린 아쉬운 기획과 연출.. 
1,올해 최악이다 곡성 보다 더 기분 나빠영화가 아니라 살인의 현장 
10,미친듯이 서로 물어뜯는 지옥같은 세상 
6,영화 참.. 더럽게 못만들엇다 
10,역사가 이 영화를 재평가. 
6,배우들의 연기 하나하나는 명품이었지만 개연성이 떨어지는 스토리에 좀 아쉬움이남네요. 
1,그냥 아수라장이네요 어이가 없다 
6,진짜로 아수라네요...ㅋㅋㅋ 
5,"각각의 악인들이 최악으로 치닿는 영화임. 악이 자체적으로 소멸되면서 영화를 본 후 아무것도 남지않는 그런영화... 보는 사람마다 평가는 다르겠지만 여운도, 감동도, 즐거움도,통쾌함도 이래저래 아무 것도 남지 않는, ..."
4,신세계 내부자들과 비교하지말도록...문화의날이라도 아깝다 
1,역시 감독 수준이... 좋은 배우들 가지고 장난하나? 
5,김성수감독은  비트가 처음이자 마지막  흥행작인듯.... 
6,아수라 발발발 킬링타임ㅇㅅㅇ 
10,실화라고 홍보했어야지성남 아수라... ㄷㄷㄷ 
10,당연히 재평가 받아야 할 리얼다큐 
10,난 재밌게 봤는데 평점이 왜이리 낮은지.. 
1,영화..이기모꼬... 
10,국제다큐멘터리 영화제에서 수상을 기대해봅니다. 한국의 현실을 가감없이 담은 마스터피스. 
10,제작진들 예의가 없어서 인생을 커트하러 성남시 조폭들 출동했답니다 글 내려주세요 
10,심지어 여기서 안남시장 오른팔 직함도 “은실장” 으로나옴 ㅋㅋㅋ 진짜 노린걸까 
1,너무화가나서..네이버에서평점쓰기를최초로씁니다.잔인한장면만너무많고영화가무엇을말하고싶은지전혀알수없는정말제인생최악의영화입니다 
6,소문난잔치엔 먹을게없다 
6,영화보고 나온 내 마음이 아수라장 
4,배우가 식사도구고 영화가 음식이라면 초코파이를 포크와 나이프로 잘라먹는느낌 
10,한국 현대사를 있는 그대로 실감나게 그려낸 하이퍼리얼리즘 영화. 희대의 역작이라 할 만하다. 
4,처음부터 끝까지 진지하고 잔인하네요 어디서 본듯한 내용 
