score,review
10,보는내내 스나이더랑 분당 국회의원 죽이고싶엇던사람 손 
10,극중 차인표같은 대통령 나오길 기대합니다 
8,주 조연 보다 차인표가 두세배더 기억에 남는다. 
10,장혁이 항체보유자일것같다 손 
10,군인이재일불쌍울뻔함엄마감기걸렸을때군이아진심나도군대갔다왔는데개슬프다 
10,재밌는데 왜그랴 
5,늘 생각 하는건데 우리나라 재난영화에 좀 억지가 있는듯.. 감동은주나 슬프지는 않고 주인공은 무적인가?;; 
1,처음 본 사람 딸을 위해 목숨까지 바치려고 한다는 억지스러운 설정에 애는 왜그렇게 싸돌아다니는지; 한시간 반동안 속터지는 영화 
1,2시간 내내 징징대는 꼬맹이 말안듣고 겁나 사고만쳐대고 보는내내 개빡 
1,진짜알바쩐ㅤㄷㅏㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 이거보고 한달동안 받을 스트레스와 빡침을 두시간으로 압축해서받은느낌^^ 그리고 진정한 항체가진사람은 이희준과 장혁임. 이희준은 감염자랑 같이 트럭타고 같이 약국가고 만지고 난리를 쳤지만...
8,재난영화 뻔하다 뻔하다 하지만 단순한 재난영화라고 치고는 감동도잇고 생각할 거리도 잇었고 좋앗어요 미국이랑 우리나라 관계? 혹은 군사진압등의 시대상을 반영? 이라고 해야할까 차인표씨연기도너무멋잇고.그냥 훈훈하게.볼만...
10,영화에서 정부에대한 답답함 무자비함에 화가낫지만 그속에서 국민을지키려는 대통령은 너무 멋잇엇고 장혁이너무멋잇네요ㅎㅎ 
1,살다 살다 리뷰남기는 거 처음. 수애나 장혁 그리고 민하의 연기력튼 10점이지만 오글거리는 스토리 말도안되는 우연의 연속 불사조 장혁 이해안되는영웅심.. 도대체 훌륭한 배우들을 .....에휴..진짜 최악최악!! 
10,난재밋었음 
1,영화제목바꿔야될듯.. 미르를찾아서로 아 진짜 돈이너무아까워서 웃음이나올정도  저좋은배우들로 이렇게까지 저급영화를 만들줄이야.. PPL뿐이고 같은소속사 신인배우들 끼워넣기에 눈물짜내려 막넣은 장면들까지 보지마소 진짜요...
1,"아..진짜 댓글알바가 있구나...하루종일 미르만 찾아다니는 영화.주인공이 진짜 개짜증나는 영화.주인공은 절대 감염안되는 뻔한 휴먼재난영화.각본,연기,액션 모두 별로인 최악의영화 "
1,돈주고 보기엔 퀄러티가 너무 떨어지네.. 미르(아이) 내세워서 눈물 팔기. 역시 우리나라 사람은 감정에 호소해야 재미있다고 느끼는건지.   일정 부분의 퀄러티가 담보되지 않은 조잡한 구성입니다. 좀더 잘 만드셔야 할...
1,"이건 아닙니다.   차인표 대통령... 리얼리티가 너무 떨어지네요... 장혁은 왜 병 안걸립니까? 그리고   억지스러운 설정,   씨지 처리는 정말 집에서 개인이 만든 수준으로 보이네요.. 주유소 폭발하는데. 저게 ..."
1,진심.. 애시키 이마에 총알을 박아 버리고 싶음 한시간 반동안 애 찾다 끝난 영화 !!우리엄마 쏘지마요에서 결국 버티지 못하고 지인들과 나옴. 
1,1. 장혁과 수애는 불사신. 마스크없이 유일하게 안걸림 2. CG는 우라메 연상 3. 차인표 대통령  4. 95년도 미국영화 아웃브레이크 한국판 5. 극장내 에어컨 가동은 인상적 
1,솔직히 너무 개연성이 떨어지고 스토리가 산으로 가는 영화입미다 
1,설정 전개 존나 억지스럽네 진짜 
1,평점10점들 보면 다 배우칭찬뿐이네 ㅋㅋㅋㅋㅋ 그게 이 영화가 졸작이라는것을 증명해주는 부분 
1,너무하내 진짜 내가 왠만하면 그냥 보겠는데 아니무슨 영화시간늘리려고 일부러 일을 만들어 얘내들은 
10,성지순례 다녀갑니다. 제목이 메르스였으면 오줌 지렸을텐데 
1,보는내내 답답 
10,현재우리나라사정을 가장잘표현해논영화라고 생각한다 전시작전통제권 돌려받ㅤㅇㅏㄲ으면 좋겠다 
1,보지마 미친 중반부터 끝까지 애만 찾아대다가 개OO같이 끝나고 
1,주유소 폭파씬에서 설마...하다 영화관 나오면서 OOO....로 바뀌는 영화 
1,전시작통권이 장단점이 있을텐데 어떻게 문화컨텐츠가 한쪽으로만 치우친 메시지를 담을수가있죠? 북한이참 좋아하겠네요. 그리고영화가참.. 재난영화입니까 감성팔이 영화입니까? 
1,"내 티켓값이 아니라 제작비가 아깝다. 배우들과 기술이 아깝다. 영화가 점점 안드로메다로 가면서 도중에 퇴장 관객들도 속속... 맥락과 무관한 격투, 전투까지 반복되다가 갑자기 감동 자아내려는 시도에 헛웃음뿐. 의도는..."
1,똥같은 영화 연기 연출 최악 10년 정도 퇴보한 한국영화같다 기분 마저 똥같이 만든 영화 
10,개봉당시 1점준 제가 영알못이었습니다 ㅜㅜ 이건 영화가 아닌 미래에 대한 예언이자 현실이었습니다. 
10,지극히 평범한 영화인줄 알았는데... 메르스 사태보니 현실적인 영화였다 
3,다들 재밋다고만하시네 난왜이리  식상하지? 
1,이 영화의 장점은 많은 인원을 동원한 군중씬이다. 그 밖에는 특별한 장점이 없다. 훌륭한 배우들이 아깝게 소모된다. 무엇보다 전염병 방역은 평시 작전인데 무슨 전작권 타령인가. 작가가 너무 무지한 것 같다. 제작과정...
1,진부한 소재. 매끄럽지 못한 내용 전개.스티븐소더버그의 컨테이젼을 답습하려고 하지만 실패한 작품. 
1,장혁의 억지영웅에 말도 안되는 연결성 토나오는 허구성   감동 주려고 끼워넣은 장면들 하나하나 개호구같고  대놓고 반미영화에 뭐하나 제대로 되는게 없는 이시대 최악의 영화 
10,이건 차인표라도 있지...어휴... 
1,미군이 분당을 폭격하다니..어이 감독 정신차려라 쌍팔년도 미제척결하는 소리하ㅤㄴㅔㅋㅋ 쓰레기영화 고만좀찍자 응? 돈아까워디지겟네 종북쓰레기색히 
10,그땐 못알아봐서 죄송합니다...나라가 이정도로 꼴통일줄은 몰랐지 
10,감독이 신기가 있는지 어찌 촬영지도 경기도냐... 와 옛날에볼때는 현실성 제로라 생각했건만 우연의 일치라도 신기할뿐. 이러다 진짜 심각해지면 지역폐쇄 오나. 
1,왠만해서 이런거안쓰는데 최악의영화다진짜 뒤죽박죽 장르도 왓다갔다   오죽하면 영화보는 도중에쓰는중 
10,억지전개????  이 감독은 위기가 올때 대처를 할 대한민국지도층의 무능을 알고 있었다 
10,전시작전통제권... 조선족같은 외국인 반입금지...... 대통령의 멋진 행동.... 모자간의 가족애....... 정말 쓰레기정치인들 보며 빡치면서 그래도 재밌게 잘봤다.... 올 여름 최고! 
1,말 않듣는 애세끼 찾으러 다니다 끝나는 영화 
1,뻔한 재난 영화이긴 한데... 문제는 질이다.   너무 저 예산으로 만들어서 그런지 배우 대사도 뚜렷하게 안들림.   CG는 용가리보다 못한 수준... 정말 후접하게 대충 만든 영화.   잔인해서 여성분들은 보고 나...
10,역사가 영화화 되야하는데 영화가 역사화 ㅤㄷㅚㅆ네요. 
8,장혁  너무 멋있어요 
1,이건 영화가 아니다. 개연성이 아예 없다. 
10,여기 평점 1점때린애들 얼른 감독한테 잘못했다고 빌어라... 
9,2015년 관객을 타겟으로 잡은듯.. 
1,아휴...알바들...진짜죽는다 ㅡㅡ 
1,보고왔는데 7점 영화정도가 딱 어울릴거같습니다 블록버스터는 무슨 알바들이 판을 칩니다 평점밸런스를 위해 1점 
10,성지순례왔습니다 메르스 박멸하게 해주세요 
10,볼때 재미없다고 생각했는데 현재 예언이 되버린 지금보면 극대의 공포를 느낄수 있다. 
10,이 감독 예언자네. 정부 대응 조치 엉망에 격리 조치도 부실ㅋㅋ...하... 
10,"내가 이걸 볼때 ""ㅋㅋ 감독 상상력하곤 ㅋㅋㅋ""이러면서 비웃으며 봤는데... 죄송합니다 감독님 ㅠㅠ 선견지명이 있으셨습니다.. "
9,성지순례왔습니다. 2년뒤 대한민국 실사판이 됐네요 
10,진심꼭보세요 여러분 너무너무재밋습니다 
1,억지설정 + 억지개그 + 억지신파 + 억지마무리 + 왠만한 사람들 다 안좋은 표정으로 나옴... 
10,이영화 짱임 알바네뭐네제발짓거리지마세여 사람들마다 보는게다른거지 전 이거 연가시보다 열배더재밌었고 보면후회안함 진짜 평점1점준사람들은 다른영화보고도 그럴사람들임 믿지마세여 
10,2013년 평점보시면 식상하다는 의견이 많던데...지금 현실은 전혀 식상하지 않네요..ㅎㄷㄷ 
1,아....정말... 태어나서 처음 영화 평점 주는데... 개콘 코너 보는 듯ㅎㅎ 
10,감기 (부제; 감독의 예언) 
1,"내생에 최악의 영화.... 방금 보고왔는데 시간과 돈이 둘다 아까움... 스토리전개도 부자연스럽고, 억지스럽고... 감기바이러스로 다 죽게된다는 설정은 좋은데 갑자기 정치적 선동하고 2차세계대전 영화같음 ㅋㅋㅋ 보다..."
1,영화평점 첨 적네요... 요근래 본영화 중 최악의 영화...억지스럽고 감동도 없고재미도 없어요... 관객마다 다르겠지만.. 
6,코로나 터지고 들어와본사람..? 지금 ㅈㄴ무서움 ㅠㅠ 
10,뻔한  바이러스 영화겠거니 순전히 에어컨 바람쐬러 보러갔다가 악 소리 지르면서 본 영화 .. ...몇년전 유행했던 죽음의 변형감기에 걸려 41도 가까이 가 본 사람으로서  감기가  변형바이러스로 변하면 저런 상황 올...
10,전혀 개연성 없는 스토리라고 비웃었던 제가 성지순례 왔습니다. 현실은 원래 이렇게 닥치고 보는거죠. 재개봉 하시면 5백만은 넘을 것 같습니다. 감독님. 
10,다시보니 현실감있는 영화였습니다 
1,보는내내 어거지 라는 생각뿐 장혁은 왜 그리 미르미르 지 딸도아닌데 목을메고 도를넘어서 스토리 진짜말도안됨 영화보다가 끝나지도않고 평점올리게만드는영화 
1,막판에 그렇게 구해놓은 딸 장혁이 놓고 어디가는게 말이 되냐 ? 그리고 다 벗는데 수애는 왜 안벗어 ? 안벗고 통과할거면 다 안벗지.. 다른애들은 브라자랑 팬티만 빼고 다벗는데 수애는 무슨 용가리 통뼈 ? 벗으라 할...
10,이영화 성지 됩니다. 어찌 영화에 나오는 정부가 지금 정부 보는것 같네요 
10,제목 메르스로 해서 후속작이 시급합니다. 
10,코로나 때매 생각나서 검색한사람 있습니까? 
1,어설픈 휴머니즘 수애는 그렇게 뛰어다니고 먼지 다 뒤집어써도 금방 세수한것처럼 뽀얌 다른 사람들은 다 거지 그리고 완전 지 딸만 살리겠다 무한이기주의 펼치심 진상떠는데 진짜 세상 엄마들 다 이기적인사람으로 몰아가는것...
1,스트레스 풀러 영화보러 갔다가 짜증만 얻어 왔다 젠장!!! 
1,캐릭터들이 짜증나니 몰입이 안되고 보는내내 불편한 영화 
2,"장혁은 바이러스 면역체라도 가지고있슴? 뭐 감염자들을 만지고, 감염당한 시체들 사이를 기어다녔는데도 감염이 안되지...? ;;그리고 스토리가 좀 뻔하달까... 감성팔이영화였던것 같습니다....; CG도 좀....; "
1,최악중에최악 영화감독아 니눈엔 나라위해목숨바쳐 고생하는 현역군인들이 미군명령에 자국민에게총질이나하는집단으로보이디? 무슨개념으로이딴영화만들었냐? 
1,아진짜보는내내주인공이죽었으면좋겠다고생각한영화는첨이다.개오바에 말도안되는억지스러운상황.그리고손으로.피로도감염되겠네.시체밭에서애찾는거보고짜증폭발.짜증나는영화. 
1,제발 이런 영화 그만 좀 만들었으면 좋겠다. 
10,2년전에 이 영화 극장에서 볼때 스토리가 말도 안된다고  생각했는데 지금 보니 완전 요즘 현실이네;; 
1,"왜 캐캐묵은 감동을 위한 쥐어짜기, 주인공에게만 통하는 비과학적 슈퍼파워, 개연성 없는 억지를 아직도 버리지 못하는 것이냐? 이제 정말 그만!!! "
10,소름;; 그런데  현실과 영화의 차이점은 차인표같은 대통령은 없다는거..ㅠ 
1,진짜댓글알바있냐?  억지감동만드는재난영화ㅡㅡ 돈졸라아까워 미르찾아삼만리냐? 
1,한국 문화계 좌파랑 CJ가 잡고있다 할때 안 믿었는데 오늘 확실히 알게됨. 전시작통권은 전쟁시 발동되는건데 감기에 억지로끼워맞춰서 선동질.작통권 갖고 그리 비판하던 북한이 좋아할 영화 
10,걍대박장혁이짱 
10,영화가 현실이 되고있다... 
10,과거 낮은 평점을 준 저 자신을 반성합니다..이렇게 예언적인 영화 였다니... 
9,개봉 당시 '에이 생각있는 사람과 정부라면 저럴리가 없지'라고 깠던거 죄송합니다 한국은 그런나라라는걸 세삼 깨닫게 되네요 
1,작위적이네 
10,ㅋㅋㅋㅋ 진짜 개소름인게 초반부에 영화랑 지금 현실 윗대가리 내용이 너무 똑같아서 깜짝 놀람 ㅋㅋㅋ 이러다 결말까지 같을까봐 무섭다 무서워 
1,전개가 부실한데다 말도 안되는 감정만 호소 
1,이게 진짜 재밌어요? 
