score,review
5,"전편의 떡밥은 모두 맥거핀이었고, 로즈라는 캐릭터는 없었어야  했다 "
3,"로즈라는 캐릭터는 왜 넣은건지 너무 분량 많고 오히려 핀,포,레이 얘기가 적어져서 스토리가 난잡해요 그리고 결정적으로 악역들이 너무 약해요 다스베이더가 90 할아버지여도 카일로나 스노크보다 강하겠네요ㅋ 그냥 7,8 ..."
5,"진 짜 솔직히남기면 스타워즈도 중국자본들어가나??? 로즈 핀 스토리나올때마다 흐름 끊기고 대체 왜 넣었는지모르겠음 러닝타임이터 그자체 차라리 그시간에 스노크,벤 솔로,루크 이야기로 채웠으면.. 로그원에서 견자단이 영..."
1,"억지로 끼워 넣은듯한 코드브레이커 라인...여주는 2시간 30분동안 설득만 하러 다니고, 명색이 은하계 패권을 둘러싼 싸움인데 마지막 전투 규모는 동네 양아치 싸움도 아니고 우리나라 한개 사단이 입에 군대리아 물고 ..."
10,이제 에피소드 9부터 함께 할 수 없는 레아 공주.  부디 포스가 당신과 영원히 함께하기를... 
4,옛것들 없앨라더니...기존팬도 없앨 생각인듯.... 
8,영화보는 내내 이광수씨 때문에 집중할 수 없었습니다 
1,"이걸 보려고 내가 기다렸나 싶을 정도로 망작입니다. 그냥 옛 캐릭 얼굴만 봐도 좋다는 사람은 보세요. 플롯이 트랜스포머 수준입니다. 이전 시리즈에서 최강/최고로 묘사해놨던 루크는 무능하게 묘사되었고, 카일로 렌은 시..."
1,스타워즈를 너무 좋아해서 1~6편까지 한 전부 20번 이상은 봤다. 최악의 스타워즈 시리즈다.. 뜬금없는 키스라니.. 니미.이렇게 만들려면 만들지나 마라.. 
2,진짜 너무재미없고 너무 지루하다 도대체 얘는 뭐하는애지 왜나오는거지싶은캐릭터가 한둘이아니고 3시간이나되는동안 광선검은 다합쳐 15분이나 휘둘렀나? 그리고 그 못생긴동양여자는 도대체 왜그렇게 분량이많은거냐 보는내내 짜...
1,뜬금없는 키스신은 거의 디워급 대참사였다. 
10,실패는 최고의 가르침이다 
1,알바아니고 실망을 감출수가 없다... ㄹㅇ 제일 궁금했던 스노크의 정체나 레이의 정체는 흐지부지하게 넘어가거나 나오지도않고 머리아프게 필요없는 등장인물만 많이나오고 액션씬도 별로 화려하지도않다... 광선검배틀은 어쩨...
1,진짜 스타워즈팬이라면 이건 별 단 1개도 못준다. 
1,디즈니가 스타워즈를 망쳐놓았다. 개연성 없는 캐릭터. 매력없는 스토리. 파괴되어버린 설정. 엉망진창인 떡밥들. 
1,화가 난다 지금까지의 스타워즈 시리즈 다 망쳐 놓은 듯.. 
3,핀과 로즈의 대모험(흑형을 향한 조정린의 짝사랑) 
3,스타워즈 좋아하는 사십대 아저씨로 한마디 하면... 스타워즈를 이렇게 망가트리다니 슬퍼서 눈물이 납니다!!! 
1,어제 오후에 개봉하자마자 보러갔는데 그 메이보다 못생긴 똥양인 캐릭터는 중요한 보직도 아니였으면서 갑자기 인싸되서 중요한 역할되질 않나 진짜 보는내내 열불뻗쳐서 ㄹㅇ로 스타워즈 시리즈에 먹칠 지대로하네 
10,오늘 아침 바로 보러갔는데 영화관에 저 포함 6명 뿐이었네요 사람없이 쾌적하게 본건 좋긴한데 스타워즈 타이틀이 우리나라에선 인기가 많이 없다는게 참 안타깝습니다 
1,애송이 패륜아가 지배하는 퍼스트 오더는 좆망밖에 남은게 없다. 미숙한 고문관 지휘관이 얼마나  무능하지 보여주는 영화같다. 전투에는 이겼지만 전쟁에는 졌다. 스노크 는 정체도 밝히지 않고 어이없이 죽이냐 중반은 저항...
10,인트로에서 울컥 마지막 루크에서 울컥 
7,중국인같이생긴애 너무비호감 
1,시리즈 팬이라면 분노를 감추지 못할 재앙. 차라리 1편을 한 번 더 보겠다. 이래도 흥행할 거라는 게 슬프다. 영화 전반이 이해가 안 가는 것들로 가득차 있다. 모든 캐릭터가 어처구니없이 몰락한다. 쓸데없이 상영 시...
3,"제대로 말도 배우기 전인 유치원때 아버지가 비디오로 틀어주던 스타워즈, 장장 20년에 가까운 세월과 함께 했군요.저는 심지어 프리퀄 1편도 재밌게 봤었는데..이 영화를 기점으로 제가 알던 스타워즈는 죽은것 같습니다...."
1,"딴건 몰라도, 감독이 얼마나 클래식 트릴로지를 혐오하는지는 잘 알았다. RotJ에서 황제의 유혹도 떨쳐내고 베이더를 제다이로 되돌리던 루크는 어따 팔아먹었냐? 마크 해밀이 괜히 각본에 불만가진게 아니었네... "
1,스타워즈 팬이지만 이번 영화는 중국 자본이 들어간건지... 스토리 영상미 모두 최악이니다 팬이라는 이유로 무작정 보았는데 후회되네요 
1,지상전 대규모 라고 광고한 놈 진짜  때리고싶다 
