score,review
10,영화 를 이렇게 세련되게 잘 만들어놓고. 임시완을 다시 보게 만들어놓고. 왜 감독은 저런 짓을 했을까 너무 안타깝고 아쉽다... 그래도 영화는 정말 재밌었음 배우들 생각해서라도 잘 됐음 좋겠다 ㅠㅠ 
1,"대선때문에 영화 홍보가 안되고 대선 미루라고 하며, 더킹과 마스터를 조무래기라고 리트윗하고, 데이트전에 홍어먹으라는 감독 영화네요 "
1,불한당 기대했는데 감독때문에 안볼것입니다 감독이 전라도비하 여성비하를 리트윗했다죠?영화 폭망하길 기원합니다 
1,감독만큼 수준 이하임. 이 감독 트윗한번 보고 나니. 왜 이따위인지 알겠음. 
1,트위터 보니 감독 정신이 좀.... 
10,감독 문제로 보이콧하기에는 너무 잘만든 영화. 간만에 보는 웰메이드 느와르. 
1,감독 사상이 이상한데 이런 사람이 만든 작품은 절대 팔리면 안됨 
1,홍어 드립 전라도 비하하셨다면서요? 궁둥이 큰 여자 치고 성격 나쁜 여자 없다며 성희롱까지 하시고... 뭘 믿고 영화 보란 건지ㅋㅋ 감독이 불한당. 
10,와 임시완 연기도 연기지만 간만에 본 설경구도 좋았다 
1,감독 트윗이 장난없던데? 
1,sns상에서 전라도 비하하는 감독 수준 알만합니다. 영화내용도 별로고 돈 아깝고 시간 아깝고 최악 
10,제법 괜찮은데요? 보이콧때문에 흥행이 좀 저조한것 같은데 이런 평가 받을 영화는 아닌 것 같습니다. 
1,감독이 잘못했네...쯧 
1,감독 수준이 참. 알만하네요 그 영화에 그 감독이네요 
1,감독때문에 망한 영화... 
1,구글로 삭제된 감독 SNS를 ㅤㅂㅘㅅ는데 오해를 살만한 글이 많네요. 홍어홍어 거리는게 정상으로는 안보여요. 
10,꿀잼인데 안타깝네요.. 재밌는 영환데 
10,"정말 오랜만에 제대로 된 영화 나왔네요. 임시완의 연기변신 완벽하게 성공했구요, 설경구는 다시 전성기 시절로 부활한 느낌이에요~! 캐릭터 너무 매력적입니다. 연출력도 좋고, 미장센은 근래 봤던 영화중 단연 최고입니다..."
1,누가 감독 집 랜선 좀 뽑지 그랬어요... 
1,불한당 감독 트윗 봤어요 앞으로 이 감독 영화는 절대 안볼 생각입니다. 내 정신도 더러워질 것 같아. 우웩 
10,"한국에서 나올까 말까 한 장르의 영화. 느와르이자 로맨스.미장센 좋고, 플롯 신선하고, 설경구, 임시완 두 주연 배우는 물론 전혜진, 김희원 씨의 열연이 돋보였습니다. 다만 감독의 의도대로 조금 더 퀴어적인 요소를 ..."
1,이거 볼 시간에 겟아웃 보는게 낫지 
10,제일 억울한건 김희원통쾌한건ㅋㅋㅋ팀장년 
1,감독 트위터 좀 못하게해라 더러운 글 어지간히 싸질러야지 ㅉ 
10,자초지종 모르고 영화만 봤는데 몰입도도 좋고 재밌네요. 
1,감독의 수준이 너무 저열하여 배우들만 불쌍해지는 그런 영화... 
1,"변성현 감독은 이제 영화 만들지 말라. 지지하는 대선 후보외에 의도적으로 다른 후보 비하, 홍어 타령? 그리고 다른 영화작품들을 왜 비하하는데? 당신도 영화 만들면서! "
1,http://www.ddanzi.com/free/184193086#88 불한당 감독 이거 사실임? 
1,보려고 했는데 감독이 너무 나쁜 사람이네 
