score,review
10,갑자기 분뇨를 싸지를 만한 연기들이다... 
10,와 올해 시상식에서 이성민 보겠네 ㅋㅋㅋ 
10,"이성민의 이성민에 의한, 이성민을 위한 영화. 공작의 리명운역으로 이성민은 대한민국 최고의 배우임을 다시한번 입증했다. "
10,"그 흔한 총질없이 품격있는 이제껏 볼 수 없었던 한국형 스파이물. 신과함께, 인랑중에서 제일 완성도 높은 영화. 신과함께에서 주지훈이 터졌다면 공작에서는 이성민이 터진다. "
1,연평도 쏜게 우리나라가 북한한테 부탁한짓이다? 피해자들 눈에 피눈물 나오게 만드는 선동영화 개오진다 보는내내 불편했고 픽션이면 픽션이라고 하지 마지막에는 또 사실을 기반으로 한거라고 말하네? 정치색을 떠나 감독이나 ...
1,"어디까지 실화를 기반으로 한 것이고, 허구인지 명확하게 구분을 안해둔 상태에서 남과 북이 대립상태인건 일방적으로 보수정당과 국가기관에 의한 책임으로 돌리고, 김대중과 당시 야당은 남북의 평화를 위했다는 전형적인 좌편..."
1,아무리 영화라도 이런식으로 대놓고 선동하면 안되죠 
2,정의가 이기고 김대중이 당선됐다?북한과의 진한 우정의 감동 실화 이런건가?배우들의 연기력을 떠나서 이거 대놓고 좌향좌네;;; 
1,한국영화계를 좌파가 점령했다는걸 보여주는영화....북한은 왜이리 미화하는지; 
1,친북 영화임 북한 김돼지 3대 세습 옹호하는 역겨운 영화 
1,이게 나라냐...영화도 정권따지면서 개봉하네ㅋ 
1,정치색 그득그득한 최악의영화 
1,너무 노골적으로 북한정권 옹호해서 거부감이 듬 
1,아 진짜 너무 이건 아니잖아... 
1,재미도 없고 정치색 오지네 
1,정치성향 진짜.. 좌우 떠나서 그냥 이런영화 별로 
1,이 영화도 정치색 아주 찐하게 보여준다 ㅋㅋㅋ 지금 대통령이 누군지 생각해보길 
1,북한 찬양미화 이제 그만~ 
1,북괴는 1950년 6월 25일 새벽 4시에 자유대한민국에 침략하여 대한민국 국민 수백만을 학살했다. 
10,특별출연한 이효리 존재감ㄷㄷ 
1,"평화를 위장한 정치적인 쇼에 치중한 영화, 특히 평론가들 점수가 높을수록 좌편향 영화임 "
1,전형적인 좌파성향의 영화입니다.선동이 다인 영화 
1,최악의 영화. 영화 초기라서 그런지 알바들 넘치네요. 
1,너무 재미없음 북한미화영화같음 
1,진짜 너무 재미가없음... 다큐멘터리보는줄 평점이너무좋아서 봤는데 와 무슨내용인지도모르겠고 언제끝날까 이것만 계속 생각하고 너무지루해서 계속졸고  진짜  배우들은 너무 좋은데 내용이... 심각하게 지루함 
2,기대이하. 너무 많이 간듯한 영화.보다가 짜증남. 
1,"정치병 걸린 좌좀들의 향현. 경제를 이리 아작내고, 북한과의 내통을 일삼는 현 상황에서도, 아직도 허망한 꿈을 ㅤㅉㅗㅈ는 중. 공작에서의 정의의 승리=김대중의 당선. "
1,영화 이렇게 만들어도 되는건가요? 북한을 이렇게 묘사해도 되는건지 모르겠네 
2,반공영화인가? 결국 북한은 대한민국 정치인 사주를 받아 한국을 공격했고 북한은 아무 문제없는 교훈을 주는 영화? 진짜 대단하다 이번정부. 
10,인랑 피하고 공작 을 잡았다.. 
4,정치병영화 기분안좋아졌다 
1,진심 근3년간 졸면서 본 영화 첫작입니다...제발 당신들의 돈을 아껴주고싶습니다제발 보지마십쇼... 
1,앞으로 좌우 상관없이 정치색 들어간 영화 안봄. 그들의 생각을 나에게 주입한다는 생각이 들어서 매우 거북함. 
1,형이 어지간하면 이런글 안쓰는데 ㅋㅋㅋ 가지마 
1,진짜 국민을 ㅂㅅ으로 보나... 
1,진짜 사실로 밝혀진게 아무것도 없는데 이렇게 선동하네.. 북한도발을 우리 정부의 자작극인것마냥.. 진짜 보는내내 기분이 더럽더라구요. 김대중 대통령 빠인 사람아니면 보지마세요 매우 좌편향된 허구적인 영화입니다. 1점...
2,이나라 어찌 될런고..   걱정이다 
10,구강 액션 버전 본 시리즈 
1,그냥 재미가 너무나 없다 
1,"진짜 영화 보다 나갈뻔 했다,,ㅋㅋㅋㅋ걍 머 현 정부 찬양 영화 수준 "
1,너무 정치색이 짙은. 한쪽으로 치우쳐진 영화. 
1,하... 한국영화는 진짜 이젠 지겹다.. 맨날 북한.. 핵.. 창의력이 필요하다 
10,이성민 남우주연상 확정!! 
2,별하나도 아깝다 대한민국이 북한 빨아 제끼는 영화를 아무렇지도 않게 만들다니.. 
1,요즘 대북관계 분위기 노리고 그냥 꼴같잖게 국민국민 나불대면서 만든 추한 3류 첩보 영화. 
6,"액션 하나 없이 대사와 등장인물 만으로 영화의 긴장감과 분위기를 조성한 점은 칭찬할 만하다. 그러나 왼쪽으로 너무 편향된 정치적 성향, 북이 남에게 저질렀던 만행의 미화와 합리화 같은 연출이 몇몇 관객에게는 불편하게..."
10,말그대로 첩보. 한국 첩보영화의 한 획을 긋다. 
1,"배우들의 연기도 그냥 그랬음.무엇보다 민족을 위한답시고, 미화된 공산주의.지금 정권의 문제가 비슷한 느낌. "
1,지루함. 북한정권 옹호하는 영화인줄은 꿈에도 생각 못함. 스토리도 뻔한 스토리. 
1,정치선동영화 잘자다왔어요 
2,9점대는 아니잔아... 
