score,review
6,미국대통령이 너무나 쉽고 허술하게 납치되는 과정을 보면서 어이상실 한번 하고 백악관이 이 사실조차 모른다는데서 두번 어이상실.. 예의없고 안하무인의 미대통령의 코미디 캐릭터를 보면서 기대 접고 봄.. 잠수함 액션은 ...
1,이건 좀 아니지않나 ... ㅠㅠ 
1,평점 처음 달아보는데 진짜 보지마세요.. 정말 할인받고 오천원에 받는데도 너무너무너무너무너무너무너무 아까워요 ㅠㅠ 
1,무슨 영화가 소리만 지르는 장면만 생각 나고 ㅋㅋ 
1,원숭이 엉덩이 같은 영화 
4,. 
2,그냥 개인적인거지만별로임 
6,잠수함 씬은 볼만했어요. 다만 정치적색깔이 너무 드러나서 아쉬웠네요. 
1,정부에서 만든 영화인줄 ㅡㅡ 
1,시간아깝고 돈도아까움 
2,보지마세요.. 진심입니다 
1,평점들이 왜 이리 안좋은지 이해가 잘 안되네요 요즘 모텔 대실만해도 최소 3만원은 나갑니다 근데 전 만원내고 두시간동안 잘 자고 나와서 나름 만족스러웠네요 근데 무슨 영화인지 뭔지 암튼 OOO 같은거 틀어놔서 좀 시...
1,영화를 재미로 보는것도 정도가 있지. 영화의 가장 큰 축인 스토리부터  대놓고 억지에 누가봐도 김정은이 OOO인데 그걸 미화하네. 공짜로라도 볼 일 없는 영화고 돈주고 볼거면 그냥 돈 찢어라. 도움 전혀 안되는 영화...
6,배우들의 긴장감 고조시키는 연기력 특히나 신정근 배우님의 연기 너무좋았습니다 그러나 정치 관련영화라서흥미는많이떨어지네요 
2,너무한다는생각밖ㅇ니ㅣ 
6,초반에 너무 지루합니다 
1,진짜 시간낭비함 나만 당할 수 없다 
1,어떻게 이런 영화를 만들었는ㅈ진짜 재미없음 돈아까움영화 보는중에 졸다가 폰들어 글쓰고 있음반도나 볼껄.. 반도는 스릴이라도 있을꺼같은데 이건뭐 말같지도 않은 전개네이버평점 알바 풀지마라 
1,김정은 돼지를 제대로 표현해야지 뭐냐 ㅋㅋ 
3,지루하고 스토리에 구멍이 너무 많은듯. 정상간 어설픈 유머코드로 극 긴장감을 조져버림.감독만 유머코드가 통할거라 생각한듯.강철비1이 훨씬 낫다고 생각됨.중간에 나가려다가 그냥 봄. 중간에 극장 나가는 사람들도몇명 있...
1,역시 친북영화 ㅋㅋ 재앙이가 박수치며 보겠네 
1,이야..영화를 이렇게 못만드나..마지막부분에 신정근배우 활약하는 부분 외에는 진짜 지루했다.3국 대통령들을 배의 한곳에 모아놓고 개그를 치고있고..미국대통령을 무슨 푼수때기로 만들어놓았네ㅋㅋㅋ염정아가 정우성한테 한숨...
1,난 광주 사람인데도 불구하고 너무 영화가 민족주의 내세움.   나치 히틀러.  모택동 문화혁명.  캄보디아 크미르루주 생각 나네요.    시대가 언진데 민족주의인가 싶음. 
2,이분이 변호인 만든사람인가 의심스러울정도강철비 1까진 좋았다이번에는 억지유머 그리고 말도안되는 연출들정우성과 곽도원은 병풍같고 나머지 인물들은 따로 논다 최악의영화 
1,지루하고 재미없어요. 
1,시대착오적인 반일 영화 ㅠㅠ 
6,"1편보다 못합니다. 뭔가 웃기려고 하는 장면은 많은데, 안웃기고 민망하기만 한 장면도 많고요 "
2,뭔내용인지 둘다 잣다모텔보다편히잣다 
2,반일반미친북영화... 
1,개연성이 1도없고 장르가 뭔지 모르겠음 
2,그냥 지루하고 또 지루하다 
1,이게 가뭄에 콩 났는데 콩이…. 
1,양심있는 박평식씨는 평을 안했음 
2,ㅋㅋ그래도 명색이 정치가 가미된 액션인데 정치와 세계정세를 1도 모르는 애가 너무 유치하고 말도안되게 영화에 본인의판타지를 표현한듯~그래도 뭔가 좀 그럴듯해야지 몰입이되지..이 영화 재미있게 봤단 사람들처럼 걍 생각...
1,무슨 내용인지 모르겠음 
1,정우성 다신 안속는다 후... 이걸 못피했네 쪽팔린내용...유연석 연기할때 못참고 그냥 영화관 나와버림 
1,진짜 왜 이러는 걸까요??? 
1,연기력 0점 연출 스토리 0점 무엇보다 미스캐스팅; 진짜 뭐하나 제대로 된게 없는 최악. 3류 미국 코메디프로 보는줄 알았음 
1,처음쓰는 리뷰 별점더 낮게 못줘서 1개라도 주고갑니다. 기억나는건 롯데시네마 의자는 편하고 좋네요 
1,그냥 저배우들 데리고 저런씬만 있다는게 참 아쉽습니다 
1,한국 배우들 연기 잘 하는 거 빼고는 아주 볼폼없는 영화 
3,기대한것보다는 너무 하네요 실망 대실망 
3,그냥그랬어요.올해본영화중엔 제일별로였어요. 
1,한숨만 나온다.이 배우들로 굳이 이렇게 만들었어야했을까!시나리오 보고 투자했다고! 다 빵점. 
1,이거 만든놈들..걍 다 북으로가라 
8,진짜 부함장님이 젤 멋짐 ^^ 
4,"한국은 정우성, 북한은 유연석인데 미국대통령은  브래드피트 써야되는거 아님? 의도가 뻔하다..일본운 맨날 세계정복형 악당으로 나오네ㅋㅋ "
1,속보이는 반미 반일 영화 
1,영화 평점 처음 남겨봅니다 진짜 개노잼 
6,일어날 수 없는 억지 연출 ~ 가능성 제로 ~ 걍~ 어이없는 상황에서 봤습니다. 이런일이 일어날 수 도 있길 기대(?) 
6,대한민국의 답답한 외교 현실을 영화 내내 표현하는거라면 상영시간 내내 답답함을 느꼈으니 잘 된 영화라고 해야 하나.. 
6,"유연석,류수영,곽도원,북괴잠수함 부함장빼고 다별로임 "
1,쓰고 갔던 마스크 한장이 아깝습니다 
2,"배우들 연기는 참 좋은데, 스토리 개연성이 전혀 없고, 미국 대통령을 누굴 참고해서 저런 캐릭터로 삼은 지는 알겠는데 미국 대통령이 무슨 동네 양아치인가 "
1,정말 말도 안되는 개그코드 어울리지 않는 배역 
1,"아니 강철비 1이랑 이어지는 내용인줄알고 봤는데 정우성이 갑자기 대통령이되고 곽도원은 북한군이 돼있어가지고 중반까지만 해도 이해 못했음.  너무 헷갈림,, 그리고 영화제목이 독도인줄;; "
7,너무 진보를 위한 영화.. 
1,애초에 후속작이 나올만한 영화도 아닌데.. 어휴 유치찬란 그자체 
1,"정치적 성향 빼고 영화 그자체로 봐도 재미없다. 지도자 셋이 잡혔는데, 긴장감따위 1도 느껴지지 않고 지루한 독도강연이랑 재미없는 액션신뿐. 정치적으로 봐도 어설프고, 메시지도 단순 반일국뽕일뿐, 그 무엇하나 남지 ..."
1,이런영화 만들면 안됨 정치성향이 너무세다 
1,한달에 한번무료라 관람함 재미없었어요.. 
1,이거 우리나라 영화 맞음? 북괴가 만든영화 아님?문재앙정권이 제작비댔음? 
1,리얼피했으면이것도피하세요 
5,"1편에서 나왔던 배우들인데 같은 제목의 2편에서 배역이 싹 다 바뀌니까, 그것도 거의 반대로 바뀌어 버리니까 뭔가 몰입이 좀 떨어지네요..하지만 연기가 워낙 좋아서 커버되는 느낌. "
6,강철비 1이 더낫네요....쿠데타때는 너무 말도안되는 소리가... 
4,1편보다 무지 재미없음 
2,잠수함 액션은 볼만하다 고증역시 훌륭한편. 그러나 모든것을 말아먹는 정치색과 강요하는듯한 친북찬가 
2,1. 억지로 끼워 넣은 웃음포인트들 2. 자막 넣어서 더 어색한 북한말투 3. 감동적이지 않은 감동포인트 4. 띠용하는 쿠키영상 
1,0점 없나요...진짜 최악의 영화 중 하나요...국격을 이렇게 지능적으로 떨어뜨리다니 ㅎㅎ 
1,이야...자칭 평론가들 점수 준거 봐라 빨갱이정권에 충성하는 모습 역겹네~ 저들이 인천상륙작전에는 점수 얼마줬는지 봐ㅤㄹㅏㅋㅋ 
1,최악입니다!!!!공산당사랑끝내주네요 
1,역시 한국영화는 돈주고 볼게 못된다 
1,조선노동당이 만든 영화 
4,"영화볼 때 분석같은거 안하고 웬만하면 다 재밌게 보는 편인데, 이 영화는 마지막 30분정도 잠수함 어뢰씬 빼고는 정말 지루했음.어설픈 국뽕영화에, 어설픈 통일에 대한 시각, 어설픈 대통령 캐릭터들...돈주고 보기 아..."
2,잤어요 ㅋㅋㅋ 피곤했나보다 생각햇는데재미가 없었음 .. 웃긴 장면은 조금 억지 스러웠구 그냥 조금 아 멋지다 햇던 부분은 그 잠수함안에서 낮은 군인들이 짜고 목숨걸고 납치된 삼인 구해줄때 ?연기는 진짜 다들 잘 하는...
1,"현실을 너무나도 왜곡하여, 북괴를 미화한 영화. 정치적인 의도를 위하여 만든 영화임. 평론가 평점이 7점이던데, 저 씨네21이 현정권에 부역하는 집단임을 증명한 것임. 김성훈, 김소미, 이주현, 임수연, 허남웅 "
1,어떻게..대놓고..이런영화를 찍을수가있나요?현 청화대에서 찍은 영화인듯ㅜㅜ 
1,한미 두 대통령이 북한에 있더라도 그렇게 쉽게 납치됨장르가 드라마 액션인데 액션은 잠수함액션이 대부분이상한 개그코드를 너무 많이 심어놓음통일을 강요하는 엔딩?아이 낳고 몇년만에 아내와 극장에 갔는데 기대이하였습니다....
1,그냥....장난하나 싶음ㅋㅋㅋㅋ 
1,문재앙 지지율 떨어 질걸 알고 부랴부랴 만든느낌의 c급 영화 미국을 깡패로 트럼프를 개그맨으로 치부해서 웃음거리로 캐릭터를 만들고 김정은을 미국 때문에 어쩔수 없이 핵을 보유하고있다고 불쌍한 이미지를 만듬 또한 문재...
1,미국대통령을 이따위로 표현하다니... 니네가 이따위로 하니까 트럼프가 달통을 싫어하는거임 
1,한미북 정상들이 웃기지도 않는 콩트 북한 잠수함 안에서 이상한 전투 그이후 잠수함끼리 누구나 예측할수있는 전투(이게 그나마 볼만함) 독도 인근에서  한국 잠수함이 대통령을 구하기위해 북한 잠수함을 구한다. 이댓글이 ...
1,친북 반일반미 영화어이가 없을정도로 재미없음 
1,1점도 아깝다 트럼프 ㄸㅗㅇ으로 만들고 와 진짜 사회주의 주입시키는 영화다..공산주의 국가가 되가는듯..이런걸 영화로 만들다니 개충격..보는내내미래의 아이들이 걱정된 영화다... 
1,특정 정치 세력을 위한 포르노. 
2,무슨 간첩이 영화 만들었냐? 
1,강철비1이랑 내용 1도 연결 안되면서 2라고 갖다 붙여 놓고 있네 ㅋㅋ 진짜 역겹다 역겨워 빨갛게 빨갛게 물들었네 ㅋㅋ 
1,하 너무 실망이네여 ㅠㅠㅠㅠ 
6,지루하다 옆에선 코소는소리 
1,아오 졸려 너무 재미없었어요 
1,시간많고 돈많으면 보러가세요 난 그렇지 않아서 시간버리고 돈버리고 왔네누가보믄 북한이 졸라게 의리있는줄 알겠네 퍽이나 
1,다른 나라에서 이 영화 볼까봐 챙피하다.... 
1,와...알바힌테 낚였네요 ㅋㅋㅋ 무슨영화가 한국을 ㅂㅅ을만들어놓고 잠수함세트만들어놓고 그안에서 80%조지고 어뢰세발인가 터지고 끝 ㅋㅋㅋ 배우들이 아깝다 ㅋㅋㅋ 
1,쓰래기 영화네보지마세요. 
1,으휴 북한 좋아하시는분들 많이 보세요 그리고 제발 북한으로 가세요. 
1,감독아 니네 가족들이 북한 한테 희생당해도 계속 이런 영화 만들꺼냐?? 625 연평해전 천안함 그외에 목함지뢰 여러사건이 터졌는데 북한 미화하기 바쁘네 정작 우리 도와준 미국은 오지게 쳐 까고있네 ㅋㅋㅋㅋ 
2,여기가 북한입니까... 청와대에서 감독했나요...뭐 이딴영화가.. 
2,북한미화가 너무심하다... 
1,강철비 일편보고 기대했는데ㅈ노잼이라 보다 똥싸러나왔다컬쳐데이라 망정이지제값줬으면 ㅈ같을뻔 
1,미스캐스팅이네요. 배역들 이미지가 너무 안맞아요. 결말도 참 억지스럽고 돈아까운 영화 
1,왜 이 나라가 침략만 당한 노예국가인지 알겠다 ㅋㅋㅋ 
1,정치영화 돈이 아깝다. 
1,감상포인트 추천 저거 어쩔 수 없이 하나 골라야하는것도 조ㅓㄴ나 웃기네 고르기도 싫음 참고로 이거 ㄹㅇ 존나 핵노잼이고 뭔 내용인지도 모르겟고 일단 역할 자체가 모두가 다 안어울리고 그와중에 유머 감각을 넣어보겠다고...
2,파란집 홍보영화.... 
1,감독은 북한가서 행복하게 살길 
1,170억짜리 공동연락사무소 무너뜨린것도 일본이 그랬냐구 ㅋㅋ 
1,북쪽소재는 거르는게 답 짝사랑그만하자 엉뚱한 상상 답다 아무리 북쪽 친근하게 만들려고 노력하는데 저쪽은 우릴 단1퍼센트도 그렇게 생각안함 
2,"초반에 졸뻔했음. 정치적인 색이너무 강함. 남북 지도자들이 정우성, 유연석...매치가 너무 안되고 북한을 치켜세우는 영화. "
1,"좌빨식 반미 친북 영화의 클리셰란 클리셰는 전부 다 때려쳐박은 쓰레기 영화. 이거 보려고 안그래도 확진자 늘어나는 추세라 위험한데, 집에서 나오지 마시고  VOD 나올 때까지 기다리시는게 좋을 듯. 금방 VOD 나올..."
1,시대의 흐름에 거꾸로 가는 민족주의 영화. 
3,"잠수함 부함장이 주인공인 영화. 코미디 미국, 어린 북한, 그 중간에서 어쩔줄 모르는 한국이 각자 노는 영화. 현시대 각국의 이해관계를 전혀 모르고 만든 영화. "
1,아오...시부레 영화ㅈㄴ못만들었네..헌터킬러 좀 보고 만들어라;; 반도랑 얼른 같이 손잡고 퇴근해 
1,이것도 영화라고 찍은 거냐? 
1,이건  머....김정은  빨고  미국.일본   악의 축이라는  감독의  정신세계  의심이  가는  영화네 ㅎㅎ 
1,간첩 빨갱이들이나 좋다고 빨아줄 영화.. 감독의 정치색이 노골적으로 드러나있음 동맹국 미국의 대통령을 이상한 사람으로 만들어놓고 희대의 독재자 살인마 김정은을 영웅으로 미화시키는데 아무리 영화라도 그렇지 이게 대한민...
1,헐 헐  아~~~에라이...롯데는 미국 다갔네 제발~제대로된 역사공부좀 합시다 
1,아무리 영화라지만 솔직히 실망이네요..재미도 없고 와닿는 감동도 별로고. 정우성의 대통령역할은 따로노는듯요. 무엇보다 북한을 이렇게 미화시켰다는건 억지스럽고 수긍이 전혀 안가네요. 북한을 찬양하기위한 영화인가요? 
1,믿고 거르는 정우성입니다 
2, 이 영화를 만든 의도가 뭔지 궁금하네 .진짜 어뢰쏘는 cg  보자마자 상영관 나와버림. 시간 아깝고 온통 정치색만 가득해서 너무 불편하다 . 에휴 감독 전작들 보니 ....재앙이네 정말 ㅋ  근데 요즘 평론가평점도...
1,공감 1도 안됨. 중간에 보다 나왔네요. 참.. 
1,보다가 첫빠로  나왔다 ㅋㅋ 보는내내 창피함은 본인몫이다 ㅋㅋㅋ 
1,기가 찬 영화... 제 정신으로 만들었을까?... 
1,반도 vs 강철비2  내 친구는 반도가 조금 더 재밌다고 했다 
1,헌터 킬러 내용이랑 다른게 뭐임 아 한국? 
2,스토리 연기  ㅠㅠ....내 시간과 돈...ㅠㅠ 
2,대통령중에 한 대통령이 제일 멍청하며 희생만 하는 식으로 나옴 북 대통령이 영어를 구사하는데 한 대통령은 영어를 못함 ㅋ 
1,와...나만 당할순없지.모두 보러가세요~~제발 
1,역대 최악의 영화로 꼽히지 않을까싶다. 롯데는 무슨 생각으로 이런 쓰레기 같은 영화를... 
1,일단 정치성향을 떠나서 재미가 없음~  정우성 인터뷰에서 대통령이 외로운 자리같다고 했는데 문재인 얘기한거면 걱정마슈~  밑에 애들 다 지편으로 바꿔났으니 외로울 수가 없음~  그리고 문재인이 암만 잘못해도 문재인 ...
