score,review
2,진심 이게 코미디 영화인지 다들 웃음장벽이 낮은지..좋은배우들 데리고  C급영화를 만들다니 진짜 안타깝네요 ㅠㅠ재밌다는 댓글보고 급하게 보러갔다가 낭패봤습니다.. 
4,"이 배우들을 가지고 왜 이런 영화를 만든 건지 도저히 이해할 수 없다. 엄정화도 액션씬 찍을 수 있다는 것을 발견한 것 이외에 아무 것도 신선하지 않았다. 너무나도 비현실적인 시나리오, 허접한 CG처리, 엉성한 흐름..."
2,반도를 피했는데 이걸 못피했네. .. . 
7,리뷰보고 엄청 재밋는줄알앗는데 기대를 너무한건지 생각보다 그냥그랫어요~생각도못햇던 반전은 많앗는데 ..음..평점에 낚인거같아요.. 
10,시사회 평 좋길래 조조로 보고 나왔는데... 재밌는데? ㅋㅋㅋㅋ 액션이 의외로 미쳤음 
10,캐릭터 하나하나 톡톡 튀는 게 걍 친구랑 암생각 없이 가서 보기 좋은듯!! 오랜만에 생각없이 웃을 수 있어서 좋았음 
10,신파없는 코미디 매우 좋았음. 액션도 괜찮고 예상치못한 반전의 반전ㅋㅋ김남길ㅋㅋㅋ너무 웃겼음.. 
10,엄정화 액션 퀄리티 ㄷㄷ 진짜 기대 ㅇ ㅣ상이었음 ... 좁은 공간에서 펼치는 액션이 아주 볼만함 
1,하나도 재미가 없음. 잘 못 거림 후회 중 
10,너무 웃겨요 ㅋㅋ특히 박성웅이랑 김남길이 킬포네요 ㅋㅋ잼나게 잘 봤습니다 
1,이거 10점주는사람 다알바임?! 콧방귀도 안나오는데이게재밌다고??ㅋㅋㅋ진짜 스토리도 뻔하고 클리셰도배되있고 유치짬뽕임 
1,시간이 아까웠습니다 억지 코믹 억지 감동 예고편이 제일 재미있습니다 영화 시작하고 끝날 때까지 작은 콧방귀도 안뀌었습니다 애들 보기 좋네요 유치해서 
2,뻔하고 지루했어요 흔한 한국식 코미디 영화 그 정도에요 굳이 지금 같은 시국에 영화관 가서 돈주고 볼 건 아니에요 
10,비행기 세트 진짜 리얼하네요ㅋㅋㅋ 요즘 엄마랑 같이 볼만한 게 없어서 아쉬워쏜데 딱이에요! 재미짐. 
2,영화보는내내지루하고너무재미없었어요...심각하게노잼입니다. 
1,배우분들 연기는 최고였지만..저는 영화를 보면서 단 한번도 웃지 않았습니다....ㅠㅠ 
5,전반적으로 억지 웃음에 너무 오바하는 느낌이고 유치함.. 가족들끼리 보러갈만하긴 함. 다 보고나서 여자들은 정말 재밌다했고 남자들은 유치하다고 함 
5,전 견디기 너무너무 힘들었지만 11살 아들이 좋아했어요. 그걸로 만족합니다. 하아.... 
2,정말..킬링타임도 안되는 영화. 힘드신거는 알겠는데 찍고나서 직접 감독님 보시고 재미있다 느끼시고 개봉하신건가요? 김남길님은 왜? 그좋은배우를 왜! 카메오로 출연하신건가요?안타깝습니다.우리나라 코믹영화 진짜 잘찍어주...
5,걍 초중등 코믹수준  온가족용이네요  개콘 코미디수준.박성웅씨가 자꾸 이런식으로 소비되는게 아까워요 
4,기다리다가 설특선영화로 하면 그때 보시길.. 
5,잘 모르겠다 이 영화가 재미있었는지.  시간 때우다 나온기분이기도 하고 잠깐 재밌었는거 같기도 하고 잘 모르겠다 확실한건 평점 9점 받을만한 영화는 아니다 
6,조금 유치하고 뻔해요 ㅠ 
7,그냥그래요 저한테는 유치했어요 시간때우기용 
5,"그닥 웃기지 않는다. 유치하다.언제 끝나나 시계를 여러번 쳐다볼 정도로 지루하기도 했다.예스마담 오마주라는데, 영... "
10,간만에 한국영화 재미있게 봤다ㅋㅋㅋ  웃기기도 웃긴데 액션도 좋았음 
5,영화보면서 한번도 웃은적이 없음 
3,너무 억지 웃음 유발어이없는 반전 전개박성웅이 아까운 영화 
6,전형적인 한국 코미디 스타일 진짜 아무생각없이 보기 괜찮은 코믹영화입니다뭐랄까 영화를 ㅤㅂㅘㅅ다기 보다 개그 프로의 상황극을  본느낌 
2,극장에서 내가 젤 많이 웃은거같은데 ...서너번!? 80년대 코미디 영화같았다. 엄정화 액션이 아깝다. 주연하면 열라웃긴 김남길이 아깝다. 여기서는 중국어못하는 조연이 젤 웃겼다. 바다로간해적 잼나게본사람은 실망한다...
1,정말 태어나서 본 영화 중에 가장 웃겼어요 가장 헛웃음ㅇㅣ 났어요 정말.. 가장 쉽게 25000원과 2시간을 버리는 방법~! 추천합니다 (엄정화 배우님 연기는 최고) 
6,킬링타임용으로 괜찮..연기들이 다 오글거림 현실성 떨어짐 
2,재미가없네요.. ㅠㅜ 
2,기대도 안했지만....정말 별로네요 
10,김남길 배우가 몇초만 카메오로 나와줘도 행복지수 300%. 영화도 잼남. 엄정화 박성웅 콤비 짱. 연출도 좋음. 
10,가족영화로 보시면   재밋에요 유쾌 상쾌 통쾌  ~~~김남길이  승리자ㅋㅋ 
10,적절히 웃기고 편하게 재미씀 ㅋㅋㅋ 휴가가고 싶다... 
10,그냥 웃기기만 하지 않음ㅋㅋㅋ찰지게 때려줌 ㅋㅋㅋㅋ!! 
4,그냥 코믹코믹 내용두 그닥 
7,반전의 반전의 반전이 있는 영화좁은 공간에서의 액션이 볼만함웃음포인트는 뜬금없이 등장하는 김남길 ㅋㅋㅋ 
6,평점에 낚인듯 합니다. 생각보다 좀 아니었어요. 
6,연기는 좋은데 너무 오글거리는게 제 스탈이 아니네요.. 
9,ㅋㅋ 간만에 진짜 계속 웃으면서 봤다. 극한직업 이후로 이렇게 웃으면서 본적 없었는데 너무 재밌었어요. 엄정화씨 연기력이랑 작품고르는 능력은 점점 올라가는 듯!. 
9,편하게 웃으면서 볼 수 있어요 ㅎㅎㅎㅎ 
9,김남길이 다 했다ㅋㅋ 개웃기네ㅋㅋ 
10,생각보다 재밌었다 오랜만에 크게 웃고 온듯ㅋㅋㅋ나오는 캐릭마다 재밌고 반전에 반전ㅋㅋ까메오치고 임펙트 컸던 김남길도 최고였다ㅋㅋ 
6,반도도 못피하고..오마담도 못피하고..다만악은 또 보고파! 
8,킬링타임용ㅋㅋ정화언니 아직 살아있네ㅋ김남길 깜놀ㅋㅋㅋ비행기 타고싶은 요즘 가볍게 볼수있는 영화 
6,가족과 함께  적당히 볼만 합니다. ..만큰 기대는 하지 마시고 가볍게 보면   나쁘진 않아 요. 
8,긴장남 김남길 보러 조조로 아들과 같이 봤어요..ㅎㅎ 스토리 괜찮고 웃음포인트도 솔솔 있어서 가족영화로 보기 좋아요 
10,조조로 봤는데 진짜 재밌었어요 웃음 포인트가 많아서 많이 웃었고 연기 다 잘 하시고 엄정화님 액션 좋았어요 박성웅님도 너무 재밌었고 김남길님도 진짜ㅠㅠㅠ 사랑합니다ㅜㅜ 반전도 있었고 오랜만에 코믹 영화 봐서 좋았습니...
2,그냥 집에서 봐야할영화 음 
1,억지웃음과 억지감동.꿀잠 자다 왔어요! 
4,"개봉 다음날봐서 리뷰정보 부족한상태에서 봤네요ㅋㅋ액션 애매해요. 코믹요소 애매해요. 스토리는 그냥 그래요. 출연진이 젤 나아요.. 제 기준으로 ★최고 재밌고 웃김 너무재밌어ㅡ 스파이,댄싱퀸,럭키. ★이정도면 재밌음 ..."
1,심각합니다 정말 ^^  너무 화가나서 올립니다 
2,와 여기 알바생 몇명인거야 ㅋㅋㅋ살다살다 영화보다 나온거 처음이다진심 재미도없고 내용도 없고 
6,거의 비행기 안에서 이루어 졌는데  내용이 이상함 
1,"드립 웃긴건 2시간중 10분 (중요)""뭔가 웃기려고 드립치는 것 같은 장면은 1초 보여주고 넘기는 듯한 느낌"" 개그요소가 너무 올드함 아쉬움 "
1,네이버랑 짰냐?알바를 풀었냐??진짜 연기한 배우들한테는 미안하지만 증말 너무  핵노잼이다.. 평점에 낚여 봤네..낚였네 ㅡㅡ 
2,그냥 보세요 생각따위는버려요 근데 더웃길수있는데 배우가 그마이많은데 재료를 그렇게 쓰세요 감독님! 김남길배우 아무리카메오라고해도 그렇게쓰면되겠습니까 
10,요즘 코로나 장마로 웃을일 없었는데 덕분에 아주 신나게 웃다 나왔어요김남길 배우님 진짜 너무 웃겨서 ㅋㅋ몇장면은 없었지만 임팩트 짱!! 
10,솔직히 근래 본 영화중에 제일 재밌었다 ㅎㅎ 강추 
1,개OO 이게 영화냐OO 
1,어이없네;;; 잼있다고하는 분들  왜그러는지 이해안감  일부러그러신듯 ㅋㅋ 오빠랑공짜라보고옴 오빤잠들뻔함ㅜㅜ안보려는거 억지로본건데ㅡㅡ역시나 아;;;넘 잼없었고 이상했음 ㅠ 
2,하...다.악.구 보고 잠깐 방심한사이에또...당했다....#살아있다 #반도  #오케이마담 
3,아 연기 너무 못하고 재미없어요ㅠㅠ 
10,"재밌고 유쾌한 시간 이었습니다.^-^그중에서도 가장 재밌었던 장면은 ""긴장남""으로 등장하신 ""우주최강배우 김남길 님""의 장면이었습니다.*^-^* "
10,
10,기대안하구 봤는데 완전 기대 이상입니다엄정화 오랫만에 나왓는데 연기력이 많이 늘엇네요잘봤습니다 
