score,review
1,여보세요! > 약이있대! > 약어딨어! > 약없대! > 여보세요! > 약이있대! > 약어딨어! > 약없대! > 여보세요! > 약이있대! 의 무한루프 
1,어이없다..존나 감독누구냐..가족이죽어가도 남에게 나눠줄 감성적인 주인공사리분별도못하는캐릭터라니;존나비현실적이다 
1,영화 보면서 개 어이없던게 김명민이 윈다졸약 회사동료 덕분에 비싸게 겨우 얻었잖아 근데 거기 있던 멍청한 아저씨가 저기약이있다 ! 해서 사람들 다몰려가지고 약  다부숴지는데 근데 지도 못먹을거 왜그소릴 하냐고 차라리...
7,보는내내 김영민 답답해 때려죽이고싶었다 
1,오바스런 설정이 내내 거슬린다.  연기력이 좋은게 오비히는것처럼 보일정도로 설정이 너무 병맛.. 국가 재난사태인데 군인은 어디갔고.. 약 불타는 씬..  ㅋㅋㅋㅋㅋㅋㅋ 그걸하나 못끄내는게 코메디 씬인줄 빵터졌네.. 
2,인내심테스트 
7,연가시는 창자에 딱 달라붙어 있는지라 수술로 제거가 안된다는 대목; 암조직도 능히 제거해내는 현대의학을 생각하면 글쎄다. 그렇게 어렵진 않을 것 같은데 
6,스릴있고 박진감은 있는데 김명민 너무 답답.....애엄마한테 약주려면 차안에서 한알 꺼내서 손안에 쥐고가서 주지 한 곽을 다 가져감 너무 티나게......약이 불에 탈때 발로박스를 차거나 도끼로 걸어서 빼내면 되지....
3,이상하다 주인공가족만 오래사는거 그리고 자극적이기만 하다 
7,약이 저기 있어!!라고 외친 놈을 죽이고 싶었다. 
1,이게무슨 평점이 이리높아.. 최악이더만 완전 답답하고 억지로 스토리 끌고가고 
1,가족이 기다리고있는데 동정심때문에 다른사람에게 약주는 미친놈이 바로 주인공입니다. 연기들도 다들 오버스럽고. 보지마세요. 평점 조작된 작품입니다. 분명 알바 쓴겁니다. 0점이 있다면 0점을 주고 싶네요. 
7,어제 보다가 넘 늦어서 껐는데ㅠ 재밌던데 킬링타임 정도? 김명민이 너무 답답한 건 좀 짜증나더군; 그리고 그 정도 비상인데 국가가 제약회사 하나 어떻게 못한다니 말이 안됨 
1,죽는이유가 개 비현실적임ㄷㄷ연가시가 몸속에서 빠져나오면 쇼크사? 그게 가능한가;; 연가시에 영양분이 얼마나 있다고 연가시 나오면 쇼크사로 죽는거지;; 그리고 그논리로 따지면 윈다졸로 괴사시켜도 쇼크사로 죽어야됨 신체...
1,엄마가 드럽게 재미없다해서 한번 봤는데 진짜 드럽게 재미없네 
1,계속 약구하려다가 엎어지는게 내가 본 중에 가장 억지에 깝깝한영화 개 답답스트레스짜증남 
5,"이런 영화의 가장 큰 약점은 주인공들의 부담스러운 연기. 관객들에게 과도한 연민을 유도하다보니 눈살을 찌푸리는 부담스러운 연기가 나온다. 주인공들을 공감하는게 아니라, 왜 저렇게 답답하고 오버하지? 하는 생각. 즉 ..."
5,영화에 어중간하게 뭔가 쑤셔박은 느낌 연가시를 매개체로 사용해 교훈을 주려 노력한것 같지만 결국에는 단순 오락영화로 느껴진다. 별점 5점은 김명민의 연기 
1,장난하냐...그냥주인공들이 상황만 서술하고있는 이야기..약이있대!ㅤㅇㅏㅄ어졌어!!있대!!시신이 실려나오고있대!!약이있대!!없어졌어 ㅠㅜ!!형!!! 
1,이하늬 발연기에 경악 그자체...정말 해도해도 너무한다. 
6,다른건 좋은데 김명민 진짜 답답하고 계속 가족들에게 짜증내는 말투...진짜 못봐주겠다...연출을 꼭 저렇게 짜증내며 해야했을까...보는 나도 짜증났다... 
3,이게 어떻게 흥행영화가 된건지 의아하다. 
1,이것도 아니고 저것도 아니고 우리나라가 다른나라 재난영화보고 뭐라할 상황이 아니다 
3,조아제약 광고 하냐?딱 한국 쓰런 영화다. 
6,나만 막 변종 연가시가 사람 습격하면서 우어어어 거리는 영화를 기대한건가 
1,"이게 왜 7점대나 됨,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ..."
3,약잃어버릴때 욕했다 더럽네 
1,감독 누구냐  좋은 소재를  이렇게 재미없게 만들어도 되는거니 
2,솔직히 개그영화 컨셉잡고 만든거 아냐?ㅋㅋㅋ아예 제목을 재수 옴붙은남자와 연가시로 바꿨으면 대박ㅤㅊㅕㅅ을텐데 
5,약 찾는 과정이 너무 많이 반복...나중에는 뭐 스릴도 감동도 없고~~~~ 너무 질질질 왜이렇게 영화가 길어~ 했는데 1시간 30분정도 밖에 안했더라구요..ㅋㅋㅋㅋ근데 연가시라는 소재는 참신한거같아서 나름 별점 5점...
5,스릴러는 답답하면 안되 
1,여보 !! 약 구했어? 아니.. 여보 !! 약 구했어? 아니.. 여보 !! 약 구했어? 아니.. 여보 !! 약 구했어? 아니.. 여보 !! 약 구했어? 아니.. 여보 !! 약 구했어? 아니.. 여보 !! 약 구했어?...
10,모지 난 재밋는데 왜들 그리까지재미없음 그냥 그러려니하지재밋는 사람은 재밋고재미없는 사람은 재미없는듯 ?난 재밋엇음 
2,연기력이 좋은건가.. 물을 먹는건지 뱉는건지.. 공포스럽지도 않고 공감도 안되고 흐름도 원만하지 않고 이게 영화를 보는건지 드라마를 보는건지 
1,보다가 암걸릴거같다 약찾다가 통수맞음 무한루트ㅋㅋ 
6,김명민이 약 구하고 나서 울고있는 애기를 안고 울고있는 엄마를 보고 약을 주는 장면에서 참 답답함을 금치못하였다. 그리구 결말도 존나 쓰레기 
1,왜 이럴까 국내영화는 
5,"아직도 이해가 안되는게, 연가시 몇마리 포획해서 실험하지왜 불쌍한 환자한테 실험한 거냐? "
8,뭔가 좀 어설품... 그냥 보통..누구 돈내고 보라고 추천하고 싶진 않음 
1,"가족애를 강조하는게 아니라, 무능력하고 답답한 남편, 아빠를 잘못 만나 가족 전체가 개고생하는 영화. "
4,욕하러 왔는데 하고 싶은 욕 다 있네. 극장에서 안본게 천만다행. 타임킬링용으로 보기에도 답답하고 짜증나는 연출. 
1,어떻게 하면 재난영화룰 최악의 영화로 만들수 있을까? 이 영화를 봐라 이 영화가 표본이다 
1,재난영화인줄 알고 보면 입에서 욕나올듯. 가족애를 그린 드라마라고 생각하고 봐도 너무 유치하고 답답함. TV 아침 드라마가 수준이 더 높음. 
1,"대단하다... 어쩜 저렇게 앞뒤안맞는 어거지  흐름을  꾸겨 넣어놓고...시골장터 약장사도 아니고  특효약은 또 머야...ㅋㅋ약상자에 불좀 붙었다고 단 한개도 못꺼내는건 또 머고, 그거 꺼내러 가는걸 그렇게 미친듯이..."
2,OO 초중반만 넘어가면 배후의 세력있다는건 진짜 눈치 좁 만큼도 없는사람아니면 다 눈치챘을텐데. 중반부터는 한치의 오차도없이 예상대로 스토리진행에 구성이 허접하니 그저 감성팔이에 억지감동 쥐어짜내는게 꼴사나울정도.....
7,아이디어는 좋았으나 표현력이 부족한듯. 연기도 어색해보였고 스토리라인도 어색했다. 좋은 아이디어를 그냥 날려버린것 같아서 아쉬웠다. 
3,이 영화 감독은 곱등이한테 감사해야됨. 저거 개봉할때쯤이 곱등이랑 연가시가 한창 화제되고 패러디도 많이 ㅤㄷㅚㅆ던 때라 망정이지. 곱등이사태 아니었으면 맨홀꼴 났을영화..윈다졸 하나때문에 치고박고 싸우고군인은 뭐하고 있는...
