score,review
7,본격 삽겹살취식 권장영화 
1,권유리의 연기는 보는데 민망햇다1점은 박철민아저씨와 서인국친구두명이 살린거 
6,"서인국은  귀엽고, 이종석은  이뻤다..  그게  다다... 뭐라 할말이 없네 "
10,박철민 아저씨 없었음 영화 잔재미가 없었을 것 같아요 서인국이랑 나오는 장면마다 진짜 재밌었어요 
5,"남주들의 케릭터와 연기는 좋았지만, 중간중간 맥을 끊는 전개가 영화에 몰입을 방해했다. 중간중간 되도 않는 러브스토리보단 우정과 스포츠에 더 집중했다면 그나마 나았지 싶다. "
1,유리의 연기가 9점을 깍아내림... 다신 연기하지 말길 유리가 나올때마다 영화의흐름과 몰입도가 깨졌어요 
10,간만에 풋풋한 영화 좋았습니다. 자극적이지 않고 훈훈한 마무리 좋았음 이종석 서인국 권유리 다들 화이팅 
10,비맞으면서 수영해보고 싶다는 생각을 했다 쿨럭 박태환선수 생각도 나고 꽤 볼만한 하이틴 로맨스물이아니었나 싶다 
7,고기 맛있게 먹는구나..나도.... 
10,싱그런 청춘영화 서인국의 연기가 돋보인 영화 
9,편집이랑 엔딩이 조금 아쉽다. 하지만 이종석 서인국 연기는 아주 좋았다. 감독이 하고싶은 얘기가 너무 많았던 것 같아 보였다. 하나에만 집중했으면 더 좋았을 듯. 마지막 수영씬은 꽤 괜찮았다. 
1,개봉하자마자 봤지만...모든것이 부족한 영화... 그중 스토리가 가장 부족했다. 
10,생각보다 코믹 요소가 강한... 박철민과 서인국의 콤비가 재미있음... 딱 청춘 스포츠물임.. 통속적이라도 재미있음!!! 
10,왜들그러시나!!?? 재미있구만 하여튼...박철민이 대박이였다. 요세 나오는 자극적인 영화들과 다른 매력을 가진 편안한 영화라고 생각함 
9,비쥬얼적인 요소들만 놓고봐도 이건 봐야됨!!! 
10,서인국은 연기자다... 
10,배우들 연기 좋았고 중간중간 코메디요소도 좋았네요 감만에 청춘영화 괜찮았음 ㅋ 
9,캐스팅굿. 스토리는 풋풋함. 스토리에대한큰여운보단 배우들하나하나 연기에대한여운이더크다 
10,"솔직히 시사회때 기대안하고 봤는데 기대이상이였고 서인국씨 캐릭터 진짜 매력있어요ㅋㅋ 이종석, 유리씨도 좋았고  박철민, 김재영, 신민철씨도 감초연기 최고!ㅋㅋ 정말 많이 웃었고 풋풋한 영화같아서 좋았어요~ "
10,박철민씨 대박 웃겨...!!! 
1,"최악의 스토리,신파와유치함이란 반찬을 밑에 숨겨놓고 이종석과 서인국이란 핫한 젊은 남자배우를 고명으로 올려놓은 이도저도 아닌 영양가없는 겉만 번지르르한 비빔밥.드라마내용을 쓸데없이 영화로 만들었네요.올해 최악의 한국..."
10,출연자들 연기도 괜찮았구 훈훈하게 마지막에 좋았네요. 
10,은위보단 100배 재밌다 감동도 있고 
