score,review
9,혹평들에 낚여서 외면하다가 우연찮게 보게 됐는데 괜찮았다. 
10,"왜  주진모 이야기가 없지 이 영화는 주진모의 연기력이 돋보이는 영화... 눈빛 하나로 배신, 아련, 연모, 고민, 집착 모든것을 표현한다...  하... 너무불쌍하다 왕... 홍림이 나쁜티끼ㅠㅠ "
10,오히려 배드신이 방해가 된 19금 영화...갠적으로 스토리 마음에 들었음 ㅎ 
10,폐쇠된 곳에서 자신의 성 정채성을 잃었던 호위무사와 왕 그리고 왕후와의 사랑. 이 3명의 얽히고 설킨 영화입니다. 배우의 연기도 너무 좋았습니다. 시간이 아깝지 않은 영화. 평점이 너무 낮아서 이렇게 글 남깁니다. 
10,별로일줄 알았는데 뭘까하고 그냥 봤는데 괜찬네 
10,시간이 지나면 분명히 재평가 받을 날이 올 것. 선정성 시비에 묻힌 수작. 
9,"동성애에 대한 내용이 우리나라에서 쉽게 받아들여질리 없으니 적나라한 씬은 안 넣었던거 같습니다. 색감, 각본, 캐스팅, 연기력 모두 몰입할 수 있었어요. 조인성씨 베드씬은 어설프다는 평이 있는데, 역할 상 어설픈게 ..."
8,"왕후를 죽였다는 비난을 감수하면서까지, 또 자신을 죽이러올 것을 예상했으면서도 홍림의 진심을 확인하고 싶었던 왕. 왕후가 살아있는 걸 확인하곤 왕의 진심을 깨달았던 홍림 굳굳 "
8,야하다. 하지만 재밌다. 
10,"영상미+액션씬+연기력에  베드신, 그러나 무엇보다 좋았던 것은 스토리 구도이다. 남자인 조인성을 사랑하는 왕(주진모)이 조인성을  닮은 아이를 갖고 싶어 그에게  왕후와 의 대리 합방을 명한 거라 생각하면 매우 슬프..."
9,"불필요한 정사 장면은 없었다. 너무 야하게만 보지말길. 처음엔 원하지 않는 관계라서, 나중엔 몰래하는 사랑으로 슬픈 장면임. 스토리도 좋고, 연기력이 뛰어난 배우들이 나오고, 사랑과 분노 질투 애착 등 미묘한 감정을..."
7,스토리는 괜찮은데 관계하는 씬이;좀 이쁘게좀 해주지 완전 성인비디오 처럼해노면.. 
