score,review
10,코미디영화가 보고 웃음을 자아내면 충분한거 아닌가? 
7,웃긴 장면들이 있긴 하지만 상대방이 사람말은 쳐 듣지 않아서 일어나는 상황들만 반복되는 것이 별로... 편견에 대한 풍자와 해학이라는 측면에서 괜찮음. 
10,꽤 괜찬음 엘리자베스뱅크스넘이쁘게나옴!! 망설인다면 보길추천 
10,평점이왜이리낮은진모르겠지만 보세요 킬링타임으로 볼만하고빵빵터지는 장면도 많음 
8,기분전환용으로 보기 좋아요~^^ 
10,긴장감속에 말도안되는 상황이 연출되지만 영화로써 매력있다.ㅋㅋ 
8,웃긴건 웃긴거지만 좀 답답함은 해소할수 있는 말주변 이었어야 했다 
8,기분 좋게 보고 즐겼습니다. 유쾌한 헐리웃 스타일의 영화. 여튼 화이트 칙스 생각도 나고 재밌는 코믹 영화였습니다. 
8,킬링타임용으로 좋네요ㅋ재밌어요~~  진짜 몸매 쩔어요ㄷㄷㄷ 
7,아무 생각 없이 시간 때우기에 적절함 
10,그냥꿀잼ㅋㅋ 10글다 
6,나름 재밌긴 한데 스토리전개가 너무 핵발암 ;;;; 너무 억지스럽고 주인공이 전화 쓸 기회가 몇번 있었는데 그냥 간단히 자기 핸드폰으로 전화 걸면 남주가 받아서 도와줄텐데 절대 안걸음 ㅋㅋㅋㅋ도움청할때도 오해를 살만...
10,기분이 좋아지는 영화에요 코미디 영화 좋아하시는 분 한번 보세요 
8,유쾌함을 담은 노란드레스하나로 끝까지간다 이런소품도 가끔은 넘 괜찮음 
1,답답해서 죽고싶은 분들은 보세요 
3,답답해서 못보겠다.     ㅋㅋ 
1,이 좋은 소재가지고 드럽게 억지스럽게 만들었네.. 
9,이 영화 볼까발까 망설이지 마라. 무조건 봐라 .대박 영화다. 왠만한 코미디 영화엔 잘 안웃는 편인데도 이 영화는 보는내내 웃었다. 
6,초반부터 중후반까지의 약간의 긴장감? 재미는 좋았음. 소재도 참신하고 근데 결말이 억지스럽고 중간중간 답답한 부분도 있음. 그냥 결말 신경 안쓰고 보면 킬링타임용으로는 괜찮음. 
10,ㅋㅋ푸키ㅋㅋㅋ귀여움 
2,본격 여주 몸매 감상 영화 & gps차키 광고 영화 (한국도 gps차키추적시스템 도입하자 좋은거 같애) 
9,보는 도중 답답했지만 재미있었음!! 
8,진짜 말만 제대로 했어도 금방 집에 갔을텐데 
7,나름 볼만했다 여자몸매만 
1,"형편없는 영화 / 끝없는 억지설정 / 길 잃은 6살짜리 어린애도 이 ""지역방송국 뉴스 진행 아나운서""보다 집에 빨리 도착할듯 "
10,남주 멋있다 그거면 된다 
1,사이다 없이 고구마만 몇 천개 쳐먹은 느낌이에요 너무 너무 너무 답답해서 짜증나 죽겠어요 1점은 여자 주인공이 너무 예뻐서요 ^ 
1,올해 본 영화중 가장 한심한 
3,코미디인데 보고있자니 암걸리는 영화. 
5,병맛 영화 너무 좋아라 하는데 너무 발암성 우격다짐이라 짜증 유발. 
9,미국코미디좋아하시면꼭보세요ㅋ특히 엘리자벳뱅크스 매력터지네요♡ 
6,불혹의 나이에 저렇게 핫한 몸매라니. 설정은 매우 억지스러우나 유쾌하다. 
10,여주 넘 매력있어요^^남주도 멋있어용ㅎㅎ 
6,"마지막 뉴스파트가 좀 아쉽다...거기서 더 잘했으면 대박영화일수도,,, "
4,웃기기보단 보는 사람도 답답하게 한다 
4,개답답한 영화네 경찰한테 자초지종 제대로 설명하면 되잖아 멍청한 아줌씨야 
5,"앵커가 덤앤더머도 아닐텐데 설정이 과하다. 대충 웃고 넘기기엔 작위적이고 억지스런 전개가 짜증나게한다. 코미디좋아하는 미국에서도 일주일도 못채우고 막내린영화니, 엘리자베스뱅크스의 원피스몸매 감상용 영화라 할수있겠다...."
1,개 답답하고 암걸리는 영화 
6,이 영화야말로 페미니즘 영화일지도... 
10,ㅇ?  코미디 영화이면서 . . .내용도 괘얀은데 ? 난 쌉명작이라 생각함 
10,콜미메이비 부르는 장면 진짜 약빨았다고 생각.기대안했는데 첨부터 끝까지 웃으면서 보게 된 영화.평점보니 특정 여성층이 보기에 불쾌한 내용이라 저평가된것같네요 ㅋ어이구 
5,교훈: 술을 마시지 말자. 
7,"빵터지는 부분이 몇군데 있는데, 하나는 텍사스 출신 이야기 하면서 남자랑 술먹고 게임할때 칼로 몸피해서 바닥 찌르는 장면에서 물마시다 뿜었고, 한국인 안마방으로 경찰들 피해 들어갔는데 방안에 처음 만났던 택시운전사 ..."
10,말도 안되는 스토리면서도 사실적인듯ㅋ 코믹한데 진심으로 안타깝기도.재밌었어요ㅋ 
