score,review
6,그리스 아테네 아름다운 향연만 남고 스토리의 힘이 약간 미흡한듯 
6,화려한 캐스팅에 한참 못미치는 어정쩡한 복고 스릴러 
10,하이스미스의 복잡한 감정을 우아하게 표현한 비고와 오스카 원츄 
7,반전을 기대하지 않는다면 마지막까지 볼만할 것 같다는 말에 같은 생각이에요. 후반부의 스토리 구성이 조금 아쉽다는 생각이 드는데 그 자체가 감독 또는 원작 작가의 의도를 반영한 것이라 생각됩니다. 
7,나쁘진않군여ㅋㅋㅋㅋ 
5,스릴러인 듯하나 결국은 드라마. 반전을 기대하지 않는다면 괜찮을지도. 
6,"비고 모르텐슨보다 늙은 배우가 나오고 여배우는 더 매력적이었으면, 젊은 두 남녀의 끌림, 늙은 남편의 질투, 두 남자의 사이비 부자관계 같은게 훨씬 설득력 있지 않았을까 싶다. 이야기 자체는 리플리 못지않게 매력적인..."
6,라이달에게서 양성애성을 느끼다.  극장 개봉작이라기 보다는 TV영화 정도면 딱일 듯. 
5,비고모텐슨과 오스카 아이삭덕에 몰입도는 있었으나 뭔가 부족한듯한 아쉬움이 남는 작품. 
7,배우들의 열연과 독특한 연출에 흡인되어 나도 모르게 영화속으로 빠져든 기분이다. 아름다운 배경은 보너스 
6,"흥미진진한 초중반, 너무 편한 결론 "
9,좋은데 평점이 낮은듯.. 
3,캐스팅과 연출력 부족. 그리스의 볼거리 또한 결핍.. 
6,배우들은 너무 눈이 즐거웠지만 원작을 제대로 못 살린 것 같아서 아쉬웠던ㅋㅋ 
7,반전을 너무 기대했어요. 좋았지만 살짝 부족한 느낌이에요. 
10,매우 지적인 스릴러이며 관객을 몰입하게 하는 현실성도 플러스 
8,오스카 아이작을 많이 볼 수 있어서 만족스러운 영화ㅎ 
6,한방이 아쉬운 고전풍 스릴러 
6,이야기의  촛점이  세명의 인물에게만 맞춰져 있다보니고전스릴러의 분위기가  물씬 풍기지만 임팩트가 부족해서 그럭저럭 킬링타임용에 그치는군 
7,제목이 특이해서 봤다.  무언가 빠진것 같은 느낌??  라이달과 콜레트의 러브신은 어디로??? 
5,<리플리>를 현대적으로 각색/연출한 앤서니 밍겔라의 위대함을 다시금 떠올리게 하는 범작 
9,"별 대단한 스토리도 아니고, 뭐 대단한 반전이 있는것도 아닌데 왜 이리 흥미진진하죠?? "
10,지중해 배경의 아름다운 영상과 의상과 음악. 클래식한 1960년대의 느낌. 모텐슨과 아이작의 대단히 훌륭한 연기. 하이스미스의 멋진 원작을 우아한 서스펜스로 잘 각색하고 연출한 감독. 데뷔작으로 충분히 인상적이었다....
10,영화 보는 내내 긴장감을 늦출 수 없습니다 ㅎ 강추합니다 ! 
7,긴장도가 좀만 더 높았다면... 
1,진짜재미없다.. 쉽지않다 
6,초중반까지의 팽팽한 긴장감에 비해 마무리가 허술하네요. 
3,cctv 핸드폰 없던 시절엔 영화 만들기도 쉬웠겠어 몰입이 안되네 
1,영화 참 찌질하네. 전개도 인물도 내용도 참으로 찌질하다. 배우도 찌질하고 
10,긴장감이 영화내내 지속되는 양질의 연출 
6,나름 볼만한 고전풍 스릴러. 
7,The Two Faces of January 
6,세남녀의 아슬아슬한 줄타기가 그럭저럭 볼만함. 
7,한 청년의 사나운 일진... 
7,이국적인 스릴러라 매력적이다. 
10,의문을 남긴 두사람... 
6,엔틱풍.. 매력은 충분. 뭐 실제 오래된 골동품보단 그 가치가 떨어질지도 모르지만 
9,스릴러 마지막 여운도 좋았다 
9,복고풍 스릴러 괜찮네요...초반 전개에 지루함을 느겼는데 갈수록 몰입도가 있습니다. 
6,고전적스럽게 반전없이 
10,반전은 없지만 긴장감있게 흘러가는 스토리와 몰입할 수 있게 만들어 주는 배우들의 연기가 무척이나 좋았던 영화 
8,리플리 작가라더니 역시  ....아버지란 짜증나도록 술만마시고 담배만 피는 실망스런 그런  존재.... 참 그들은 어쩜 누구보다 이토록  한 가족 같은지 .... 
6,그저 시도에 그친 분위기와 이야기에 가려지는 배우들의 호연. 
10,좋은영화인데 평점이 너무 낮네요. 
9,캬~~~~배우들의  심리...적절한 몰입도~~ 
8,재밋네요. 그리스 신화와 스릴러가 절묘하게 어울렸어요. 
9,풍경과 의상만으로도 행복 
4,진짜 개 노잼..하..돈과 시간이 아까움. 
