score,review
9,미친영화는 매드맥스보단 이 영화를 말하는게 아닌가 싶다. 
9,영화에 대한 열정과 의리로 시종일관 시선을 사로 잡는다.  경력이 많은 감독이 이런 영화를 만들어 냈다는 것이 더욱 멋져 보인다. 신선하고 강렬한 연출이 기억에 오래 남는다. 신기한 영화다. 영화의 에너지가 나에게도...
8,딱 좋다. 놀이기구를 탄 기분으로 따라가면 되네. 
9,병맛에다가 잔혹하기 이를 데 없지만 어느 순간 눈시울이 붉혀지기도 한 영화. 소노 시온이라는 감독이 얼마나 대단한지 보여주는 작품! 한국에도 이런 영화가 나와야 한다! 
7,정말 잘 만든 비급영화. 일본 특유의 오버도 완성도가 높으니 볼만 하네요. 초반만 버티면 재밌음. 
10,명백한 주인공도 없지만 마지막에는 모두가 주인공이 되는 영화라는 자체에 대한 감독의 무한한 경이가 느껴지는 소노 시온 최고 걸작. 
8,이케가미 아저씨 멋있다.. 볼 때마다 이상하다고 생각하지만 재미있다 
7,죽었던 코지가 문뚫고 나올때 뿜었습니다 
9,으외로 츠츠미신이치가 사이코 연기를 잘하네 
8,두더지부터ㅡ니카이도 후미가 점점 좋아짐 나도 키스하고싶다 
10,미친영화란 이 영화였다 킹스맨 매드맥스가 아니라 
10,그냥 미친 영화. 완전히 미쳤다. 유니콘 코지가 인상적임 
10,찬사밖에 할 게 없다 해피엔딩으로 끝나는  진부한 상업영화의 고정관념을 깨버리는  영화와는 다른 현실의 리얼리즘 
7,힘으로 존나 밀어부치는 영화. 관객에게 생각 할 틈을 주지 않고 파바바박! 목적지를 향해 미친놈처럼 달려간다. 
9,영화광 감독의 영화의대한 끝없는 열정 
10,"중간에 코카인씬도 나오고, 작심하고 약빨고 만든 것 같은 미친 영화. ㅋㅋ;; 소노 피온이여 영원하라~!! ND "
10,약 제대로 빨고 만든... 병맛 잔혹 코믹물... 
10,막가파식의 블랙유머가 찰진 영화.. 
8,오랜만에 실컷 웃었다 b급 코메디라고 느끼지만 재미는 최고^^ 
7,정신없이 쫓아가면 지옥을 볼 수 있다 
8,뭐 이런 미친 영화가 다있어..ㅎㅎㅎ 
6,영화광이 선사하는 멈출 줄 모르는 활보. 
10,예술의 경지에 이른 미친 영화 
1,걍 재미없다..재미없다 진짜 재미없다. 
1,아.. 내가 이상한건가 영화가 잘못 만들어진건가.. 
9,난 재밋었음볼만엔딩 갠춘 
9,한바탕 시원하게 즐기기 좋네. 
7,킬빌보다 더 쎄다. 그러나 배우들 연기가 좀... 
10,생각보다 넘 잼쓰 ㅇㅇ ㄹㅇ꼭보셈 
10,퍼크 보머스~ 퍼크 보머스~ 
1,흔한 일본식 쓰레기 코메디 
1,별점 주기도 아깝다. 욕나옴. 
8,츠츠미 신이치의 연기는 십점주고 싶네요. 
10,일본의 병맛을 끝을보여준 
1,싸이코틱해지자고 작정한 영화. 여주인공이 피바다 걷는 씬은 도저히 못보겠더이다... 
10,"일본영화 싫어하는 분들도 정말 재밌게 볼수있는 영화입니다. 연출, 시나리오, 연기 어느것하나 부족함이 없는 명작! "
8,경쾌하고 정신없고 신나는 소노 시온의 B급 개난장에 시간가는줄 모르고 2시간 6분을 즐겁게 감상하게 된다. 소노 시온 작품중 가장 오락적이고 낭만적이기도한 장르영화 
10,
8,영화가 너무 븅 신 같아ㅤㅅㅓㅋ 뇌가 사라지는 느낌입니ㅤㄷㅏㅋㅋㅋㅋ 
3,"80~90년대 일본영화는 대단했고00년대도 그럭저럭 괜찮았다.아니메는 정말 잘 만들지만, 영화는 되게 이상해짐.독립영화, 언더그라운드 밴드 음악 좋아하는 사람 취향임.평점에 초반부만 넘어가면 괜찮을거라고 해서 끝까지..."
2,"이렇게 평점 내리고 싶지 않은데 역대급 최악의 평점을 남깁니다.도대체 이 영화의 평점은 어디서 오는걸까요?25분 보다가 이건 도대체 무엇을 말하고자 무슨 내용을 담고자 하는지도통 감 잡을 수 없고 대학 졸업 작품, ..."
2,"평점에 당했다. 도대체 이런 영화가 어떻게 높은 평점을 받은건지 이해를 할 수 없었다. 연출, 연기, 스토리 전부 엉망. 평점 높게 준 사람들은 나만 당할순 없다는 심뽀로 저렇게 극찬한건가? 이건 취향 문제가 아닌듯..."
1,평점 장난하나..아놔..드럽게 재미없네진짜 1점도 아깝다..평점에 속아서 오기로 끝까지 봄b급 어쩌구저쩌구 가치도 없음걍 잼 없음..보지마요~!!!ㅜㅜ 
7,그 열정과 패기가 부럽다. 무언가에 그토록 미치는 그것. 
2,그냥 핵노잼임. 평점 높아서 봤는데 속았음. 
8,영화 제목이 스포일러에요 내용 그 자체. 
10,원스어폰어타임인할리웃 볼바에 이거 봐라.. 타란티노가 표현하고자했던 주제를 이 영화가 더 잘 표현했다 
5,중후반부터 병맛파티 시작..하ㅋ 
6,` 
5,"일본 영화계에 일갈을 남기려는 시도였나본데, 재밌진 않았다. "
10,양치질 CM송 너무좋아 아역도 너무 귀엽고    > _ <  !! 
1,진심 평점 뭐지 진짜 재미 있으셨어요? 평점보고 봤는데 이딴 영화에 뭘 보고 뭘 느낀건데요 개빡치네 간만에 영화보고 환장했고 받고 평점에 스트레스 받고 감성인인척 지성인인척 문학인인척 리뷰 써놓은 꼬라지에 헛구역질하...
10,"이런 영화를 만들 수 있는 일본이 부럽다. 감독의 메세지가 담겨있는 영화.. 반면 우리 나라는 별로 없지. 다 상업용이고, cg 제작비 적게 들고 배우 몸 값이 영화 제작비에 반이상을 차지함. "
10,미친영환데 너무 취향저격이다 
7,고어영화매니아임 고어장면이 의외로 적음 스토리가 중간정도 괜찮음 볼만한 영화임 고어영화매니아라면 추천함 이상 고어영화 매니아였음 
10,미쳤다... 생애 최고로 소름돋은 영화 
2,아... 하하...하...하... 미친... 
10,술에 취한듯 알딸딸해진다 
10,순수함을 잃지 않은 사람들의 이야기 
10,츠츠미 신이치 아녔으면 진짜B급으로 남았을 영화 츠츠미 널 사랑해 이자식아!!! 
7,소노시온은 분명 싸이코다. 
4,내 스타이루영화는 아닌 걸로... 
10,잔잔하게 관객을 지치게하다가 후반부에 모든 아드레날린을 끌어모아 폭발한다. 그야말로 쾌감 
7,역시나 이번에도 네러티브개판~ 두더지처럼 뒷부분 쿵하고오는것도없고~ 그러나 이정도급의 감독이 이런류의 영화를 찍어댈수있다는것에 점수를 줌....거기에 몇가지대사도좋고~ 역시 소노시온~ 
10,감독의 열정이 영화에 그대로 녹아있다. 천재적인 감독이 일본에 있었구나 싶다. 좀 잔인한거 빼곤 (뭐 이쪽 B급을 논하는 일본 영화들이 많이들 그렇지만) 
10,일본영화에 역사가 기록될 영화연출 배우  스토리 최고!!!  중반부터시작 
9,느낌이 안 좋은 쪽으로 가야 인생이 즐거운 소노시온 !! 
10,지옥에  스스로 들어가 꿈을 이룰려는 멍청이들의 이야기 . 처음엔 어이없다가도  왠지 그들이 부러워진다. 
10,이것이 최고의 영화다. 
9,신선하고 특색있는 일본영화 
8,"일본 코미디 스러운 영화, 양치송 노래도 좋고 배우도 좋다.그런데 잔인한 장면이 꽤 많이 보임. "
5,정말 정신나간 영화인데 그게 다다. 이런 무질서함을 작품성이라고 불러주기는 싫다. 
5,"일본놈들은 만화를 영화 같이 만들고, 영화를 만화 같이 만드는 ... "
9,영화 광인..' 안좋은 감을 따라가야지 인생이 재미있어져.' 
10,와 소노시온 감독 얼마만이야 
1,깜짝 놀랐네요. 정말 이 영화제작은 야쿠자가 했을겁니다. 그렇지 않고서야 어찌 이런 풋풋한 학생졸업작품에 이런 A급 배우들과 자금이 투입되겠어요. 50~60년대 일본영화보다 못한 졸작. 
8,와우  즐겁고 하지만 잔인한 영화 ~~ 
10,걸작인거 같습니다. 멋져요~ 
10,무토의 우아한 걸음걸이와 몸동작이 너무 매력적이야 
7,도대체 뭐라고 해야 할 지 모르겠음. 멘탈 붕괴 ㅎㅎ. 괜찮은 장면 많음. 음악과 연기도 좋음. 킬빌을 봤을 때와 유사한 기분임. 
