score,review
5,소재가 괜찮아서 봤는데 너무 긴장도 없고 이야기를 흥미롭게 끌고가지 못했다. 
5,뭔가 대단한 것일 수 있겠다 싶었는데.. 그냥 지루한 영화. 
2,진부하고 엉성한데 지루하기까지..  디에고만 불쌍하게 됐군. 
5,소재는 흥미롭지만 이야기는 진부하군 
3,전쟁탓이 아니라 감독이 잘못이다. 
5,영화는 별루~~교훈은 있네..모난 돌이 정 맞는다 ! 
4,지루지루해.... 정말 재미없음.. 
10,"내용 외적으로는 일단 스페인이란 나라의 실제 모습을 간접 체험할 수 있어 좋았고, 내적으로는 평화유지활동을 하고 있는 각국의 PKF의 성과주의 혹은 현실주의와 한 인간으로서의 군의관이 느끼는 양심의 가책 간의 갈등이..."
2,몬가 대단한거라도 나오는줄 알고 계속 기다렸는데 그저 그런 줄거리에.짜증유발시키는 너무 이쁜척 연기하는 배우들 연기력에..그리고 이게 2012년 영화? 라는게 안믿긴다.2002년정도면 믿을듯. 
6,일년전에 봤는데 내용이 잘 생각이 안나네 
10,액션영화를 기대란 분들의 평점테러.. 인간과 전쟁의 의미를 진지하게 생각하게 하는.. 첨부터 계속 스릴 넘치는 영화임 
10,쉽지 않은 남주의 정의로움이 멋졌다. 
10,평점때문에 기대 안하고 봤는데 나는 재밌었음 
10,스릴 장난 아님 ㅋㅋㅋ 보는내내 긴장하면서 보게 되는 ㅋㅋㅋ스릴러는 이렇게 영화를 만들어야됨!!! 
7,그저그렇네. 그저 그런 영화.  스페인 에서는 반향을 일으킬지는 몰라도 한 
7,영화관에서 보긴 아깝고 집에서 보긴 볼만한 영화 
10,소재가 흥미로운 영화 볼만한 영화다한번쯤 보시길 
10,이게 평점이 왜이렇게 낮은거지?? 
7,"평점이 현실을, 디에고의 미래를 대변해 주고 있군. 하지만 낮은 평점을 준자들도 돌아온 화살에 언젠간 맞아 피를 토하며 고통스럽게 죽을 것을... 그땐 후회해도 이미 늦었단 것을.. 아무 행동 하지 않은 나 또한 어..."
9,미친듯이 들었다 놨다를 반복한다. 개재밌어!! 
10,액션영화를 기대란 분들의 평점테러.. 인간과 전쟁의 의미를 진지하게 생각하게 하는.. 첨부터 계속 스릴 넘치는 영화임 
10,쉽지 않은 남주의 정의로움이 멋졌다. 
10,평점때문에 기대 안하고 봤는데 나는 재밌었음 
10,스릴 장난 아님 ㅋㅋㅋ 보는내내 긴장하면서 보게 되는 ㅋㅋㅋ스릴러는 이렇게 영화를 만들어야됨!!! 
7,그저그렇네. 그저 그런 영화.  스페인 에서는 반향을 일으킬지는 몰라도 한 
7,영화관에서 보긴 아깝고 집에서 보긴 볼만한 영화 
10,소재가 흥미로운 영화 볼만한 영화다한번쯤 보시길 
10,이게 평점이 왜이렇게 낮은거지?? 
7,"평점이 현실을, 디에고의 미래를 대변해 주고 있군. 하지만 낮은 평점을 준자들도 돌아온 화살에 언젠간 맞아 피를 토하며 고통스럽게 죽을 것을... 그땐 후회해도 이미 늦었단 것을.. 아무 행동 하지 않은 나 또한 어..."
9,미친듯이 들었다 놨다를 반복한다. 개재밌어!! 
