score,review
10,기업가의 잘못했다는 한마디를 듣기 위해 왜 누군가는 목숨을 걸어야하는가 
9,"CEO의 도덕성을 부각시키는 교훈적인 영화이며, 우리나라에도 지금 유사한 일이 벌어지고 있으므로 매우 놀랍게 시사하는 바가 크네요. 네이처리퍼블릭 정운호대표에게 바로 이 영화가 레드카드를 주고 있군요. "
8,재밌음! 중간에 나온 한국인들 발음이 좀 신경쓰였다 
10,조디포스터는 연출력까지 대단하다!! 베테랑 배우들의 연기까지 더해져서  시너지 굿! 
9,짜놓은 판위에서 놀아나는 대중을 그린 영화입니다. 정치도 주식도 다 마찬가지라면 너무 서글플까요... 조지 클루니와 줄리아로버츠의 조합도 괜찮아요. 조디포스터 감독이 박진감있게 잘 만들었네요. 
9,"너무너무 좋았다. 영화' 더 테러'를 좋아하시는분들 에게 추천추천~특히 몰입도가 백점만점,10점이 아닌 9점을 준 이유는 전개가 살짝 뻔해서? "
6,미국판 더 테러 라이브. 
7,그럭저럭 괜찮았습니다 마지막엔 현실적이네요 
8,이걸 볼 땐 정의로워 지지만 보고 난 뒤엔 개돼지로 돌아간다. 
7,재미있지만 뒷맛은 씁쓸한 영화 
9,1시간 30분에 짧지만 긴장감 있는 영화. 하루 아침 8억달러가 사라졌지만 아무도 책임지지 않는다.. 
10,영화를 다 보고 난 후 내 기분은 분하고 서럽고 억울했다. 대단한 보상을 바랐던 것도 아니고 그저 사과 한 마디를 듣기 원했던 사람. 그는 목숨을 걸었지만 사람들은 그저 이 사건이 우습고 재미졌을 뿐. 그리고 세상은...
8,흥미진진하고 재밌었다. 조디 포스터가 감독이었다는 사실이 놀랍고 반가웠다. 
5,영화가 진부함을 이기진 못 했습니다. 
8,어디가나 조작하는 시키들이 있구나 
9,이 정도면 좋은 영화임.. 
9,결말이 참 서럽네요..  잘 만든 영화입니다  조디 포스터의 지휘하에  좋은배우들이 열연하고  뭔가 알수없는 감정과 울컥함이 차오르는 뜨거운 영화인거 같아요 
9,볼만한 경제학 개론 보는거 같았던영화랄까~~ 
9,내용의 전개가 긴장감을 늦출수 없을정도로 몰입할 수 있었던 영화였습니다. 
8,더 이상 어떤 엔딩을 바래야 할지... 시간 가는줄 모르고 재미나게 봤습니다.지루한 소재인데 꽤 잘 만들었더구만용 
7,사기치는 방법도 가지각색... 
10,이 영화가 허무하다고 하는놈들은 대체 뭘까꼭 마지막에 악인이 처벌받고 징역살이까지 하는 사이다 장면이 나와야만 잘 만든 영화인가? 충분히 현실적인 전개에 마무리였는데 뭐가 그렇게 아쉽다는거지ㅋㅋ이거 맘에 안드는애들은...
8,재밌다 누구는 비논리적이라 할지 몰라도 충분히 일어날만한 일이다 스튜디오 안에만 있음 답답할까봐 월가를 활보하는 모습 까지 보여준다 다만 카일이 죽은 것이 아쉬웠다 
8,꽤나 현실적인 영화 입니다 
9,자본주의의 문제점을 여실히 보여준 영화. 스토리나 구성도 좋고 추천할만함. 
10,더테러같았음 긴장감 후 덜덜 
1,"담아내려는 내용은 많은데, 전문적이진 못해서, 드라마로 엮어낸 허접함.빅쇼트, 빌리언즈 보다가 이거 보니까 허접해서 못보겠음 "
7,좋은 재료로 맛 못내는 경우가 참 많은거 같다.보고나면 그래서 뭐? 라는 생각밖에 안든다 
8,오랜만에 쥴리아 로버츠와 죠지 클루니의 멋진 연기 너무 재미있고 결말이 궁굼해지는 영화를 봤습니다. 
8,"금융적인 영화  알아두면 좋을것 같은 내용 실제로도  있을법한 내용, 주식도 돈버는것은 일부, 무조건 남의 말만 들음 안됨  주식을 한번도 해보진 않았지만... "
8,우리나라에서 늘상 얘기하는 선진국 선진국.. 그 최강 선진국의 실체.. 
6,재료와 레시피가그럴듯 하지만 뭔가 많이 부족하다. 
10,"주가조작,허가받은 도박으로 인간의 생명이 좌지우지 되는것같아허탈하고 씁쓸합니다. 자본주의란 과연 이런것인가? "
10,음...뭐랄까... 한 사람의 정말로 멋자고 헌신적인 일로 인해서  비리가 밝혀졌다는..! 뭐든 사실은 언젠가 들통이 나게 되어 있다 
9,국내에도 이미 벌어지고있는 라임 알펜루트...보는내내 재미있었습니다 결말이  극적이지 못해 아쉬웠지만 
