score,review
10,사람마다 느끼는게 다르겠지만 전 정말 재밌게 봤습니다. 
10,내용은 2% 부족한 감이 있지만 그래픽 하나는 최고다 
9,"두번은 봐야지 스토리가 제대로 이해되더군요.작화, supercell의 은색 비행선, 맘에드는 스토리, 제 스타일인 뭔가(?). 다만 보는 데 뭔가 지루한 느낌이 들어서(일본애니의 특성상 어쩔 수 없지만))1점 깎았습..."
10,..쩐다는 말 밖에 안나온다. 환상적인 그래픽 
5,먼내용인지 모르겟다 솔직히 한번 더보긴 싫고 
9,영상미 하나만큼은 정말 최고... 하지만 스토리 전개에서 개연성이 부족하다보니 설득력을 잃음... 그렇지만 엔딩 크레딧까지 봐야  이 작품을 제대로 봤다 말할 수 있을듯...전 재밌게 봤습니다. 
10,"마지막 영화 1분이 이영화에 대한 나의 인식을 바꿨다. 은색비행선이 나올때는 정말 소름이 돋았다.ost,작화,스토리 복선 정말 다 좋다. 꼭 보는게 좋다. "
10,이 애니가 주려고 하는 말이 뭔지 정확히 보였음. 이 애니 스토리도 개인적으론 이해가 됨. 이 애니가 무슨 말을 하려는건지도 모르는 사람은 학생회와 나츠키가 대립했을때 사람의 마음에 관해서 나츠키가 이야기 한걸 한번...
8,넘 재밌게 본 일본 애니....그림체도 맘에 들고 
8,내용은 부족해도 영상미가 그걸 커버해줌 한번쯤 봐도 좋을 영화 
10,노래도 너무좋고 이상하게 끝나서 짜증날뻔 했지만 역시뒤에 남아있던 영상보고 10점만점 ! 
6,"여기 댓글보고 좋다길래 봤는데..음 그냥 그저그랬음 웃기는 부분도 좀 많이 있긴한데 개인적으로 진행자체가 좀 지루했음 2013년거인데 작화가 매우좋아 깜작놀람 미스테리물이라고 하기엔 감동,여운,수수께기 의 미스테리 ..."
9,작화 오진다... 스토리도 나름괜찮고.. 작화가 캐리하네;; 
10,스토리개연성이 아쉽지만 작화와 ost가 씹어먹는 작품 
1,심각한 개연성의 부재가 작화를 다 깎아드심 
10,괜찬은 애니메이션이였습니다. 하지만 조금 암이 걸리는점이 있어서 
10,이 영화는 엔딩 크레딧 나왔다고 그냥 끝내면 안됨 ㅋ. 간만에 좋은 애니극장판 봄. 
10,너무 좋다 마음이 아리다 
10,아무리 통신수단과 sns가 발달한들 좁혀지지않는 마음의 거리..서로의 마음을 알수가 없어서 엇갈리기도 하는게 그것이 청춘..<망량의 상자> 감독인 나카무라 료스케만의 독특한 분위기가 이작품에도 잘 살아있다...
10,"이 작품은 엔딩크레딧을 넘길시에는 허무하게 느껴질지도 모르겠지만, 엔딩크레딧에 나오는 장면들과 그 후에 나오는 마지막 씬까지 봐야 그 진가를 제대로 알 수 있었던 작품입니다. 개인적으로는 정말 좋게 봤습니다. "
10,"그림체,생동감,배경 등에서는 최고고 스토리는 이해만 한다면 무엇하나 부족한것 없는 애니인 것 같습니다 ㅎ "
5,OP만 챙기면 된다는 애니 
10,결말에서 멘붕올 뻔...해피엔딩이라 다행이네요 
9,스토리 이해는 안돼는데 재밌네 
10,"스토리가 조금 이해하기 어려웠지만, 곡의 조화와 작화의 퀄리티가 정말 마음에 들었습니다. "
7,재밌게봤지만 그것을 떠나서 스토리를 줄이면서 연결성있게 연결할수 있도록 하는 노력이 부족한거 같네요.전체적인 스토리가 연결되지 못하는 느낌을 받습니다. 
6,그래픽이나 작화는 너무 좋았으나 스토리 이해가 되지 않는다.... 너무 난해한듯ㅠ 
7,"?별을 찾는 아이처럼 떡밥은 계속해서 생성 그러나 횟수는 제대로 못함. 보고 있던 독자들은 ""점점 산으로 가네"" 이생각뿐.. 인간 관계에 여러 감정보여준건 좋았지만 나머지는 별로.. 별을 찾는 아이나 ..."
10,내용이 잘 이해가 되지 않았지만 작화가 정말 좋았고 마지막 부분이 감동적이었습니다. 다른 분들은 어떨지 모르겠지만 저는 재미있게 봤습니다. 
3,설득력 없는 주제. 개연성 없는 플롯. 개성이 부족한  캐릭터들. 작화는 좋았다. 
1,그림체는 좋다. 그렇다 그뿐이다 내용 전개도 억지스럽고 설명 부족에 뿌린 떡밥은 많으나 치워지지 않는 떡밥 사실 이 평점 1점도 이 글을 쓰기위함이지 사실 점수가 된다면 -무한대를 주고 싶을만큼 졸작이자 쓰래기이다....
8,영상미 + 은빛 비행선이 좋았지.. 스토리도 그닥 나쁜건아닌데 급전개가 심하고 억지로 껴맞춘거같은 느낌이 없잖아 들음 
6,개연성 부족 스토리적 모순이 너무 많네 
1,그림체 10점 내용 -9점 애니메이션 대국 일본에서 이 딴게 나오다니 
10,뭔가 갑자기 마지막에 막나갔지만 재미있었습니다~ 
3,3.6 (10자 제한) 
7,"영상미 최고. 풍경 하나하나가 참 아름답다. 노래도 좋고, 감성적이다. 하지만 스토리 연결성이 이해가 안되는 부분이 많다. 그냥 분위기와 영상에만 취해서 봤다. 영상과 감성에 비해 스토리가 아깝달까.. 여러모로 아쉬..."
8,모든 단점을 커버하는 영상미... 문제는 영상미 뿐 
7,결국 학원은 무엇이 노려졌나? 감상자에게 너무나도 큰 상상을 요구해서 어떻게 된것인지 이해하기 힘들다. 
4,개연성 부족한 가짜 판타지 
8,"10점중,작화9 스토리7 재미8 연출9정도인데스토리중에서도 진행,떡밥에선 6점정도고 감정부분은9점주고싶음. 연출중에서도 음악이 극적부분표현한걸 최상위.어색하지않고 밸런스잡힌그림연출도굳. 그걸받치는 작화도 최상위. 감..."
1,지루하다 내용이해 안된다 캐릭터들의 행동조차 이해가 안된다 쓰래기다 
10,볼만하다 뭐 맞땅히 적고 싶은 말은 없지만 꿀잼 
10,재미있게 봤다만.. 결말이 .. 누구였지? ..  라니 너무 허무하다 
2,"진짜 보면서 그만볼려다가 억지로참고 봤는데 너무재미없어요,,안보는게 날듯 "
4,되게 뭔가 그럴듯하게 보이려고 애쓴듯 
1,아.. 진짜 재미없다 ;; 
6,금빛 비행선덕에 5점 드림 작화에서 1점드림 근데 너무 지루한 연출과 진부하고 개연성없는 짝뚱판타지라서 솔직히 별루였음 
6,영상미 ㅤㄸㅒㅤ메 90분동안  보고  있느니  신카이마코토  작품을  한번  더  보는게  낫겠네요. 
10,퀄리티가 상당히 좋아요~! 
