score,review
10,감독의 씽크빅에 박수를!! 애니메이션계의 혁신이네요 ㅋㅋ 대박! 
10,개인적으로 카우보이 비밥과 함께 미치도록 좋아하는 애니메이션...이런 센스 좋다...킬빌의 감독 쿠엔틴 타란티노 못지않은 감독의 재기발랄함이 돋보인다.영화는 죽을 쑤고 있어도 만화나 애니그리고 비디오게임만은 절대강국...
8,어린이들을 위한 애니메이션이지만 어른이 봐도 재밌을 것 
9,생각했던 일본애니가 아니라 기발하고 독특하고 톡톡 튀는 캐릭터를 보는 재미! 
2,조악한 비주얼로 귀여운척 하기 
4,애기들 짜증난다.... 
1,더럽게 지루한 애니다.. 1점준거중 한국영호는 10점준 매미OO있네.. 
4,너무 애들 영화네 
9,산뜻하고 음산(?)하게 재미있는영화!! 
1,진짜 재미없음... 
10,"이 영화, 스릴 반 웃음 반이다. 웃겨 죽을뻔... 강추합니다! "
10,음... 기대 이상의 재미입니다. 강추요!!! 
10,내평생 이렇게 골때리는 영화는 ㅋㅋㅋ 강추합니다! 
10,상상력의 승리!! 재밌게 잘 봤습니다! 
10,완젼 재미있어요- 
10,진짜 깜짝 놀랄만한 재미!! 
10,상상초월ㅋㅋㅋㅋ진짜 대~~~~~박 웃긴 애니메이션ㅋㅋㅋ꼭 대박나길! 
10,스페셜 영상 봤는데 재미 있네요...ㅎㅎ 기대 됩니다.. 
10,넘 귀여워여 
10,징그러울 줄 알았는데 넘 귀여운 큔스트리크ㅋㅋㅋ 
9,학교 실험실판  톰과 제리라고나 할까~불쌍한 해골아저씨 ㅋㅋ 
10,새로운 스타일!! 재페니메이션.... 
9,푸하하하하하...웃긴다. 정말 골 때린다. 스페셜 영상을 꼭 챙겨들  보시길.... 
1,이건 뭐야 
10,빵터지는 개그~ 사랑스럽다 징그럽게~ㅋ 
1,기괴함이 짜증스런 불쾌감으로 이어지는 데는 그리 오랜 시간이 필요치 않은 망작 
