score,review
10,액션영화에서  뭘더바라나...?  야구장가서  김연아  피겨볼래?  최고의  액션이다...이정도면... 
5,반담과 돌프 룬드그렌 싸움에서 스콧 앳킨스가 들어갔다는건 좋은데 아쉽다. 
10,노장에 대한 예의로.... 
10,내눈엔 스콧 앳킨스 밖에 안들어옴 
8,그냥 볼만한 액션 영화. 스콧 앳킨스 나오잔아. 
10,장끌로드반담 나오는 영화는 재미 있음 기대합니다. 
7,"다크의 절정으로 치닫는 시리즈! 본+ 로보캅+ 블레이드 러너로 가다가 ""지옥의 묵시록""으로 유야무야 끝내버리네~! 해방자라 자처하는 거짓 메시아를 척결하고, 우족탕 신화를 계승하는 반영웅! 스콧과 UF..."
9,액션은 4편이 제일좋았다..주인공이 젊어져서그런가.ㅎㅎㅎ5편도 나오면 좋겠다.. 
10,ufc헤비급 파이터 안드레이 알롭스키가 무시무시한 살인마로 나오는 19금 액션영화입니다! 미남액션배우 스콧앳킨스 그리고 반담 룬드그렌..출연진 짱~입니다! 
10,핫한 언니들 많이나와서 십점 
10,성기노출 실화 깜놀ㅎㅎ 
1,영화보다 눈이 불편해 영화를 보기싫은건 처음인듯 영화초반부터 어둑어둑하다가 중반에는 번쩍번쩍 눈뽕터트리는 효과는 센스가.... 
1,겁나 쓰레기 임.내용이 너무 불친절함.뭔 같잖은 말도안되는 조종이 다있어? 
5,여주 보다 남주 가슴이 더큰 뭐 이런 된장 같은 경우가 ㅋㅋㅋ 
6,사람도 아니고 로봇도 아니고 복제인간이 이렇게 힘이...설정이 너무 불편하다 수퍼 히어로를 만든건가 
1,연출 한 번 개떡같이도 해놨네 
1,시리즈 끝네라..  갈수록 개판이다. 
10,유치한 애들영화보단 낫다. 사실적인 액션 좋아하는 사람이면 봐라. 복제인간 내용이다. 
10,반담성님에 대한 예의로... 
2,꾸준히 매년 쓰레기 하나씩 만들어주는 반담 옹 
1,왜 찍었냐 도대체....유니버셜 1편은 액션걸작이었는데....1편의 명성에 흠집만 내고있다. 
3,왓더뻑!! 이게 뭐냐 대체... 스릴러물이냐 고어물이냐.. 
2,그지같다  에혀 중간에 ㅅㅅ장면은 왜넣냐?의도가먼데? 
10,씹리얼리티를 가담한 개패왕급 액션 여태까지본 최근 액션영화중에 이걸 능가하는 액션영화는 없다 
6,반담형님의 대한 예의로 6점! ㅋ 
4,액션이 안되니 조연으로 물러날 수 밖에 
2,조만간 5편에는 최홍만님도 불러줘. 이 영화에 딱이다. 
10,어릴적 장끌로드 형님 영화를 재밌게 봐서 10점 준다.이건 뭐 사실 0점 짜리지만 
2,유니버셜 솔져는 그냥 1편만 보는게 좋음. 정 더 봐야겠다면 킬링타임용으로 2편까지만...나머지는 그냥 다 늙은 주인공들에 영화제목만 따온 우려먹기의 절정. 
5,반담영화는 참 재미없는게 많다.... 
1,할아버지~  가서 람보 할배랑  익스펜더블이나 찍어요 
1,10점깨기 
1,진짜 무슨 이딴 영화가 있는지 ㄷㄷ 너무 화가남 
1,ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ 
1,10점깨기 
