score,review
2,명색이 유럽을 장악한 킵차크한국인데 너무 야만인같이 나온다.. 실제로 이렇게 야만인이 아니었는데..이영화는  그저 몽골인은 침략자고 서양인은 식민국가의 피해자 라는것을 말하고 싶은거냐? 
6,영화이름을 잘못 지었다. 이 영화배경 징기즈칸의 몽골제국 초창기때가 아닌 몽골제국을 구성했고 러시아를 지배한 킵차크한국이고 킵차크한국은 이슬람을 좀 일찍 받아들여 이슬람화해 예전 몽골에 비해 훨씬 문명화를 이룩했으나...
1,살다살다 이런 쓰레기같은 영화는 처음보네 
9,"징기스칸 만나려다 성자를 만난 영화, 제목이 왜 징기스칸일까? 그리스도인의 관점에서 분명 감동이 있는 영화이다. "
10,쓰레기 까진 아닌데 나름 잘 만들엇음 
4,재미도 없는 게 뭐 이리 길어? 
2,안보는걸 추천한다.   이렇게 개판일 줄이야.. 
1,원나라~~만쉐~~~~ 
1,단군이래 이런 미친 쓰레기영화는 없을 듯 전후무후한 쓰레기 영화 
1,영화 제목이 잘못된 듯.. 영화는 몽골의 시월드와 대 몽골제국의 부심을 보여준 것 뿐 영화제목인 징키스칸은 영화 후반부에 가도 안.나온다. 만일 나처럼 돈주고 보게된다면 내 돈은 이런 영화밖에 만들어내지 못한 불쌍한...
1,지들이 당했다고 영화를 쓰레기를 만들어놓냐... 
