score,review
10,남자주인공이 엄청 잘생김 잘생김 잘생기고상큼함. 솔직히 노랜 그냥 그런데 남자주인공한테 별다섯개드림 
9,나름 추억에 젖어들고 좋았음ㅋㅋ아무생각없이 가볍게 보고오기 추천요~ 
10,뮤지컬 영화 답게 노래도 신나고 생각보다 재미있었어요! 
10,지금 들어도 좋네용. 이게 명곡의 힘인가!! 흥얼흥얼 아직도 귀에 멤돔!!  재미있어요~ 
8,뮤지컬 적인 느낌이 영화랑 초반에는 잘안어울리는 듯 했지만 이야기가 중반 후반으로 갈수록 경쾌하고 재밌고 느낌입니다. 상황에 맞춰 듣는 유명한 노래들도 영화에 몰입도를 높여줬습니다. 생각했던 것보다 재미있었습니다. 
10,할리데이 진짜 굿굿 노래들이 진짜너무좋아요 
8,"오랜 추억속으로 젖어들게 만드는 음악과, 노래를 불렀던 가수들을 떠올릴수 있어서 좋았는데,,, 구성은  단막극을 보는것 같을 느낌이었다고나  할까?~ "
5,맘마미아를 보며 힐링하고 싶어진다. 
7,걍흥겹게볼만은했지만내용도좀공감하기힘들었고살짝어색했어요 
8,귀에익은 노래들에 유쾌한 전개 재밌게 즐기고왔네요 
9,조금 유치하긴 하지만 재밌었어여~ 
4,"첫장면 노래 나올때부터 벙쪘음.. 너무 촌스러워서 ㅠㅠ 여주는 연기를 못하고, 남주는  화보찍는듯 계속 모델포스 , 언니가 주인공이었으면 나았을걸.. 감정이입도 안되고 노래도 재미없고 맘마미아같이 노래가 세련된게 아..."
5,아~촌스러운영화... 남주가 핸섬해서 참는다. 
10,악평이 많아서 걱정했는데 생각보다 재밌었네요~ 10대 때 즐겨듣던 신나는 팝뮤직과 아름다운 이탈리아의 풍광이 볼만했습니다.발리우드 뮤지컬 정도를 기대하고 보시면 즐겁게 볼수 있을듯...남자주인공이 정말 잘 생긴것도 ...
10,추억의 명곡들도 듣고 정말 유쾌한 영화입니다~넘 좋았어요~ 
8,오랫만에 즐겁게 잘 봤습니다^^ 
10,노래들이 장난 아님 !  간만에  유쾌한  기분을 느껴서 좋네요 
10,"기대 없이 봤는데   , 재미져요 !!!  여행다녀온지 얼마 안되서 봐서 그런가 ....다시 여행가게끔 만드네요!!  씐나 씐나!! "
8,유쾌한뮤지걸영화ㅋ끝나고도나왔던노래들을흥얼흥얼ㅋ 
10,노래도신났고 남주진짜잘생겼고 막장이였지만 신났고 남주잘생겼다 
1,배경때문에 1 점준다 언니는전남친이계속흔들어도안넘어가고끊어냈는데막상동생이란년은지언니랑결혼할남자한테계속흔들리고그남자도흔들려하고ㅋ지가삼년전에만났든뭐든그건과거지결국지언니가눈치채고둘이잘되게하려고결혼식에서남자찼더니동생년좋다고...
10,"영화보는 내내 즐겁게 속으로 노래따라부름.. 8,90년도 내 세대의 올드팝이라 더 정감가는.ㅋㅋ "
10,처음엔 살짝 집중이 안ㅤㄷㅚㅆ지만 후렴부로 갈수록 신나고 재밌었어요 노래들도 다 너무 좋았어요 
9,좀 유치한 느낌도 있지만 재밌네요~~남자 왜이리 잘생겼지?꺄아♡ 
8,"누가 이런 명곡을 가지고 이따위 밖에 못만드냐고 했는데 동감, 맘마미아는 이영화에 비하면 다크나이트라 했는데 그또한 공감공감... 여주는 안습 남주는 정말 훈훈♥♥ 음악은 명곡들이니 별4개 "
10,저도 이탈리안 줄리오 베루티 남주인공한테 별다섯개 드림 
10,지루하지 않고 노래들도 좋고 재밋는 영화네요ㅎㅎ 
3,"뮤지컬 영화인데 사운드 녹음 엉망, 남주는 춤도 못추고, 내용은 뻔할뻔, 주인공들 목소리도 너무 안어울리고 어제 CGV에서 뛰어 나가려다 참았습니다.진심 말리고 싶습니다. 영국의 저예산 DVD용 영화뮤지컬영화 아닙니..."
10,남자주인공 미친듯이 잘생김 계속계속 생각나는 영화임 보는데 시간 가는줄 모르겠음 
10,사랑하고싶다 줄리오베루티~~하트 
9,일단 음 남주 잘생겨서 감정이입 저절로됨..특히 뱅글스노래 나올때 심쿵ㅠ 내용은 그냥저냥 단막극보는기분 좀 내용이 아쉽다 
8,다시 만난 그사람과의 사랑 너무 좋네요ㅎ  노래들도 좋고 멋진 사랑 하고 싶어지는 영화네요! 
1,남주가 완전 남신인거 빼곤 스토리랑 노래가 아까운 망작....완전 개막장 불륜스토리에 명곡을 망쳐놓은 가수들..여주가 긴대가리도 없음 내가 스토리를 짜도 이거보단 잘할듯 잘생긴 남자들 보고싶으면 추천10점 준 사람들...
4,음악도 이야기도 고리타분해 
10,할리데이~ 노래들도 신나고 재밌었어요! 재밌게 보고 갑니당 
10,시사회 봤는데 ...지중해가보고 싶음 ㅋㅋㅋ 재미 짐 ㅎㅎ 
10,노래~ 너무~ 좋았으.... 
1,내용이 막장에다가 노래는 너무 촌스럽구요 시간도아깝네요ㅜㅠㅠ  남주가잘생겨서 별하나는드립니다 
10,멋진 풍광과 80년대 명곡파티에 푹 빠진다 
8,시간이 지날수록 떠오르는 영화 
10,정말 재밌고 원하던 스토리 그자체의 영화인것같아요! 
9,보고있는데 재밋어요 제 스타일의 영화에요 뮤지컬같은 ^^ 
10,오랜만에  힐링되었어요. 신인들이 나와서 기대 안 했는 데 80년대 후반 팝과 어우려져  후반부 갈수록 이야기도 잘 풀어내고 특히 메그 역활 배우 얼굴도 예쁘고 연기 노래 다 맘에 들었어요.극장에서 봤으면 추억에 빠...
10,완전 신나고 재밌네요~ 뮤지컬 영화 진짜 좋아요 ㅋㅋ 
10,보면 행복해지는 영화네요..ㅎㅎ 
10,솔직히 재미있는 스토리지만  뻔한 줄거리네요 뮤지컬 노래라 음악도 좋고 주인공들이 모두 이쁘고 잘생겨서 보기도 좋았네요ㅎㅎ 재미있어요! 노래도 다 다운받고 듣고있지요 
9,오랜만에 뮤지컬 영화라 좋았어요 
7,밝고 유쾌해서 가볍게 보기 좋았어요~ 
10,노래도 좋고 볼만한 영화네요^^ 
10,재밌다  등장 인물도 ..노래들도  .. 이탈리아의  아름다운 썬셋도...  멀리있어 안타깝거 놓았던 그 애잔한 사랑이 이루어짐도 ..이쁜영화당♡ 
10,배경도 너무 좋고 노래도 진짜 좋았던 영화다ㅎ! 
10,내용은 그래도 그냥저냥 잘봤어요 
7,스토리가 부실했으나 연기자들의 연기력이나 노래가 좋다.. 레미제라블 처럼 라이브로 부른게 아니지만 클라이맥스 장면에서 라이브로 부르면서 감동이 배가된다 워낙 명곡들이  나오니  80 년대 음악을 모르면 사전 조사 하...
10,음악도 좋고 잘봤습니다 
1,과거에 동생이 버린 남자를 언니가 주워서 결혼하려하고 결혼하는날 언니가 버린 남자를 또다시 동생이 주워 담은.. 뭐지 이 막장 스멜ㅠㅠㅠ그리고 남자 잘생기긴했는데 노래할때 겁나깸.. 맘마미아 레미제라블 같은 영화인줄...
5,뻔한 내용에 노래를 붙인 영화일 뿐. 줄거리 영화 시작에 파악됨. 
8,엄청 기대를 하고 예매하였으나..보지 못했다..돈만날림ㅠㅠ 
8,레미제라블이후로 뮤지컬보는듯 
4,솔직히 내용으로는 절대 권하고 싶지 않은 영화.. 
10,뮤지컬 영화만의 매력이 있네요~ 신나고 재밌었습니다 ! 
1,노래가 좋으면 뭐하나 스토리가 아침드라마 저리가라할 정도 아침드라마 좋아하면 강추 
10,막장스런 전개인데 하도 울나라 드라마를 많이보다보니 면역이 되있어서... ^^; 갠적으로 이터널 플레임 노래 흘러나올때 넘 짠했어요. 
6,내용은 별볼일 없지만 명곡들의 향연으로 지루하지는 않았다 작품성은 제로에 아까움 급조된듯한 스토리라인의 명곡 팝송들에 기댄 영화 
10,생각보다 유쾌하고 볼만함 굿 
10,즐겁고 감동적임. 노래들이 다 좋았음 ㅠ 
5,무엇보다 주인공들 매력이나 몰입감이 전혀 없음;; 뮤지컬영화인데도 불구하고  노래나 사운드도 전혀 좋다고 느끼지 못했음 
10,"올레티비 무료영화로 네이버 평점 보고 기대를 하지않고 보았는데, 너무 재밌고 마지막쯤 남주 여주가 "" If i could turn back time "" 이노래를 부르는데 소름이 쫙.. 그냥 이장면 너무..."
10,맘마미아는 못따라가지요 
10,올드팝 추억에 잠기는 영화네요 스토리는 뻔하지만 볼만해요 
7,즐거운 음악과 재미있게 잘 봤어요~^^ 
5,음.. 스토리 진부한데 다 함께 노래 부르는 모습들이 그래도 미소짓게는 만들었던 것 같아요... 노래들이 다 좋았어요!! 
7,"음..영화관가서볼쿼리티는아닌듯.선곡들은좋았으나사운드녹음진정구림.주인공들이노래도그닥잘못부르고,화면연출도어설프고...걍아주아주가볍게집에서볼만한영화로추천 "
5,스토리가 부실한 반가운 뮤직컬 영화 
2,80년대의 추억을 자극하는 노래가 잔뜩 담겼지만 이야기는 허접하군 
10,앞부분은 조금 걱정스러웠지만 갈수록 푹 빠짐예전생각... 유쾌하면서도 기분좋게 만드는 영화.노래 다시 듣고 싶음. 
9,신나고 즐거웠어요!  좋은노래 많이듣고 좋네요 
8,맘마미아! 와 같은 영화. 사랑스럽고 유쾌한 영화. 
10,시사회로 봤는데 재밌게 봤어요 ㅋㅋㅋ음악도 신나구  영화자체가 이뻤어요 ~ 
4,제작비 아까워서 4점 드립니다 뮤지컬영화 좋아해서 기대했더니 추억에젖을 옛노래라는건 그렇다 치고 상황에 안어울리는곡 억지로 껴넣고 연기도 어색해 연출도 어색해 스토리까지 별로에요 유치하기 짝이없어요 돈버리고 왔음 1...
8,음악 담당자 해고해야 함. 그 좋은 노래들을 이렇게 맥빠지게  프로듀싱하다니... 
4,나름 영화/이드 매니아로서 이렇게 무명배우만 나오는 영화는 첨 봄 
5,이렇게 좋은 노래들로 이렇게 영화를 망치나?내용도 구성도 영~감독이 초짠가? 
7,시대가 안맞아서 그닥 공감은 안됐지만 맘마미아 따라하기+음악짜맞추기느낌이 많이 들었다. 
4,촌스럽고 유치하고 노래도 별로. 
2,한마디로 쓰레기임 돈 아깝다 
7,감독 프로필 사진이 잘못된거 같은데 30rock에 나오는 트레이시가 왜? 
5,"명곡으로 이루어진 97분짜리 뮤직비디오그 이상도 이하도 아니였다 진부한 스토리, 요즘의 20대는 잘 모르는 곡들 맘마미아를 기대하고 극장을 찾는다면 실망을 할듯 "
10,"1빠다...,... "
