score,review
10,잼있는데 ㅋ 
2,무슨 한국영화가 이렇게 내용이 이해가 안가? 
7,마지막의 안악네 남편의 약한 반전을 위해서 덕팔의 캐릭터를 불쌍하게 만들었다. 결말이 너무 대충대충인 느낌. 뽕 시리즈의 해학은 항상 한놈만 안하는.... 1편 이대근. 2편 조형기. 3편 한태일. 
5,"그나마 2편보단 낫지만, 여기서도 1편에서의 해학은 찾아볼 수가 없구나~ "
1,인정한다 연시리 
10,유연실의 차분한 연기가 좋았다. 
9,유연실씨 함 안아주고 싶네요~^^;; 
10,하하정막ㅁ굴잼 따봉ㄹ 
10,이 영화 굿이예요~~~~~~~~~~~~ 
10,너무잼있고 섹시하다 잠지 
10,잼있는데 ㅋ 
2,무슨 한국영화가 이렇게 내용이 이해가 안가? 
7,마지막의 안악네 남편의 약한 반전을 위해서 덕팔의 캐릭터를 불쌍하게 만들었다. 결말이 너무 대충대충인 느낌. 뽕 시리즈의 해학은 항상 한놈만 안하는.... 1편 이대근. 2편 조형기. 3편 한태일. 
5,"그나마 2편보단 낫지만, 여기서도 1편에서의 해학은 찾아볼 수가 없구나~ "
1,인정한다 연시리 
10,유연실의 차분한 연기가 좋았다. 
9,유연실씨 함 안아주고 싶네요~^^;; 
10,하하정막ㅁ굴잼 따봉ㄹ 
10,이 영화 굿이예요~~~~~~~~~~~~ 
10,너무잼있고 섹시하다 잠지 
