score,review
10,어릴 때 봤던 최고의 영화.. !! 박남정 최고 !!!!!!!!!! 
6,장난함  너무 많은 인원으로 인해 통로에 않아서 봄통로에서라도 앉아서 볼려구 얼마나 노력했는데 ㅠㅠ 
7,사촌누나가 박남정 팬이라 몇번이나 봤던 영화 
8,완전 향수 젖은 영화! ㅋㅋ 
10,새앙쥐상륙작전보고싶어요 
10,비디오가게가면 이영화만빌려와서 엄마한테 혼나곤했다..몇번을다시봐도 잼있었던영화 
7,박남정 이영화 보기위해 무던히 애를썼지..ㅋㅋ 
8,내기억이 맞다면 삽입곡 중에 박남정이 부른노래 중 '산들바람이 불어와 내마음 이렇게 흔들어 놓고 지나간 시절 모두다 내 마음 속 깊이 남아 있는데~ 이젠 신기루처럼 내게 다가온 미래 맑은햇살처럼 타는 별처럼 ...
10,내중딩때 박남정인기가 하늘을찔럿지ㅠ 그때 무조건보겠다고 자리도없는 영화관복도에서 키큰애들한테 가려서 잘보이지도않는데 열심히봤다ㅠ 그시절 진짜 재미잇게 본영화ㅋㅋ 갑자기 생각나서 한줄쓰고 갑니당 
10,이 영화 다시 너무 보고 싶어요..초딩때 봤는데 아직 기억이 나네요 
10,삽입곡들도 참 좋았었던거 같은데...이제는 들을수 없는건가.. 
10,짱~! 다시 보고싶은 영화~ 
4,여자들은 박남정. 남자들은 강민경보러 갔지. 
3,이때는 정말 베리굿 영화!! 지금은 완전 졸작 영화.. 
2,당시 박남정인기는 최고였지만 영화는 개판임 
2,박남정은 최고의인기를 누렸지만 영화는 흥행실패 
1,초딩때 한국영화 다 이런줄알고 그뒤로 한동안 안봤음 
4,초등학교때.. 박남정의 돌풍. 현재는 먼지. 
