score,review
10,"유덕화, 관지림, 양자경, 호혜중, 매염방 등 이후 정말 추억의 스타들 다 있네. "
10,골든트리오라서 더 재밌는듯... 
7,추억의 영화 까메오 출연진들 보는 재미로 볼만함~!! 
10,관지림 빅파이에 10점 
10,골든 트리오의 최대 전성기 그리고 복성 시리즈의 정점 
10,"유덕화가성룡옆에서니 굉장히촌시려보이는신기한현상~유치하지만 이들을한꺼번에볼수있는것만으로도영광~ 성룡, 당신은 최고입니다~ "
8,시리즈 자체가 다 재밌다 
6,"오래되었지만 성룡이 나오는거만으로도 일단 볼만한 가치가 충분하지 이 당시 홍금보,원표와 함께 최고의 트리오 "
10,전체적으로 재미있었지만 특히나 기억에 남는건 성룡이 단역으로 나오던거(그리고 그런 성룡이 죽을뻔한걸 홍금보가 구해주는 장면)하고 마지막에 엘리베이터에서 사람들이 밑도끝도 없이 나오던 장면등이다 
10,죽느냐 사느냐 그 옛날 비디오샵에서 형님 손잡고 빌려봤던 기억이 나네요 지금 봐도 웃기고 재밌습니다 ㅎㅎ 
10,원표넘조음.  ㅎㅎㅎ 10 
10,초호화 출연진 만으로도 이영화는 10 점이다  당시 잘나가던 배우들 다 나온다 
8,"오요한의 인형주술로 여자 꼬시기, 트젠들의 습격, 전편에서 호혜중 놀렸던 것처럼 관지림 놀려서 응큼한 짓하기 등 전편만큼 어이없게 웃기는 후속작 하일복성 "
10,골든 트리오의 전성시절엔 기동전사 건담 트리오라고 보면 된다 건담 건캐논 건탱크로 이어지는 최강 트리오가 아닌가 말야.무적최강 
9,매염방이 어디 있다는거야? 없는데. 
10,매염방  누님은 어디에 나오나요?? 찾아봐도 안보이던데... 
10,성룡최고짱이닷~~!! 
8,관지림 핵이쁘네... 짧지만 가슴노출도 하고...ㅋㅋㅋㅋ 근데 매염방은 대체 어느장면에서 나온거지 다시 찾아봐도 못 찾겠던데.. 젊은 시절 성룡이 유덕화보다 더 잘생겼었노 ㅋㅋ 
8,역시 실망 시키지 않는 재미 
10,진짜 역대 최고임.ㅠㅠ 
1,"액숀만 골라보면 됨,,이때당시 홍콩영화가 런닝타임 채울려고 액숀없을때는 아무런 맥락없고 노잼인 이빨까기만 나옴 "
4,솔직히 노잼이다. 성룡도 별로 나오지도 않고 
1,별로....난 모르겠음 
10,역시 성룡이다라는말밖에 
1,아니 톱스타 모아 놓고 뭐하는 개짓거리야 ㅋㅋㅋ 성룡 원표 홍금보의 3인조 액션을 원했다면 1점. ㄹㅇ 액션씬 94분 중에 20분도 안 됨 다 입만 텀 ㅋㅋㅋ 진짜 실망이다 와... 통수 진짜... 눈물이 앞을 가린...
4,난 왜 그렇게 유치하게 느껴지는지 모르겠다.성룡의 70년대 무술사극은 재미있는데 80년대 현대물은 정말 아닌거같다 
