score,review
7,추억 돋네.  아련한 추억의 영화 
6,옛날옛적 ...청춘 멜로물... 그 주인공은 최재성 박중훈 이라 ... 
8,또 보고 싶다. 
10,이젠 그만 눈을 떠요. 새봄이 창가에 왔는데 철뚝길 너머 피어난 들꽃을 보아요...당신이 찾으려했던 장미빛시간은 언제나 조그만 우리들앞에 영원히 있어요... 
10,영화 재미있어! 
8,전편보다 못하지만 재미있었음. 
8,"사실 영화를 보진 못했어요. 갑자기 박중훈씨가 부른 ""내사랑 돈키호테"" 이 곡이 생각나서 검색해 봤었어요^^ 노래가 이렇게 좋으니 영화도 좋았을 거에요~ "
10,"'내사랑 동키호테'라는 노래도 너무 좋았던... 추억의 영화,, 그리고 그날들 "
8,개봉때 극장가서 팬들과 사진촬영하는 박중훈뒤에서궁딩이때리고 도망갔다는.. 
10,우연히 보게됐는데. 옛날 생각 나게 하네요. 
10,스타 박중훈의 그 때 그 모습~ 
10,박중훈은 역시 짱! 
10,젊은 박중훈 멋이있다! 
1,이런 영화를 성인들이 제작하던 시대가 있었다. 
5,아스팔트 위의 동키호테 였던걸로 기억하는데.. ? 
