score,review
8,지금은 서로 원수가 된 당대 최고의 커플이 나온 아주 재미있는 영화임. 
9,굉장한 영화는 아니지만 로맨틱 코미디 중에서는 위트 넘치고 볼만한 영화 ost도 맘에들고 무엇보다 실제 부부가 된 주연배우들 보는 재미 
10,재밌어요 진짜..헐리우드 영화는 90년대 나온게 갑인듯 합니다..특유의 위트 넘치고 여유있는 분위기...정말 재밌게 봤어요킴 베이싱어의 매력이 줄줄~~~~이렇게 영화를 보고나면살짝 두근거리며 기분이 좋아지는 영화 좋...
9,재즈와 금발미녀...안보면 후회하는 영화죠...음악이 예술 
7,볼만하다 베이싱어의 매력이 물씬~~ 
7,재밌게 봤어요 ~~~~~~~~~ 
8,20년전 그들은 참 섹시했구만.. 덤으로 엘리자베스슈의 색다른 모습.. 
7,킴 베신저와 알렉 볼드윈의 팬이라면 놓칠수 없지 
10,"킴 베싱어가 직접 노래도 부르고, 정말 이쁘게 나옵니다.  추천 "
8,저건 연기가 아닌 실제 감정.. 이후 실제 결혼. 
10,유쾌한 영화 
8,두 배우가 점점 더 가까워져서 93년에 결혼에 골인! 
8,알렉볼드윈이나 킴베신저나 이때가 가장 전성기였던것 같다.... 
10,어린시절 내게 최고의 영화였던듯~ 
7,킴베신저의 최전성기의  눈의 즐거움을  안겨준 영화. 
9,킴베신저가 가장 매력있고 섹시하게 나온 영화가 아닐까?막장스토리지만 유쾌하게 그려낸 영화.영화속 두 주인공의 이야기는 현실이 되었지만 해피엔딩은 아니라는~ 
7,"로맨스 영화는 확실히, 90년대 영화가 낫다. "
5,끼리끼리 만나서 산다는걸 보여주는 영화 
6,"이렇게 예쁜 여배우와 원수가 되다니,차라리 붉은10월호와 함께 익사하는게 나을껄? "
