score,review
10,"중남미 사회의 구조적모순에 저항했던 해방신학의 선구자 로메로 주교, 존경합니다 "
10,"종교인이 아니라도, 필수인 영화 "
10,"로메로, 당신을 꼭 기억하겟습니다 "
10,로메로. 당신을 존경합니다 
7,라울 줄리아의 강렬한 연기가 탄탄한 스토리를 받쳐주는군 
10,"이시대에 꼭 한번 돌아보게 만드는 영화, 감동감동 "
10,Persona respetable. 
10,"살바도르, 비욘드랭군 "
10,"""민주주의란 나무는 피를 먹고 자란다."" "
10,민주주의는 피로 이뤄진다 
10,멋진 영화 
10,민주주의를 위한 투쟁은 계속될것이다. 
10,20세기 3대 순교자... 
10,멋진 영화이다 
10,신은... 인간은... 자유는... 평화는... 그리고 사랑은 무엇인가? 
9,신도 눈을 가린 절망적인 군사 독재의 구렁텅이에서 보수적이고 수동적이던 대주교가 앞장 설 수밖에 없었던 환경. 침묵이 강요되는 독재 치하에서 할 수 있는 저항이란 무엇인가. 나라면 어떻게 살았을까. 영화는 비슷한 상...
10,내 영혼을 울린 영화...ㅠㅠ 
10,용기있는 희생이 자유의 꽃을 피웠군요. 하지만 미얀마는 아직도 군사정권. 
10,"민주주의, 자유 그리고 자본. "
10,불평하지 말고 지금의 민주주의를 축복으로 여겨야한다. 
10,5공때 김수환추기경의 침묵은 성직자로서 옳았는가?? 
