score,review
7,"당시로서는 충분한 스토리였고, 보면 왕조현 누나한테 빨려들어 간다 "
5,윤회로 반복되는 비극..  배우의 다양한 캐릭터 연기도 볼만함. 
10,정말 최고의 영화다.................. 
6,재밌게 잘 보았습니다. 
7,그냥 한 번 볼만하다 
10,왕조현 누님의 고혹적인 눈빛이 독보인 영화...ㅋㅋ...조금 야하다...키키...강추!!! 
10,고딩인 내게도 깊은 여운을 주는 영화. 
10,영화 스토리 정말 좋다~ 재미있는 영화!! 
10,생각보다 의미있고 재미있는 영화 
9,이거 보고 카페 가입함... 미모 환상 
6,왕조현 출연작중 볼만은 하지만... 
8,!! 
9,섹시버전/ 
8,꽤 재밌음 
9,"환생에 관한 이야기, 왕조현의 섹시한 매력이 돋보임 "
10,인연의 무서움.. 결국 왕조현이 현세에 복수하는구나. 알고보면 명작 
10,전혀 진부하지 않던데... 마지막의 반전은 가슴이 너무 아프다 
6,에로인줄 알고 속아서 본 영화...ㅡ.ㅡ 
7,반금련의 원작내용을 잘 살리면서 나름 다른 결말까지 이끌었다.  순정과 사랑을 논하기에는 부족하다.  왕조현 리즈시절~ 
9,"왕조현의 숨겨진 걸작중 하나,.반금련의 전세와 현세의 이야기가 교차로 편집되면서 이야기가 풀어나간다.마지막 반전은 가슴이 아플지경 "
8,결말이 참 뭐같지만 왕조현 미모 최전성기 시절의 작품이라 완성도의  의미가 없다.. 
5,왕조현의 아름다움이 화면 가득 
7,환상적인 왕조현의 모습은 좋으나 일관성 없는 캐릭터. 마지막 갑작스런 폭발은 뭔지? 
9,스토리는 괴상망측하나  20대중반까지의 왕조현의 미모는 정말 세계최강. 단언컨대 아직 왕조현이상의 미인은 본적이 없다 
3,왕조현 때문에  봤지만 스토리는 좀 그렇다 
10,무삭제본을 구해 보았다.이때 수위가 지금 울나라 성적묘사수준이라는데 놀랐다 
7,왕조현좋아하지않으면보지마삼. 
10,않이러셨잖아요'_' 제게 꿈같은 희망을 선사해주신 분이.. 으아 
10,영화의 스토리가 나름 재밌네요 현생에서의 복수.... 그리고 왕조현의 전성기 미모.. 
3,23세때 왕조현의 미모 이외엔 호평 포인트 전혀 없음 
6,"읔, 멀미할거같아~ "
6,중국영환 대부분 수작 or 졸작이라는 공식. 
5,왕조현 얼굴빼곤 진부하기 짝이없는 이야기... 
10,zzz 
3,뭐야.. 잔뜩 기대했는데.. ㅋ 
1,별루별루 
