score,review
10,"내가본 홍콩영화중 제일 기역에 남는 영화.천장지구,첩혈쌍웅과함께 꼭다시보고싶다. "
8,지금보면 꾸릴지 모르나....처음 보는 사람은 막판에 나온 심중유애의 중독성에서 잠시 헤멜것이다.. 
7,"당시 임달화도 좋아해서 이 영활 봤었고, 후회는 없었다 "
10,자유인-임달화의킬러액션재미있네요 
10,싸랑해요~왕쭈센(왕조현) 
8,홍콩영화가 붐을 이루던 시절 뜻하지 않은 긴박감 있는 재미를 보여준 작품 
10,어렷을적 국민학교시절에 봤었던 영화...정말 최고였던 영화 
10,고등학교때 친구권유로 보게된 영화. 친구에게 고마움 느꼈다. 임달화 짱 멋짐 
10,임달화 최고의 매력. 
8,"격투, 총, 칼 여러 액션이 나온다. 왕조현은 예쁘다 "
10,영국에서올로케이션한심혈을기울인고비감독의2부작속편은동방노호 
10,임달화의 매력을 물씬 발산한 절정 액션 느와르..... 
10,왕조현의 팬이라면 꼭 챙겨 봐야할 영화 
10,임달화 포에버 
10,크라잉 프리맨(Crying Freeman: Killer's Romance) 지금 보고 있는데... 자막이 없네요. 왕조현도 나왔었군요. 워낙 만화와 애니가 강렬하긴한데... 
10,임달화의 인생작 왕조현도 아름답다 
10,지금은 없어진 방배예술극장에서 동시상영으로 봤던기억이 ~ 
10,)(*&&^^*%%$^$^&^*&(&() 
5,왕조현 때문에 봤다.. 
10,이영화정말대박영화임아침에영화보러가서밤늦게8편안움죽이고봤음달화행님킬러연기죽임.이영화화는묻히긴아까움자신있게추천해줄수있게만들어준영화다시보고프당 ㅠㅠ 
10,다시 보고싶은데~~~방법이 없네~~~^-^ 
1,최악. 왜평점이높은지모르겠다 
