score,review
10,시걸 형님 영화는 닥치고 본느것이 예의다!! 
10,나는 이영화때문에 시걸을 2류액션배우라 말하지 않는다 
9,이 영화는 초딩때 봤는데 20년이 지나서 봐도 멋진 영화다 
10,시걸 액션에 처음 빠졌던 영화 
9,이영화에 나오는 초미녀랑 결혼햇지요... 공식적으로 4번 결혼한 대단한 형님 
10,스티븐 시걸 아무리 시대지난 액션배우라지만 전성기시절 영화는 모두 8점대는 받아야됨 
7,[킬빌]이 이영화에서 아이디어를 얻었나? 완전똑같네..허허 
8,스티븐 시걸 형님 진짜 멋있습니다! 
3,스티븐 시걸은 역시 요리사여야 제맛인데.. 
10,국내 방영 제목이 <7년만의 복수>였던가. 이 영화랑 언더씨즈 시리즈는 시걸 형님의 진정한 인생작!! ㅠㅜ 
8,잊지못할 병원 탈출씬도 흥미로웠고 재미있었다 
10,이거 성관계 하는 신 기억 나는데 이영화가 맞나 모르겠네나쁜놈 입에 샷건넣고 쏴버리고 
3,꽁지 머리의 패기 넘치던 그가 그립다. 
10,시걸 성님의 걸작 
10,마대자루로 도망나와도 간지나는 시걸이형 
6,"이 영화 15년?전에 티비 방영명이 ""7년만의 복수""였던걸로 기억 "
7,오랜 잠에서 깬 그가 복수를 시작하다 
7,시걸의 초창기 작품들은 그럭저럭 볼만했다 
5,봐줄만한 시걸표 영화의 마지노선. 
10,이당시 토요명화로 이걸보지않은 애송이들은 닥치고 평할 자격도없다. 무조건 8점 9점때 그당시에 액션만으로 재미와 충격을 준 스티븐시걸님 이다 
10,이소룡의 사망유희랑 살짝 비슷하면서도 다르네요.암튼 액션도 간지나면서 나름 재미있습니다짜게 줘도 8점은 충분할 듯. 
6,"언더씨즈에 비하면 졸작, 2까지 나온게 이해가 안 감 "
6,90년대초반에나 가능했던 '복수무정'이라는 썡둥 맞은 4글자 한문 네이밍..지금보니 시걸형님의 액션도 참이나 허접하다고 시걸의 전부인인 켈리브르락은 'woman in red'로 유명한 모...
9,초창기 홀쭉한 시걸 형님의 모습을 볼 수 있는 ~ 
8,절대 안맞는 시갈형님의 패기~ 
7,시걸엉님의 연기는 이시절이 차라리 좋았다. 
8,무적의 시걸 
10,우왕 1! 
10,난 따귀 때릴때하고 거시기에 총쏠뻔한게 웃겼음 
10,영화제목이 사자성어여서 어렸을때 첨볼때 홍콩 느와르 영화인줄...ㄷㄷ 
7,"시걸액션의 진수, 20년전이네 벌써 "
2,"아놔, 웃겨죽겠네...ㅋㅋㅋ "
7,처음 시갈을 접하게 된 영화 나쁘지 않습니다 
8,역시 백악관 경호권 답군~~~스토리가 단순해서 좋내 ㅋㅋ 
5,모르겠다. 
8,지금은 진부한 내용이지만 개봉 당시는 상당히 파격적이었다 
5,다른 단점을 떠나 시걸의 특유의 무술을 마음껏 볼수 있는 영화 
7,그냥 볼만하다. 마지막 저택에서의 액션씬이 압권이다. 
7,스티븐시걸의 B급영화 치곤. 그나마 보기 무난한.. 
1,"뻔한 스토리, 허무맹랑한 액션 "
8,무술만은 볼만하다는것이 중론 
6,액션을 많이 볼수있어서 좋다 
7,이시절이 제일좋았지..시걸 
5,시걸영화인걸 생각한다면 이정도면 훌륭한거 
7,집중하고 보면 매력적 일 수 있는 무비 
8, 이쁘다 시걸 도와준 여자 ㅋㅋ 
9,스티븐 시걸 영화중 가장 볼만한 영화중 하나! 
10,정말 당시엔 최고였던 무술액션물 
5,웃었다 
7,시걸도 충분히 가능성이 있건만.. 
7,"이소룡의 ""사망유희"" 와 기본 주제는 비슷 "
5,스토리는 괜찮은데 시걸의 뭔가 엉성한 액션! 
10,멋져. 
10,스티븐 시걸의 멋진 무술 
7,스티븐 시걸영화야 전형적인. 
9,액션연기가 약간 부족한 것 빼곤 재미있다 
1,궁디를 조 차삐까? 
5,클레멘타인으로 향하는 길목..ㅋ 
10,재밌는배우에요 상황 진지하고 연기 진지한데 웃음이 나요 진짜 박장대소하는 장면 있어요 진짜 살아있는 전설의 코메디배우입니다. 
1,딱 B급 비디오 수준.. 
3,시걸의 허무맹랑 액션. 액션영화도 좀 그럴듯하고 공감이 가야 말이지... 
7,흥미롭다... 
4,"아버지 친구집을 개판으로 만드네,사람죽이고 휴가간단다.포르노와 뭔차이? "
10,ㅋㅋ 존나웃긴영화네 
1,오히려 최근시걸영화들보다도 잼없었던 영화 
