score,review
10,지금봐도 전혀 촌스럽지 않은 작품 공포 스릴러의 수작 
10,END 가 뜰 때 대박 이라고 자연스럽게 외쳐지는 엄청난 작품 ! 
7,요즘이야 다중인격 스릴러 영화가 널려있지만 당시에는 매우 쇼킹했을 듯. 흑백의 강렬한 콘트라스트와 영화 내내 흐르는 불협화음은 컬러영화의 시뻘건 피보다 훨씬 자극적이다. 가장 놀라운건 영화초반 사무실의 널널한 분위기...
8,우리나라 쓰레기 영화들보다 훨씬 낫다 
10,와 미친 진심 대박.... 
8,왜 영화인들의 교과서라 불리는지 알 것 같다. 60년도에 만들어졌다고는 믿을 수 없는 영화. 
8,고전 명작의 모든 매력이 살아 숨쉬는 영화. 
10,당시로선 10점도 부족하다. 
10,새벽 3시에 혼자 불 끄고 봄 내가 미쳤지 
7,난 샤워씬이니 뭐니 그딴건 눈에 안들어오고 자넷리가 빗길에 운전하던 장면이 정말 강렬하게 들어왔고 요즘 영화에선 볼수없는 독창적인 면이라 생각한다 운전중 느끼는 심리적 갈등과 그걸 보는 시청자의 불안함이 한대 어울어...
9,"버나드 허만의 미친 음악,히치콕 절정기의 연출. "
9,"핏빛 고어 없이도 충분히 무서운 장면들이 많다. 단순한 이야기에도 관객의 심리를 끝까지 유지하면서, 긴장의 끈을 절대 놓치지 않는다. 긴장과 서스펜스 그 자체의 영화. "
10,미쳤네..왜 히치콕 히치콕 하는지 알겠다. 
10,거의 대부분의 현대 공포/스릴러 영화의 바이블. 
10,후 그 60년대의 충격일지는 모르겠지만 영화자체가 잘만들어진듯 
8,1960년대에 이런 영화는 2010년 아바타보다 훨씬 더 훌륭한 작품이라 생각한다(개인적으로) 
8,결말부의 친절한 설명이아니라면 정말 완벽했을 서스펜스 영화 
10,꺄아악~~~~ 리메이크보다 오리지널이 훨 낫다. 
10,내가 왜 이걸 이제야 봤지.. 요즘은 이런영화 안나오나 
10,지금봐도 최고의 스릴러.. 특히 효과음은 너무 소름끼친다 
10,시끌벅적하지 않고 서서히 몰입시키면서 조금씩 스릴이 보는이의 정서속으로 깊이 파고들게 만드는 전개가 훌륭함 
10,100년이 지나도 영원히 신선할 것만 같다 
10,요즘으로선 다소 뻔한반전?! 하지만 흑백영화 특유의 분위기와 음악이 영화를 보는 내내 긴장을 늦출수 없게한다. 그야 말로 걸작 
