score,review
10,무슨 말이 필요한가. 이런 영화에 1점 쳐날리는 사람의 뇌를 보고 싶다. 
10,한국은 절대 이런 건달영화 못만든다  ㅋ~구수한 욕설들로 화학조미료나 팍팍쳐주기 바쁘지ㅋ 
10,저 봤는데 우와 끝내준다.^ ^ 
10,이시대 최고의 명작 
10,1편도 대단했는데 이를 뛰어넘은 2편은 도대체? 
10,명작 
10,나 이거 일주일에서 한 달 동안 하루종일 봄. 개 중독됨.아놔 이 영화 진짜 답없다. 질리지가 않아. 책도 사서 히루종일 읽음. 최고의 영화갓파더 비 마이 프렌드 진짜 느와르의 대작 수작 시조 영화계의 신 
10,"고등학교 때 처음 봤을 때 뭐 이런 영화가 명화라고, 20대 후반 때 봤을 때 가족애가 뭉클했다. 40을 넘어 봤을 때 10점 밖에 줄 수 없다는 게 아쉽다. 나이가 들수록 이 영화를 볼때마다 경이로운 점을 느꼈다...."
10,영웅:샐러멘더의 비밀에 견줄수있는 유일한 걸작 
10,평가무의미　　　　．　 
10,어릴때는 몰랐다. 이제는 알겠다. 
10,리더는 묵직해야 한다 
10,알 파치노 젊을 때 이렇게 멋있었는지 몰랐어 
10,어렸을때 이 영화를 보고 난후에는 정말 지루한 영화라고 생각했는데지금 어른이 되고 나니 진짜 이만한 영화가 없는거 같다.내 인생 최고의 영화중의 하나 
10,철들기전에는 진짜시간길고 지루한영화였다 30이 지난지금은 진짜 명작이다 
10,말론브란도의 연기가 참 인상적이었습니다. 최고의 영화... 
9,3시간에 달하지만 블록버스터 요소들은 오히려 간결하다 못해 어색할 정도다. 하지만 거기에서 전달되는 ‘멋’은 그 어떤 영화도 범접할 수 없다. 
10,느와르가 무엇인지 궁금해하는 이들을 위한 설명. 대부가 바로 느와르다 
10,"대부를 보고 아니다 라고 하는 사람과는 상종하지 말라...허지웅 칼럼니스트 평점이 8.5 ? 입만 살아가지고, 깐죽거리기나 하고.하긴 아직 인생을 알 나이는 아니니까.. "
10,위대한 영화.  말론 브란도의 위대한 연기. 
10,"알파치노가 조금 묻히는 유일한 영화인거 같다브란도에 눈빛,손짓 하나에 대사는 중요하지 않다는 사실을 알았다. "
10,모든 르와느의 대부. 이영화를 평하는자체가 느와르의 도전이다. 남자라면 죽기전의 본것만으로 감사해라 
9,명작은 보는 시기에 상관없이 명작이다 
10,"남자의 영화..........대부 시리즈.............그리고, 로베르토 베니니의 '인생은 아름다원"" ............남자라면, 아니 아버지가 될 사람이라면 봐야할 양대 산맥의 영화 !! "
10,"최소한, 당신 인생의 고민을 절반 이상을 보여주는 영화... "
10,3시간동안 여행을 한 기분. 세상에 이 영화보다 더 매력적인 영화가 있을까 
10,50번봤다... 또보고싶네... 
10,무슨 말이 필요한가. 마피아의 세계를 이보다 적나라하게 그린 영화가 있던가. 10점 만점에 100점을 주고 싶은 영화. 말론 브란도의 신들린 명연기 그보다 대부 연기를 잘한 사람은 이세상에 없다. 
10,Nocoment 
10,갱 영화의 교과서지 뭐 
10,대부시리즈 정주행중 
10,명작을 이제서야 봤습니다. 
10,"비정하게 변해가는 알 파 치노. 하지만 누가 그를 욕할 수 있을까? 음악, 연기, 연출 모두 최고다! 이게 40년전 영화라니.... "
10,"말론 브란도와, 알 파치노....그 이름만으로도 가슴 벅차다....무엇이 영화인지, 그리고 진정한 마초가 무엇인지 제목이 말해주고 있다.. "
9,현재시점으로 봐도 공감백배. 이것이 바로 뛰어난 고전의 매력 
10,"OCN에서 해주길래 봤는데, 마지막 엔딩 장면의 여운이 가시질 않네요. 돈 코를레오네 "
10,"남자에겐 성경이자 삼국지이자 정석수학., 그런 작품 "
10,"Monday, Tuesday, Thursday, Wednesday!! "
10,말 하기도 귀찮다. 
10,그냥 말이 필요없음. 괜히 전설이 아니군요.... 
10,"어렸을 때 지금 내 나이의 아버지와, 주말의명화인가 명화극장인가에서 졸면서 봤던 더빙영화의 기억이 처음이다. 나이 들어가면서 몇 번을 봐도 재미있고 좋다. 그러니 클래식이겠지. 내일도 2편 보느라 새벽에 자겠군. "
10,대부가 왜 9.22밖에 안돼노.. 이시대 최고의 영화 
10,시대와 세대를 넘나들어도 식지 않을 영화. 그 영화. 
10,말이 필요없다. 나 태어나기 10년전 영화인데도 정말..끝내준다. 
10,"재개봉 1.2부 연달아 7시간 가까이 봄. 말론 브론도 연기 개지림. 알파치노도 질질쌈. 아, 말론 브론도.. "
10,"몰입도가 풍부하고, 무엇보다도 이영화는 말로 형용할수 없는 무언가가 있다.말로 표현을 못하는 무언가...배우 각자다 연기력이 ... 연출력도 좋고, 72년도가 아니라 90년대 영화라 해도 믿을정도. 그당시에 엄청나게..."
10,명작이야 정말 
10,"완벽한 영화. 그리고, 완벽한 원작 소설. 소설 '대부'를 6번 읽었다. 봐도 봐도 질리지 않는 마성의 소설. 그리고, 너무나 잘 만든 영화 '대부'. "
10,명작이란 무엇인가를 답해준다 
10,많은 명작 영화들이 있지만 대부는 그 중에서도 단연 최고다. 
10,영화의 정석이다. 진짜 재밌음 꼭 보세요 
10,내 생의 최고의 영화. 
10,제가 감히 평가를 해봅니다. 비 마이 프랜드..... Godfather... 
10,말이 필요한가 
10,왜 이제봤지 
10,난 오늘 진짜 영화를 봤다. 
10,"지금까지 4번봤는데 다시봐도  볼때마다 새롭고 재밌다~3시간넘게 하는데도하나도 지루하지 않고 정말 최고의 명작이다, 장면하나하나가 명장면이고 마론브란도와 알파치노, 로버트 듀발 등의 연기를 보는 재미도 쏠쏠하다 "
7,평범한 알 파치노가 복수를 위해 냉정한 캐릭터로 변해가는 모습이 본작의 매력이라고 생각 
10,영화는 이해가 되는 연령대가 따로 존재하는듯.. 20대 초엔 핵노잼이었는데 
