score,review
10,이 영화는 사랑이 아닌 순간적인  충동에 쌓여 일탈을 꿈꾸지만 버스안에서 그런 일탈뒤의 허탈함과 후회가 교차하는 착잡한 표정의 남녀주인공의 마지막을 통해 관객에게 우리가 일상의 틀에서 겪는 일탈의 충동과 인생이 주는...
9,마지막 버스에 앉은 두 남녀의 미묘한 얼굴 표정을 잊을 수 없다. 
9,50년 가까이된 영화라 믿기지않는 감독의 세련된 연출력. 불안하고 흔들리는 청춘은 누구나 겪는 시기이기에 이영화가 시대를 초월한 명작이 된것같다. 일탈을 꿈꾸지만 결국 허무함이 되어 돌아오는 감정을 몰입할수있게 연기...
10,지금보니 왠지 벤자민과 일레인은 맺어지지 못했을 것 같다.. 
9,"일레인과 도망쳐, 버스에 앉아 가지만 서로 아무 말도 없다. 웃음기도 잠시뿐,무얼 "
9,Elaine 도 넘 예쁘고 Mrs.Robinson 도 매력적이고.... Sound of Silence 좋아하는 곡인데 이 영화 ost로 유명해진건지..?  반세기전에 만든 영화라는게 놀랍고 고뇌하는 표정이 갑 ㅠㅠ ...
9,[아카데미]1968년40회 감독1개부문수상작.대학을졸업한청년이아버지친구의부인을만나육체적관계가되다그부인의딸을알게되어진정한사랑에빠지게되는데후에그딸의결혼식을찾아가그녀를데리고나와버스에타는마지막장면과 사이먼앤가펑클의OST가유...
10,막장드라마 ㄷㄷ 옴므파탈 호프만... 코가 커서 그런가.. 내용은 쓰레기인데... 개연성도 떨어지고... 모녀가 쌍으로 돌았어.. 엄마야 일탈할 수도 있지만..딸은 순수한건지 모자른건지.. 일레인아빠가 보살이네.. ...
10,기대 이상 정말 재밌었다 신기한게 갈수록 남자주인공에게 감정이입이 되었다 이것도 감독의 재능이라면 재능인듯 
8,영화보다 유명한 포스터와 사이먼앤가펑클 OST 역시 좋음.. 엄마의 육체.. 딸의 마음을 사로잡은 방황하던 청춘의 이야기는 이 영화가 만들어진 1967년엔 꽤나 파격적 스토리 였을듯.. 마지막 결혼식 웨딩드레스 탈출...
7,결말만 잘 맺으면 영화의 질이 달라진다. 
7,졸업생의 졸업은 이제부터. 
8,모던하다 20년쯤 앞서간 분위기 
8,"솔직히 내용면에서만 보자면 한국 막장 드라마 뺨친다. 엔딩장면과 노래, 배우들의 연기가 살린 영화같다. "
9,호프만의  어설픈 모습은  연기같으면서도 연기같지 않았다. 당시에는 정말  파격적인 영화였을 듯.. 이젠 영상으로만 남은  배우들도  많은  작품. 
10,영화의 미학이 시대를 앞선 영화. 벤자민의 시간은 거꾸로 간다. 
5,솔직히 보는 내내 좀 많이 어이가 없었다. 
10,매력적인 영화. 대단한 시나리오 1967년에 나온 작품이라니..요즘도 이정도의 파격적인 스토리는 나오기 어렵다. 
7,"대학생때 tv로 본 영화, 엔팅씬도 너무 유명하고 사이몬앤 가펑클의 ost도 좋다~ "
8,"처음과 마지막, 벤자민의 극적인 변화 과정.대학을 졸업하기까지도 부모님과 주변사람들의 기대로만 살아오는 벤자민이자기 삶을 찾아나서는. "
9,지금봐도 충분히 낭만적인. 
7,주인공이 넘 바보같음 욕하면서 봤다 
9,남자 주인공이 로빈슨 부인과 처음 만나서 하는 말과 행동이 어쩌면 우리가 처음으로 사회에서 겪는 어설픔을 영화의 한 장면으로 만든 거 같아서 재미있었다. 
8,"인생은 수많은 선택과 유혹의 연속... 설사 그 결정이 실패로 돌아가더라도,그것을 돌릴 수 있는 것은 청춘의 특권이 아닐까? "
8,처음 볼때의 은밀한 유혹이 지금도 생생하고. 
9,마지막 장면은 진짜 명장면이다. 노인들이 상징은 기성세대와 고정 관념.  버스에 탄 두 주인공의 무표정 = 미래가 불투명한 젊은 세대.  명작이다 진짜 
10,아니 이게 왜 평점 9점이 안됩니까? 
10,The Sound of Silence 
9,더스틴 호프만의 연기가 좋았다. 나는 이 영화를 이해하기엔 좀 어리지 않은가 싶다 
10,미국 중산층의 나른함을 보여주는 감각적인 영상이 압권... 음악이 화룡점정 
10,갠적으로 가슴과 머리가 터지도록 부러웠던 벤자민..67년작이라니 그저 놀라울 따름!! 그 시대의 미국배경을 보는것도 좋았고 암튼  나는 오프닝이 머릿 속에서 잊혀지질 않는다 
9,"씁쓸한 현실로 돌아가는 마지막장면. 20대의 방황, 현실에 맞지않던 선택들과 가슴아픔 생각남. "
10,10대에 봤을때 보이는것만 그냥보였고 20대에 봤을때 65프로 이해. 30대 후반에 보니 영화가 다 보이네요. 육체적으로 가장 아름답고 힘이 넘치지만 휴 답답하고 알수없는 미래의 불안감. 그리고 충동적인 일탈. 아름...
7,남자치고 감성적인 내가 보도 마지막 장면은 정말 명장면이지만 딱 그것뿐이다. 대학은 졸업했지만 인생은 이제 겨우 시작했을뿐 
9,아름다운 음악이 어우러진 명작. 삶에서 진정한 졸업이란 뭘까 생각하게 하는 영화. 
7,막장영화 좋은음악 과대평가 
4,스토리가 막장인건 아무 상관없는데 내내 개연성없는 전개가 아쉽다. 앤 뱅크로프트 아줌마는 완전 매력있다. 
10,60년대 말 반전세대의 진보적 가치관을 상징하는 영화...기성세대의 대한 반항과 새시대의 도래를 알린 역작.... 
8,80년 후반 영화 이전것은 본적이 거의 없는데 인상깊은 명작이다. 딸이 왜이렇게 푹 빠졌는지는 의문이다만.. 
8,역시 명작이네... 주인공의 심리묘사가 탁월하다 
7,오늘 코엑스 메가박스에서 열린 시사회 다녀왔는데 앞좌석 맨왼쪽 앉은 아줌마랑 3번째열 남자가 진지한 장면에서도 계속 깔깔거리고 감탄사 연발해서 화가 나고 기분이 굉장히 더러웠네요.. 기본적인 예의부터 배우시길 바랍니...
10,어디로 향해야 할 지 모르는. 청춘 세대의 막연함과 불안함을 거칠게 그려낸 수작. 반세기가 지난 지금에도 공감할 수 있다. 
9,ost와 영상들이 좋다...연기도 좋고 내용은 막장이다만 인연이 그렇게 꼬인걸어쩌겠어......마지막5분은 정말로 좋다! 
10,포스터만으로도 10점 
9,"억지 과장 없는 자연스런 진행과 대화,연출로 은근히 몰입이 되는 영화/ 작품성 9점 오락성 8점 "
10,명작은 옛날과 현재의 동일한 공감대 위에 놓인다. 그리고 더스틴 호프만의 섹시미^^ 
10,호프먼이 초보임에도 주연을 맡긴 감독에 찬사를 보낸다...과연 벤은 수동적이며 불안했던 청춘에서 졸업하게 됐을지~~ 
