score,review
10,네이버 미친 ㅋㅋㅋ 스포 다 적어놨네 
10,진짜 재밌게 무섭다 
10,보는 내내 실제 내가 앤에게 벗어나고 싶은 스트레스까지 오는.. 그만큼 배우들의 연기도 일품이요. 흡입력도 일품인 스릴러. 
10,보안관 할부지 넘 허무하게 가심 ㅠ 
9,한참 전에 본 영화인데 여기 남자주인공이 대부에 나온 소니역 배우였다니... 아무튼 영화 재미남. 스릴감 대박! 
10,이런게 스릴러지.. 무서운게아니라 두려운것! 
8,"소설 속 인물 미저리는 그녀가 꿈꾸는 자기 자신, 그녀가 키우는 돼지 미저리는 그녀가 생각하는 실제의 자기 자신. 이 메울 수 없는 간극이 그녀의 망상 장애의 근원일 듯. 최후의 일격으로 그녀의 머리를 깨버린 것은 ..."
10,마지막의 그 타자기로 대갈통을 후려까는 그시원함을 다른영화에서 느낄수있을까 
9,보는 동안 단 한번도 시계를 보지 않았다. 
9,어느 한 여자의 싸이코적인 광기 이야기. 잼있었네요. 
7,보안관이 애니집찾아갔을때 타이핑보는데 의자가없다는걸왜눈치채지못한거지?? 
9,잘만들었다.그리고 저여자 돼지코소리낼때 존나웃었다 ㅋㅋㅋㅋ 
7,진짜 영화 속 저런 여자 있을꺼같다.. 
8,휠체어타고 처음 방을 나왔을 때 애니가 돌아오는 장면과 교차편집때 초긴장상태 
10,20년전영화.. 하지만 지금봐도 깜짝놀랄 명작중에 명작.  배우들의 연기력 시나리오 긴장감 몰입도 정말 최고의 영화다.  요즘 영화들은 정말 영화도아니라는... 
10,귀신은 명함도 못 내밀정도로 무서운게 인간인것같다. 
10,"그 당시 최고 유명했던 스릴러. 몰입도 100%. 현재도 스토커같은 사람한테 이 ""미져리같은  X"" 라 칭한다. "
10,이 영화가 왜9점을 못넘는지 의문스럽다 9점대넘는 한국영화따위보다 못하는가? 
10,어쩜 이렇게 캐스팅을 잘했을꼬.. 
9,아주 재밌는 소설한편 읽은 기분 
8,정말 소름끼치게 싸이코를 연기한 케시 베이츠의 연기력이 놀랍다. 
10,줄거리에 스포를 왜적어 
9,왜 명작인지 이제 알겠다. 연기가 영화를 끝내주게 살리는구만... 
10,"마지막에 ""암유얼넘버원팬"" 말할때 소름.... "
10,아카데미 상 은 개나소나 받는게 아니다. 
10,여자와 남자 그리고 집 밖에 안나오는데 이렇게 몰입도가 높다니! 긴장감도 좋고... 정말 잘만들었다. 
9,이런 게 진정한 싸이코 스릴러 
9,"9..2 이건 정말 명작이다. 저예산? 무색할만큼 원초적인 스릴감 공포감 끌어내, 어렵게 돌아가서 망하는 망작보다 훨씬더 낫다. 열에 아홉은 좋아할 명작. 내가 이런 영화를 안봤다니.... 애니님 명연기 잘봤습니다ㅠ..."
10,정말 많은 장면을 묘사하지도 않으면서 이렇게 긴장감을 고조시키는게 놀랍다.. 사이코패스 여자가 종이 사러갈때 폴이 집안 둘러볼때가 제일 두근했던순간.. 지나친 집착은 해가된다는 교훈도 얻었다.. 
10,"진짜 장난아니다.. 스토리, 연출, 연기 전부 대박이다. 이렇게 몰입해서 본것도 오랜만인듯 "
10,"카메라 앵글 클로즈업, 배우들의 놀라운 연기, 긴장감, 후련함 등... 최고. "
10,미저리 아줌마 연기 너무 잘해 
10,베뎃 ㄳㄳ 덕분에 네이버 영화 내용 안보고 잼나게 봄 
10,개꿀잼ㅋㅋ 진짜 명작  개무서움 
10,사이코 연기 제대로네. 남자 주인공 영화촬영 후에도 두고두고 여자 얼굴 생각나서 소름끼칠듯... 
8,싸이코 적인 스릴러 속에 꽃피는 주인공의 유머러스한 대사. 공포 스릴러 임에도 웃으면서 본 재미있는 영화. 고전영화의 투박함이 몰입감을 더해주는 요소. 
8,명작이라 이름을 남기는 작품에는 마땅한 이유가 있다. 
10,"미저리역의 미친,광기어린 연기....상 받을만하더~ 돼지소리 킁킁 거릴때 웃겨죽을뻔 "
10,이 영화가 9점 조차 넘지 못 하다니.. 역시 네이버 평점은 믿을만하지 못하다. 아이언맨이나 어벤져스같은 쓰레기 영화나 추종하는 멍청이들이나 평점을 쓰나보다. 
9,여주인공의 좌절감이 엿보인부분이있었는데...희망과현실의자신과의괴리가 너무큰탓...불쌍했다 ㅜㅜ    연기를 환상으로 잘해서 그런 느낌가지준듯........! 
7,집착은 결국 자신의 파멸을 가져옴..국내 작품 올가미에 영향을 준거 같음 
10,재가 된 초안을 미저리 입에 처 넣을 때 통괘함!!!진심 심장 쫄깃하게 해주는 고전 명작. 
9,광기어린 스릴러 클래식 
10,다시봐도 재밌네.캐시베이츠 팬이되게 만든영화 
10,"완전 재밌다. 영화를 스킵하면서 보는 나인데 엄청 몰입하면서 봤다. 스릴러 영화 볼 거없어서 딱 한 번 평점믿고 본건데 명작스릴러하나 건진듯. 남자배우, 여자배우 연기 너무 잘함. 스릴러영화 찾는사람들 꼭 보세요. ..."
8,영화사 수많은 싸이코 캐릭터 중 단연 독보적인 존재감 
10,본지가 너무 오래되어서 떠오릴수 있는 장면도 별로 없지만 지나가다가 이영화 평점이 9점을 못넘기고 있어 어이가 없어서 점수주고 간다. 만약 이영화가 재미없었다면 당신의 지적능력을 의심해야한다. 
10,웃섭다는 게 뭔지 보여주는 영화. 분명히 공포스러운데 웃으면서 봄 
10,이 영화 이후로 집착 쩌는 싸이코같은 여자를 미저리라 부르게 됐을 정도로 스럴러의 한 획을 그은 영화. 엄청 재밌음 
10,오랫만에 봤는데도 명작은 명작이네.초긴장~~ 
8,제목자체부터 너무 유명한 작품. 90년 작품이라는 것을 감안하고 보면 상당히 잘 만든 수작. 케시 베이츠의 섬뜩한 표정과 연기가 압권임. 
7,와~그 당시에는 얼마나 충격적이고 획기적인 시나리오 였을까? 지금봐도 전혀 어색하지 않는 영화~ 
9,옛날영화지만 지금봐도 손색이 없는저 역활은 저 여자아니면 안돼. . . .와오. . . 
10,ㅋㅋㅋㅋ스릴러최강 아줌마 너무 무서워 ㅠ 두 주연의 열연이 돋 보였다 
10,25년전 영화이지만 명작리메이크작 보고싶습니다.피분장은 약간 부실 
10,10자압박 스릴러굿10자압박 스릴러굿10자압박 스릴러굿 
10,어렸을때 재밌고 무섭게 봤던 명화... 
10,명작은 시간이 지나도 명작이다 
9,케시 베이츠에게 아카데미여우주연상을 줄수밖에 없게한 작품 
8,남주인공의 능청스러운 연기또한 훌륭함 
9,가슴이 꽉 막힌 급체가 얹히는 듯한 두려움이 무기인 영화. 명작이다. 근데 네이버는 왜 거의 모든 내용들을 다 줄거리로 쓴 것일까..ㅋㅋㅋ 
10,영화 줄거리도 줄거리지만 여주인공 연기가 진짜 압권입니다...   특히 번개칠때 표정 ㅋㅋㅋ 귀신영화도 아닌데 무서움 
10,숨막히는 스릴러. 지금까지도 우리세대에게는 집착의 대명사. 
10,"제발, 이런 명작 점수좀 깎지말자. 같잖은 2류영화도 9점대 판을치는데.. "
6,슬릴러물의 충실한 모범답안 같다. 
10,저예산 영화의 기록을 모두 갈아치운 명작!베이츠 아줌도 이카데미 여우주연상 받고... 
10,이제껏 봤던 스릴러 영화중에 단연 최고임 진짜 
10,"집착하는 사람과 집착을 당하는 사람, 그리고 한정된 공간만이 화면을 채울 뿐이다. 그렇게 '클래식'이 탄생했다. "
10,"90년대작이라는걸 감안할 때, 정말 최고라고 밖에 말할 수 없는 스토리다. 오죽하면 'Misery'라는 단어를 볼 때 마다 이 영화가 생각난다. 여주인공의 연기는 정말 압권이였고 고통당하는 작가를 볼 ..."
10,케시 베이츠의 싸이코 연기는 샤이닝 잭니콜슨에 버금간다 
10,미저리라는 단어를 완벽히 이해해버림. 
10,너무 꼬맹이때라 못봤는데..와~~~대박 영화. 이렇게 스토리만으로 재밌게 만들수있다니!!! 
8,이제서야 보았지만 명작인 이유가 있다. 
10,와 91년도 영화인데 이렇게 재밋다고?ㅋㅋㅋ 
10,오랜만에 다시 봤는데 지금 개봉해도 히트 칠거 같다. 
10,수작이다. 이런 수작을 또 볼수 없을까? 특수효과나 어두컴컴한 말도안되는 구성에 한국식 공포보다이런 수작을 보니 감동의 물결이 밀려온다. 
8,울다가 웃다가 결국 거기에 털 난다 
7,앵간하면 공포영화 다 즐겨보는 편인데 이 영화 본 날자려고 누웠는데 애니 얼굴이 딱 떠오르더라 그때 딱 소름 돋앗다 
10,연기 몰립도 각본 전부 완벽하다. 
10,초딩때 진짜 재밋게 무섭게 봤는데 
9,TV서 재밌게 봤었다. 
8,재밋음 오래된영화인데도 겁나볼만함 
10,지금 봐도 너무 재밌네요 ㅋㅋ 
10,현재의 평점에선 틀릴지 몰라도 예전에 볼때는...그 긴박함. 초초함. 헤어날수 없을것 같은 공포 ...몰입감이 정말 최고였죠... 당시 이영화 보고난뒤..모두..미저리...미저리..ㅋㅋㅋ 
10,케시 베이츠 그녀의 연기는 엄청나다!!!! 원작만큼 훌륭한 영화!!! 감탄했다. 
10,굿! 피튀기는 호러무비가 아니더라도 충분한 공포심을 심어주는 영화 
10,스릴러의 교본. 더이상 무슨 말이 필요있으랴 
8,이영화 보면서 먹었던 떡복이가 더럽게 맛있었지....  숭실고 앞 그 떡복이 할머니... 지금도 계실려나..... 
10,스티븐 킹의 원작을 이 정도로 긴장감 있게 연출한 감독에게 찬사와 감사를... 처음 영화관에서 봤을 때의 소름이란 ㅎㅎ 
10,사이코의 왜곡된 애정.. 도망칠 수 없는 상황.. 숨을 조여온다. 뭘 어떻게 해야 살아남는가..? 스티븐 킹 원작의 또 다른 명작 공포 영화... 이건 봐야함 
10,fuckfuckfuckfuckfuckfuck 
8,미저리란 단어는  이 영화로 고유명사가 되었다. 
10,너무 무서웟다 근데 손에땀을쥐고봤다 세상에서 여자가 제일 무섭다 
10,최근 5년 동안 본 어떤 스릴러도 미저리보다 뛰어나지 않았다. 
10,스릴러 영화 중 최고라고 생각하는 영화 
10,이영화 오래됬지만 볼수록 빠져든다주인공이 밖으로 어떻게 나갈지 궁금해서 끝까지 몰입하게되는영화 근데... 왜 내 다리가 아파오는거 같냐... ㅠ ㅠ 
10,"굉장하다 타이타닉에 잠깐 나온 뚱보 누님이 이렇게 소싯적에 파괴적인 싸이코 악마로 나오다니...영화의 전체적인 흐름도, 연기도 일품이다.마지막에 타자기에 헤딩하고도 살아남는,기어이 돼지 트로피에 끝나는 모습이 흡사 ..."
